Px Code,Procedure Name,Total Price
53576,PEMETREXED DISODIUM 500 MG IV SOLR,ERX
53671,CETUXIMAB 100 MG/50ML IV SOLN,ERX
4080475,NOREPINEPHRINE INFUSION 16 MCG/ML D5W(NEO/PED)(10ML)(1MG/ML IV SOLN),ERX
53701,ALUMINUM & MAGNESIUM HYDROXIDE 200-200 MG/5ML PO SUSP,ERX
53706,GLIPIZIDE ER 2.5 MG PO TAB SR 24HR,ERX
53707,GLIPIZIDE ER 5 MG PO TAB SR 24HR,ERX
53708,GLIPIZIDE ER 10 MG PO TAB SR 24HR,ERX
53709,GUAIFENESIN ER 600 MG PO TAB SR 12HR,ERX
53710,DISOPYRAMIDE PHOSPHATE ER 150 MG PO CP12,ERX
408010090,PENICILLIN G POTASSIUM IVPB 100ML NSS (20MU VIAL),ERX
53775,MYCOPHENOLATE SODIUM 180 MG PO TBEC,ERX
53813,CINACALCET HCL 30 MG PO TABS,ERX
53814,CINACALCET HCL 60 MG PO TABS,ERX
53815,CINACALCET HCL 90 MG PO TABS,ERX
53937,PROPRANOLOL HCL ER 60 MG PO CP24,ERX
53938,PROPRANOLOL HCL ER 80 MG PO CP24,ERX
53939,PROPRANOLOL HCL ER 120 MG PO CP24,ERX
53940,PROPRANOLOL HCL ER 160 MG PO CP24,ERX
53956,LACTULOSE 10 GM/15ML PO SOLN,ERX
53974,OLANZAPINE 10 MG IM SOLR,ERX
53984,ACETYLCYSTEINE 200 MG/ML IV SOLN,ERX
53989,TIOTROPIUM BROMIDE MONOHYDRATE 18 MCG INHALATION CAPS,ERX
53991,NELFINAVIR MESYLATE 625 MG PO TABS,ERX
54065,TRICHOPHYTON 1000 PNU/ML INTRADERMAL INJ,ERX
54093,MIRTAZAPINE 7.5 MG PO TABS,ERX
54163,FLUOXETINE HCL 20 MG/5ML PO SOLN,ERX
54280,AZACITIDINE 100 MG INJECTION SUSR,ERX
54387,NEOMYCIN-BACITRACIN ZN-POLYMYX 5-400-10000 OPHTHALMIC OINT,ERX
54389,ADENOSINE 6 MG/2ML IV SOLN,ERX
54656,RIFAXIMIN 200 MG PO TABS,ERX
54730,NYSTATIN 100000 UNIT/GM EX POWD,ERX
54815,EZETIMIBE-SIMVASTATIN 10-20 MG PO TABS,ERX
54860,EMTRICITABINE-TENOFOVIR DF 200-300 MG PO TABS,ERX
54870,CARBOPLATIN 50 MG/5ML IV SOLN,ERX
54871,CARBOPLATIN 150 MG/15ML IV SOLN,ERX
54872,CARBOPLATIN 450 MG/45ML IV SOLN,ERX
54880,DULOXETINE HCL 20 MG PO CPEP,ERX
54881,DULOXETINE HCL 30 MG PO CPEP,ERX
54882,DULOXETINE HCL 60 MG PO CPEP,ERX
54906,ABACAVIR SULFATE-LAMIVUDINE 600-300 MG PO TABS,ERX
55075,LACTULOSE ENCEPHALOPATHY 10 GM/15ML PO SOLN,ERX
55086,NITAZOXANIDE 500 MG PO TABS,ERX
55105,ADENOSINE 12 MG/4ML IV SOLN,ERX
55340,FLUMAZENIL 0.5 MG/5ML IV SOLN,ERX
55341,FLUMAZENIL 1 MG/10ML IV SOLN,ERX
55398,PENTAFLUOROPROP-TETRAFLUOROETH EX AERO,ERX
55513,TOBRAMYCIN SULFATE 80 MG/2ML INJECTION SOLN,ERX
40808584,INVESTIGATIONAL CINRYZE OR PLACEBO (SHP616-302) INFUSION,ERX
55606,FENOFIBRATE 48 MG PO TABS,ERX
55607,FENOFIBRATE 145 MG PO TABS,ERX
55656,PENTETATE CALCIUM TRISODIUM 200 MG/ML CO SOLN,ERX
4570,CHORIONIC GONADOTROPIN 10000 UNITS IM SOLR,ERX
40808288,INVESTIGATIONAL CANDIDA ALBICANS (UPCC 01517) 1:1000 W/V SKN TST ANTGN INTRADERMAL SOLN,ERX
40806629,INVESTIGATIONAL CRIZOTINIB (E4512) 200 MG CAP,ERX
55711,LANTHANUM CARBONATE 500 MG PO CHEW,ERX
55718,RANITIDINE HCL 50 MG/2ML INJECTION SOLN,ERX
10748,DEXAMETHASONE 0.1 % OPHTHALMIC SUSP,ERX
56018,HYALURONIDASE OVINE 200 UNIT/ML INJECTION SOLN,ERX
56161,MESALAMINE 1000 MG RECTAL SUPP,ERX
56169,ARIPIPRAZOLE 1 MG/ML PO SOLN,ERX
56170,PACLITAXEL PROTEIN-BOUND PART 100 MG IV SUSR,ERX
56171,MENINGOCOCCAL A C Y&W-135 CONJ IM INJ,ERX
56238,ALEMTUZUMAB 30 MG/ML IV SOLN,ERX
56404,FLUTICASONE PROPIONATE HFA 44 MCG/ACT INHALATION AERO,ERX
56405,FLUTICASONE PROPIONATE HFA 110 MCG/ACT INHALATION AERO,ERX
56406,FLUTICASONE PROPIONATE HFA 220 MCG/ACT INHALATION AERO,ERX
56468,MIDAZOLAM HCL 2 MG/2ML INJECTION SOLN,ERX
56545,HYOSCYAMINE SULFATE ER 0.375 MG PO TBCR,ERX
408010143,GLYCERIN (LAXATIVE) 2 G RECTAL SUPP (WRAPPER),ERX
408010139,BENZOCAINE-MENTHOL LOZENGE (WRAPPER),ERX
9397,GLYCINE UROLOGIC 1.5 % IRRIGATION SOLN,ERX
56710,ENTECAVIR 0.5 MG PO TABS,ERX
56711,ENTECAVIR 1 MG PO TABS,ERX
40609,ZINECARD 500 MG IV SOLR,ERX
56834,GADOBENATE DIMEGLUMINE 529 MG/ML IV SOLN,ERX
56835,IPRATROPIUM BROMIDE HFA 17 MCG/ACT INHALATION AERS,ERX
40808302,INVESTIGATIONAL ANTI-CD137-URELUMAB (BMS663513) (UPCC 19316) INFUSION,ERX
40808303,DOXORUBICIN LIPOSOMAL (DOXIL) IVPB 500ML D5W (2MG/ML VIAL),ERX
4080510,PENTAMIDINE 50 MG/ML ORAL INHALATION SOLUTION,ERX
56956,FENTANYL 12 MCG/HR TRANSDERMAL PT72,ERX
57154,GLUCAGON HCL (RDNA) 1 MG INJECTION SOLR,ERX
57208,LEVOCARNITINE 1 GM/10ML PO SOLN,ERX
57209,VITAMIN K1 1 MG/0.5ML INJECTION SOLN,ERX
57213,TETANUS-DIPHTH-ACELL PERTUSSIS 5-2-15.5 LF-MCG/0.5 IM SUSP,ERX
57237,TIGECYCLINE 50 MG IV SOLR,ERX
57241,POTASSIUM CHLORIDE 0.4 MEQ/ML IV SOLN,ERX
57258,VINORELBINE TARTRATE 50 MG/5ML IV SOLN,ERX
57260,PALIVIZUMAB 100 MG/ML IM SOLN,ERX
57261,TIPRANAVIR 250 MG PO CAPS,ERX
57379,SILDENAFIL CITRATE 20 MG PO TABS,ERX
57387,METRONIDAZOLE 1 % EX GEL,ERX
171015,CEFTRIAXONE SODIUM-DEXTROSE 2-2.22 GM-%(50ML) IV SOLR,ERX
171008,CEFTRIAXONE SODIUM-DEXTROSE 1-3.74 GM-%(50ML) IV SOLR,ERX
408010134,OMEGA-3 1000 MG PO CAPS (WRAPPER),ERX
57623,DICYCLOMINE HCL 10 MG/5ML PO SOLN,ERX
57666,PREGABALIN 25 MG PO CAPS,ERX
57667,PREGABALIN 50 MG PO CAPS,ERX
57668,PREGABALIN 75 MG PO CAPS,ERX
57669,PREGABALIN 100 MG PO CAPS,ERX
57671,PREGABALIN 200 MG PO CAPS,ERX
58134,LIDOCAINE 5 % EX OINT,ERX
40809215,FIBERSOURCE HN PO LIQD (CONTINUOUS),ERX
58263,ZINC OXIDE 12.8 % EX OINT,ERX
58498,ZIDOVUDINE 50 MG/5ML PO SYRP,ERX
58576,PRENATAL 27-0.8 MG PO TABS,ERX
58834,EMTRICITABINE 10 MG/ML PO SOLN,ERX
58965,LOPINAVIR-RITONAVIR 200-50 MG PO TABS,ERX
59046,CLOTRIMAZOLE 10 MG MOUTH/THROAT LOZG,ERX
59047,LEVALBUTEROL TARTRATE 45 MCG/ACT INHALATION AERO,ERX
59122,LANTHANUM CARBONATE 750 MG PO CHEW,ERX
59140,DIGOXIN 0.05 MG/ML PO SOLN,ERX
59301,LIDOCAINE HCL 4 % MOUTH/THROAT SOLN,ERX
59314,BRIMONIDINE TARTRATE 0.1 % OPHTHALMIC SOLN,ERX
59339,ARIPIPRAZOLE 2 MG PO TABS,ERX
59421,ANTIHEMOPHILIC FACTOR-VWF 250-600 UNITS IV SOLR,ERX
59422,ANTIHEMOPHILIC FACTOR-VWF 500-1200 UNITS IV SOLR,ERX
59423,ANTIHEMOPHILIC FACTOR-VWF 1000-2400 UNITS IV SOLR,ERX
59437,INSULIN DETEMIR 100 UNIT/ML SC SOLN,ERX
59438,NELARABINE 5 MG/ML IV SOLN,ERX
59441,CALCIPOTRIENE-BETAMETH DIPROP 0.005-0.064 % EX OINT,ERX
59572,RISPERIDONE 3 MG PO TBDP,ERX
59583,POTASSIUM & SODIUM PHOSPHATES 280-160-250 MG PO PACK,ERX
59586,RANOLAZINE ER 500 MG PO TAB SR 12HR,ERX
59587,LUBIPROSTONE 24 MCG PO CAPS,ERX
59620,RHO D IMMUNE GLOBULIN 15000 UNIT/13ML INJECTION SOLN,ERX
59719,NEOMYCIN-POLYMYXIN B GU 40-200000 IRRIGATION SOLN,ERX
59809,SELEGILINE 9 MG/24HR TRANSDERMAL PT24,ERX
59810,SELEGILINE 12 MG/24HR TRANSDERMAL PT24,ERX
59928,DECITABINE 50 MG IV SOLR,ERX
59930,ANTIHEMOPHILIC FACTOR RAHF-PFM 500 UNITS IV SOLR,ERX
59931,ANTIHEMOPHILIC FACTOR RAHF-PFM 1000 UNITS IV SOLR,ERX
59965,RANITIDINE HCL 15 MG/ML PO SYRP,ERX
60101,HYALURONIDASE HUMAN 150 UNIT/ML INJECTION SOLN,ERX
60109,VARENICLINE TARTRATE 0.5 MG PO TABS,ERX
60110,VARENICLINE TARTRATE 1 MG PO TABS,ERX
60112,RASAGILINE MESYLATE 0.5 MG PO TABS,ERX
60113,RASAGILINE MESYLATE 1 MG PO TABS,ERX
159668,ACETYLCHOLINE CHLORIDE 20 MG INTRAOCULAR SOLR,ERX
60294,DASATINIB 20 MG PO TABS,ERX
60295,DASATINIB 50 MG PO TABS,ERX
60296,DASATINIB 70 MG PO TABS,ERX
60301,DAKINS (1/4 STRENGTH) 0.125 % EX SOLN,ERX
60311,IBUPROFEN LYSINE 10 MG/ML IV SOLN,ERX
60360,GUAIFENESIN 100 MG/5ML PO SOLN,ERX
60366,EFAVIRENZ-EMTRICITAB-TENOFOVIR 600-200-300 MG PO TABS,ERX
60578,HYPROMELLOSE 2.5 % OPHTHALMIC SOLN,ERX
60587,FLUTICASONE-SALMETEROL 45-21 MCG/ACT INHALATION AERO,ERX
60588,FLUTICASONE-SALMETEROL 115-21 MCG/ACT INHALATION AERO,ERX
60589,FLUTICASONE-SALMETEROL 230-21 MCG/ACT INHALATION AERO,ERX
60609,LEVETIRACETAM 500 MG/5ML IV SOLN,ERX
60670,CIPROFLOXACIN 400 MG/40ML IV SOLN,ERX
60682,SALICYLIC ACID 6 % EX SHAM,ERX
60700,VITAMIN D3 1000 UNITS PO TABS,ERX
60702,MORPHINE SULFATE 1 MG/ML IV SOLN,ERX
60707,MORPHINE SULFATE MICROINFUSION 500 MG/20ML (25 MG/ML) INJECTION SOLN,ERX
60750,DOBUTAMINE HCL 250 MG/20ML IV SOLN,ERX
60801,POSACONAZOLE 40 MG/ML PO SUSP,ERX
60829,PEG-KCL-NACL-NASULF-NA ASC-C 100 G PO SOLR,ERX
40809161,METRONIDAZOLE (FLAGYL) IV SYRINGE 5MG/ML NSS (NEO/PED),ERX
61046,SITAGLIPTIN PHOSPHATE 100 MG PO TABS,ERX
61077,ATAZANAVIR SULFATE 300 MG PO CAPS,ERX
61116,HYPROMELLOSE 0.3 % OPHTHALMIC GEL,ERX
61128,TELBIVUDINE 600 MG PO TABS,ERX
61147,METOCLOPRAMIDE HCL 10 MG/10ML PO SOLN,ERX
150791,INFLUENZA VIRUS VACC SPLIT PF 0.5 ML IM SUSY,ERX
61462,AQUADEKS PO LIQD,ERX
61659,ANTIHEMOPHILIC FACTOR RAHF-PFM 2000 UNITS IV SOLR,ERX
61744,MESALAMINE 1.2 G PO TBEC,ERX
40809412,NUTRISOURCE FIBER PO PACK (EN),ERX
62048,BUDESONIDE 180 MCG/ACT INHALATION AEPB,ERX
62049,BUDESONIDE 90 MCG/ACT INHALATION AEPB,ERX
40809050,AMPHOTERICIN B LIPID COMPLEX (ABELCET) IV SYRINGE 1MG/ML D5W (NEO/PED)(5MG/ML VIAL),ERX
62072,GLYCERIN (LAXATIVE) 1.2 G RECTAL SUPP,ERX
62112,ALISKIREN FUMARATE 150 MG PO TABS,ERX
101406,PEG 3350 PO PACK,ERX
62611,ZOLEDRONIC ACID 5 MG/100ML IV SOLN,ERX
62738,GNP IODINE EX TINC,ERX
62865,BENZOCAINE 10 % MOUTH/THROAT LIQD,ERX
68075,BUDESONIDE-FORMOTEROL FUMARATE 80-4.5 MCG/ACT INHALATION AERO,ERX
68076,BUDESONIDE-FORMOTEROL FUMARATE 160-4.5 MCG/ACT INHALATION AERO,ERX
68089,GLUCOSE 40 % PO GEL,ERX
68571,GNP MUSCLE RUB 10-15 % EX CREA,ERX
68582,SODIUM CHLORIDE 7 % INHALATION NEBU,ERX
68625,PERFLUTREN PROTEIN A MICROSPH IV SUSP,ERX
68648,FLUOROURACIL 500 MG/10ML IV SOLN,ERX
68652,FLUOROURACIL 1 GM/20ML IV SOLN,ERX
68748,CLINDAMYCIN PHOSPHATE 600 MG/4ML INJECTION SOLN,ERX
68749,CLINDAMYCIN PHOSPHATE 900 MG/6ML INJECTION SOLN,ERX
68750,CLINDAMYCIN PHOSPHATE 300 MG/2ML INJECTION SOLN,ERX
162918,COAGULATION FACTOR IX (RECOMB) 2000 UNITS IV KIT,ERX
69001,RIVASTIGMINE 4.6 MG/24HR TRANSDERMAL PT24,ERX
69002,RIVASTIGMINE 9.5 MG/24HR TRANSDERMAL PT24,ERX
69102,KERR INSTA-CHAR IN SORBITOL 25 GM/120ML PO LIQD,ERX
69151,FOSAMPRENAVIR CALCIUM 50 MG/ML PO SUSP,ERX
69260,MARAVIROC 150 MG PO TABS,ERX
69261,MARAVIROC 300 MG PO TABS,ERX
69270,EPIRUBICIN HCL 50 MG/25ML IV SOLN,ERX
69271,EPIRUBICIN HCL 200 MG/100ML IV SOLN,ERX
69272,FOSPHENYTOIN SODIUM 500 MG PE/10ML INJECTION SOLN,ERX
69273,FOSPHENYTOIN SODIUM 100 MG PE/2ML INJECTION SOLN,ERX
69502,IDARUBICIN HCL 10 MG/10ML IV SOLN,ERX
69503,IDARUBICIN HCL 20 MG/20ML IV SOLN,ERX
69551,DIAZEPAM 10 MG RECTAL GEL,ERX
69553,DIAZEPAM 20 MG RECTAL GEL,ERX
69626,ANTIHEMOPHILIC FACTOR-VWF 500 UNITS IV SOLR,ERX
69627,ANTIHEMOPHILIC FACTOR-VWF 1000 UNITS IV SOLR,ERX
69664,CISPLATIN 50 MG/50ML IV SOLN,ERX
69911,RALTEGRAVIR POTASSIUM 400 MG PO TABS,ERX
69957,HEPATITIS B IMMUNE GLOBULIN INJECTION SOLN,ERX
70008,OSELTAMIVIR PHOSPHATE 30 MG PO CAPS,ERX
70009,OSELTAMIVIR PHOSPHATE 45 MG PO CAPS,ERX
70527,SEVELAMER CARBONATE 800 MG PO TABS,ERX
90505,TRIAMCINOLONE ACETONIDE 40 MG/ML INTRAOCULAR SUSP,ERX
90545,CLOPIDOGREL BISULFATE 300 MG PO TABS,ERX
90549,PEMETREXED DISODIUM 100 MG IV SOLR,ERX
90610,ZINC OXIDE 11.3 % EX CREA,ERX
90629,ETRAVIRINE 100 MG PO TABS,ERX
90765,THROMBIN (RECOMBINANT) 5000 UNITS EX SOLR,ERX
91765,OXYCODONE HCL 20 MG PO TABS,ERX
40801354,PHYTONADIONE IVPB 100ML NSS (10MG/ML VIALX2),ERX
92155,HEPATITIS A VACCINE 720 EL U/0.5ML IM SUSP,ERX
92156,HEPATITIS A VACCINE 1440 EL U/ML IM SUSP,ERX
92157,HYALURONIDASE BOVINE 150 UNIT/ML INJECTION SOLN,ERX
92163,FA-PYRIDOXINE-CYANOCOBALAMIN 2.5-25-2 MG PO TABS,ERX
92166,HEPATITIS B IMMUNE GLOBULIN IM SOLN,ERX
92170,IRINOTECAN HCL 100 MG/5ML IV SOLN,ERX
92171,IRINOTECAN HCL 40 MG/2ML IV SOLN,ERX
92347,CIPROFLOXACIN IN D5W 400 MG/200ML IV SOLN,ERX
92659,FOMEPIZOLE 1.5 GM/1.5ML IV SOLN,ERX
40809413,JUVEN PO PACK (EN),ERX
93089,METHYLNALTREXONE BROMIDE 12 MG/0.6ML SC SOLN,ERX
93348,BARIUM SULFATE 2.1 % PO SUSP,ERX
93579,REGADENOSON 0.4 MG/5ML IV SOLN,ERX
93584,MORPHINE SULFATE 150 MG/30ML IV SOLN,ERX
40809073,IMIPENEM-CILASTATIN (PRIMAXIN) IV SYRINGE 5MG/ML NSS (NEO/PED)(250MG VIAL),ERX
93923,COAGULATION FACTOR VIIA RECOMB 1 MG IV SOLR,ERX
93924,COAGULATION FACTOR VIIA RECOMB 2 MG IV SOLR,ERX
93925,COAGULATION FACTOR VIIA RECOMB 5 MG IV SOLR,ERX
93961,VANCOMYCIN HCL IN DEXTROSE 1-5 GM/200ML-% IV SOLN,ERX
94087,ANTIHEMOPHILIC FACTOR RAHF-PAF 250 UNITS IV KIT,ERX
94090,ANTIHEMOPHILIC FACTOR RAHF-PAF 2000 UNITS IV KIT,ERX
94115,BARIUM SULFATE 0.1 % PO SUSP,ERX
94147,AMIODARONE HCL 150 MG/3ML IV SOLN,ERX
94598,FLORANEX PO PACK,ERX
94730,MIDAZOLAM HCL 5 MG/5ML INJECTION SOLN,ERX
94731,MIDAZOLAM HCL 10 MG/10ML INJECTION SOLN,ERX
94732,MIDAZOLAM HCL 10 MG/2ML INJECTION SOLN,ERX
94734,MIDAZOLAM HCL 50 MG/10ML INJECTION SOLN,ERX
94972,PREDNISOLONE SODIUM PHOSPHATE 6.7 (5 BASE) MG/5ML PO SOLN,ERX
94979,HYDROXYETHYL STARCH IN NACL 6-0.9 % IV SOLN,ERX
95070,ONDANSETRON HCL 4 MG/2ML INJECTION SOLN,ERX
95071,ONDANSETRON HCL 40 MG/20ML INJECTION SOLN,ERX
40809063,AMPICILLIN-SULBACTAM (UNASYN) IV SYRINGE 15MG/ML NSS (NEO/PED)(1.5(1-0.5) G IV SOLR),ERX
95193,NICARDIPINE HCL IN NACL 20-0.86 MG/200ML-% IV SOLN,ERX
95628,LEVOLEUCOVORIN CALCIUM 50 MG IV SOLR,ERX
95641,DARUNAVIR ETHANOLATE 600 MG PO TABS,ERX
95837,MITOXANTRONE HCL 25 MG/12.5ML IV CONC,ERX
4080073,AZITHROMYCIN (ZITHROMAX) IV SYRINGE 2MG/ML D5W (NEO/PED)(500MG VIAL),ERX
96527,SUMATRIPTAN SUCCINATE 6 MG/0.5ML SC SOLN,ERX
40809078,PIPERACILLIN-TAZOBACTAM (ZOSYN) IV SYRINGE 50MG/ML NSS (NEO/PED)(2.25G),ERX
96783,RUFINAMIDE 200 MG PO TABS,ERX
96784,RUFINAMIDE 400 MG PO TABS,ERX
96785,FERROUS SULFATE 75 (15 FE) MG/ML PO SOLN,ERX
96903,ROCURONIUM BROMIDE 50 MG/5ML IV SOLN,ERX
96904,ROCURONIUM BROMIDE 100 MG/10ML IV SOLN,ERX
97050,PSYLLIUM 28.3 % PO PACK,ERX
97942,CALCITRIOL 3 MCG/GM EX OINT,ERX
98046,FEBUXOSTAT 40 MG PO TABS,ERX
98047,FEBUXOSTAT 80 MG PO TABS,ERX
98095,TRINATAL RX 1 60-1 MG PO TABS,ERX
98236,CYTARABINE (PF) 20 MG/ML INJECTION SOLN,ERX
98297,TEMOZOLOMIDE 100 MG IV SOLR,ERX
98499,LACOSAMIDE 50 MG PO TABS,ERX
98500,LACOSAMIDE 100 MG PO TABS,ERX
98501,LACOSAMIDE 150 MG PO TABS,ERX
98502,LACOSAMIDE 200 MG PO TABS,ERX
98503,LACOSAMIDE 200 MG/20ML IV SOLN,ERX
40801370,POTASSIUM CHLORIDE ER 20 MEQ PO TBCR (WRAPPER),ERX
98702,CALCIUM CARBONATE ANTACID 648 MG PO TABS,ERX
98844,AMIODARONE HCL 900 MG/18ML IV SOLN,ERX
98863,KETOROLAC TROMETHAMINE 60 MG/2ML IM SOLN,ERX
99089,ARTEMETHER-LUMEFANTRINE 20-120 MG PO TABS,ERX
99092,DILTIAZEM HCL 25 MG/5ML IV SOLN,ERX
99093,DILTIAZEM HCL 125 MG/25ML IV SOLN,ERX
99094,DILTIAZEM HCL 50 MG/10ML IV SOLN,ERX
99161,TOBRAMYCIN SULFATE 1.2 GM/30ML INJECTION SOLN,ERX
99542,PANCRELIPASE (LIP-PROT-AMYL) 12000 UNITS PO CPEP,ERX
99543,PANCRELIPASE (LIP-PROT-AMYL) 24000-76000 UNITS PO CPEP,ERX
100036,TADALAFIL (PAH) 20 MG PO TABS,ERX
100048,SUFENTANIL CITRATE 100 MCG/2ML IV SOLN,ERX
100090,DRONEDARONE HCL 400 MG PO TABS,ERX
100179,PRASUGREL HCL 5 MG PO TABS,ERX
100180,PRASUGREL HCL 10 MG PO TABS,ERX
100462,LEVONORGESTREL 1.5 MG PO TABS,ERX
100601,OXALIPLATIN 50 MG/10ML IV SOLN,ERX
100603,OXALIPLATIN 100 MG/20ML IV SOLN,ERX
100678,SEVELAMER CARBONATE 0.8 G PO PACK,ERX
100679,SEVELAMER CARBONATE 2.4 G PO PACK,ERX
165878,DEXAMETHASONE 0.7 MG INTRAVITREAL IMPL,ERX
100963,MAGNESIUM HYDROXIDE 2400 MG/10ML PO SUSP,ERX
101350,PANCRELIPASE (LIP-PROT-AMYL) 5000 UNITS PO CPEP,ERX
101351,PANCRELIPASE (LIP-PROT-AMYL) 10000 UNITS PO CPEP,ERX
101605,OFATUMUMAB 100 MG/5ML IV CONC,ERX
101788,OPIUM 10 MG/ML (1%) PO TINC,ERX
40809414,BANATROL PLUS PO PACK (EN),ERX
102145,VITAMIN D (ERGOCALCIFEROL) 50000 UNITS PO CAPS,ERX
102354,VALGANCICLOVIR HCL 50 MG/ML PO SOLR,ERX
102456,FLUCONAZOLE IN SODIUM CHLORIDE 100-0.9 MG/50ML-% IV SOLN,ERX
102475,IBUTILIDE FUMARATE 1 MG/10ML IV SOLN,ERX
102678,SILDENAFIL CITRATE 10 MG/12.5ML IV SOLN,ERX
102840,RITONAVIR 100 MG PO TABS,ERX
103243,EXTRANEAL 7.5 % INTRAPERITON SOLN,ERX
103248,NITROGLYCERIN 400 MCG/SPRAY TRANSLINGUAL AERS,ERX
103249,FLUTICASONE-SALMETEROL 100-50 MCG/DOSE INHALATION AEPB,ERX
103250,FLUTICASONE-SALMETEROL 250-50 MCG/DOSE INHALATION AEPB,ERX
103251,FLUTICASONE-SALMETEROL 500-50 MCG/DOSE INHALATION AEPB,ERX
103254,LAMOTRIGINE 25 MG PO CHEW,ERX
103265,TAMSULOSIN HCL 0.4 MG PO CAPS,ERX
103270,PNEUMOCOCCAL 13-VAL CONJ VACC IM SUSP,ERX
103599,LIDOCAINE HCL (PF) 1 % INJECTION SOLN,ERX
103600,LIDOCAINE HCL (PF) 2 % INJECTION SOLN,ERX
103613,ONABOTULINUMTOXINA 100 UNITS INJECTION SOLR,ERX
103614,KCL (POTASSIUM CHLORIDE) IN NACL 20-0.9 MEQ/L-% IV SOLN,ERX
103615,KCL (POTASSIUM CHLORIDE) IN NACL 40-0.9 MEQ/L-% IV SOLN,ERX
103621,KCL (POTASSIUM CHLORIDE) IN DEXTROSE 20-5 MEQ/L-% IV SOLN,ERX
103623,POTASSIUM CHLORIDE IN DEXTROSE 40-5 MEQ/L-% IV SOLN,ERX
103634,KCL IN DEXTROSE-NACL 20-5-0.9 MEQ/L-%-% IV SOLN,ERX
103635,KCL IN DEXTROSE-NACL 40-5-0.9 MEQ/L-%-% IV SOLN,ERX
103638,KCL IN DEXTROSE-NACL 10-5-0.45 MEQ/L-%-% IV SOLN,ERX
103639,KCL IN DEXTROSE-NACL 20-5-0.2 MEQ/L-%-% IV SOLN,ERX
103640,KCL IN DEXTROSE-NACL 20-5-0.45 MEQ/L-%-% IV SOLN,ERX
40809289,VIVONEX RTF PO LIQD (INTERMITTENT),ERX
103645,KCL IN DEXTROSE-NACL 40-5-0.45 MEQ/L-%-% IV SOLN,ERX
103646,KCL IN DEXTROSE-NACL 20-5-0.225 MEQ/L-%-% IV SOLN,ERX
103956,RIFAXIMIN 550 MG PO TABS,ERX
104101,SIROLIMUS 0.5 MG PO TABS,ERX
104124,CAFFEINE CITRATE 60 MG/3ML PO SOLN,ERX
104486,MINERAL OIL LIGHT 100 % EX OIL,ERX
29980,LEVALBUTEROL HCL 0.63 MG/3ML INHALATION NEBU,ERX
104683,PANCRELIPASE (LIP-PROT-AMYL) 4200 UNITS PO CPEP,ERX
104684,PANCRELIPASE (LIP-PROT-AMYL) 10500-35500-61500 UNITS PO CPEP,ERX
104685,PANCRELIPASE (LIP-PROT-AMYL) 16800 UNITS PO CPEP,ERX
104686,PANCRELIPASE (LIP-PROT-AMYL) 21000 UNITS PO CPEP,ERX
104728,LACOSAMIDE 10 MG/ML PO SOLN,ERX
37928,ASPIRIN EC 81 MG PO TBEC,ERX
105301,ENOXAPARIN SODIUM 30 MG/0.3ML SC SOLN,ERX
105302,ENOXAPARIN SODIUM 40 MG/0.4ML SC SOLN,ERX
105303,ENOXAPARIN SODIUM 60 MG/0.6ML SC SOLN,ERX
105304,ENOXAPARIN SODIUM 80 MG/0.8ML SC SOLN,ERX
105305,ENOXAPARIN SODIUM 100 MG/ML SC SOLN,ERX
105306,ENOXAPARIN SODIUM 120 MG/0.8ML SC SOLN,ERX
105491,ENOXAPARIN SODIUM 300 MG/3ML INJECTION SOLN,ERX
40809224,DIABETISOURCE AC PO LIQD (CONTINUOUS),ERX
4080109,CALCIUM GLUCONATE IV SYRINGE 50 MG/ML (NEO/PED)(10% VIAL),ERX
105827,AMPICILLIN-SULBACTAM SODIUM 15 (10-5) G IV SOLR,ERX
105835,BUPIVACAINE-EPINEPHRINE (PF) 0.5% -1:200000 INJECTION SOLN,ERX
105837,MEPIVACAINE HCL (PF) 1 % INJECTION SOLN,ERX
105838,MEPIVACAINE HCL (PF) 2 % INJECTION SOLN,ERX
105839,BUPIVACAINE HCL (PF) 0.25 % INJECTION SOLN,ERX
105840,BUPIVACAINE HCL (PF) 0.5 % INJECTION SOLN,ERX
105870,BUPRENORPHINE HCL-NALOXONE HCL 2-0.5 MG SL FILM,ERX
105871,BUPRENORPHINE HCL-NALOXONE HCL 8-2 MG SL FILM,ERX
105942,NEOMYCIN-POLYMYXIN-DEXAMETH 3.5-10000-0.1 OPHTHALMIC SUSP,ERX
105943,NEOMYCIN-POLYMYXIN-DEXAMETH 3.5-10000-0.1 OPHTHALMIC OINT,ERX
105986,ANTIHEMOPHILIC FACTOR (RECOMB) 1241-1800 UNITS IV SOLR,ERX
105987,ANTIHEMOPHILIC FACTOR (RECOMB) 1801-2400 UNITS IV SOLR,ERX
106044,LIDOCAINE HCL (PF) 0.5 % INJECTION SOLN,ERX
105834,BUPIVACAINE-EPINEPHRINE (PF) 0.25% -1:200000 INJECTION SOLN,ERX
106274,DOCETAXEL 20 MG/ML IV CONC,ERX
106320,DABIGATRAN ETEXILATE MESYLATE 150 MG PO CAPS,ERX
106324,DOUBLE ANTIBIOTIC 500-10000 UNIT/GM EX OINT,ERX
106487,DABIGATRAN ETEXILATE MESYLATE 75 MG PO CAPS,ERX
106536,SELENIUM ER 200 MCG PO TBCR,ERX
106719,FOSAPREPITANT DIMEGLUMINE 150 MG IV SOLR,ERX
