Generic Name,National Drug Code,Unit Price
meningococcal vaccine A C Y W-135 (PF) 50 mcg subcutaneous solution,49281048901,2350.4
meperidine (PF) 100 mg/mL injection syringe,409118069,20
meperidine (PF) 25 mg/mL injection solution,641605201,20
meperidine (PF) 25 mg/mL injection solution,641605225,20
meperidine (PF) 25 mg/mL injection syringe,409117630,71.4
meperidine (PF) 25 mg/mL injection syringe meperidine (PF) 25 mg/mL injection solution,409117603,71.4
meperidine (PF) 25 mg/mL injection syringe meperidine (PF) 25 mg/mL injection solution,641605201,20
meperidine (PF) 50 mg/mL injection syringe,409117830,20
meperidine (PF) 50 mg/mL injection syringe meperidine (PF) 50 mg/mL injection solution,409117830,20
meperidine (PF) 50 mg/mL injection syringe meperidine (PF) 50 mg/mL injection solution,641605325,20
meperidine (PF) 75 mg/mL injection syringe,409117930,20
meperidine 50 mg tablet,54459525,20
meperidine 50 mg tablet,54859511,20
mepivacaine (PF) 10 mg/mL (1 %) injection solution,409103630,127.8
mepivacaine (PF) 10 mg/mL (1 %) injection solution,63323026037,163.2
mepivacaine (PF) 15 mg/mL (1.5 %) injection solution,409104130,133.2
mepivacaine (PF) 20 mg/mL (2 %) injection solution,409106720,20
mepivacaine (PF) 30 mg/mL (3 %) injection cartridge,409755101,20
mercaptopurine 50 mg tablet,54458111,163.72
mercaptopurine 50 mg tablet,54458127,143.6
mercaptopurine 50 mg tablet,378354752,81.8
meropenem 1 gram intravenous solution,409350601,699.4
meropenem 1 gram intravenous solution,63323050830,480
meropenem 500 mg intravenous solution,409350501,696
meropenem 500 mg intravenous solution,409350511,696
meropenem 500 mg intravenous solution,63323050720,480
mesalamine 1 000 mg rectal suppository,58914050156,848.8
mesalamine 1.2 gram tablet delayed release,54092047612,224.68
mesalamine 4 gram/60 mL enema,45802009846,486
mesalamine 4 gram/60 mL enema,45802009851,486
mesalamine 400 mg capsule (with delayed release tablets inside),23585318,170.08
mesalamine CR 250 mg capsule controlled release,54092018981,145.72
mesna 100 mg/mL intravenous solution,338130501,1584
mesna 100 mg/mL intravenous solution,703480501,1440
mesna 100 mg/mL intravenous solution,10019095301,1584
mesna 100 mg/mL intravenous solution,10019095362,1584
mesna 400 mg tablet,67108356509,1886.2
metaxalone 800 mg tablet,64720032110,20
metaxalone 800 mg tablet,68001000400,59.92
metaxalone 800 mg tablet,68084013511,58.92
metaxalone 800 mg tablet,68084013521,58.92
metFORMIN 1 000 mg tablet,60687016211,20
metFORMIN 1 000 mg tablet,62584045201,20
metFORMIN 1 000 mg tablet,62584045211,20
metFORMIN 1 000 mg tablet,68382003001,20
metFORMIN 500 mg tablet,904632661,20
metFORMIN 500 mg tablet,51079017201,20
metFORMIN 500 mg tablet,57664039751,20
metFORMIN 500 mg tablet,62584025911,20
metFORMIN 500 mg tablet,67877056101,20
metFORMIN 500 mg tablet,68382002801,20
metFORMIN 850 mg tablet,904632761,20
methacholine chloride 100 mg solution for inhalation,64281010000,1608
methadone 10 mg tablet,406577123,20
methadone 10 mg tablet,406577162,20
methadone 10 mg tablet,68084073811,20
methadone 10 mg/mL injection solution,67457021720,7468.48
methadone 10 mg/mL oral concentrate,54355344,507
methadone 10 mg/mL oral concentrate,55555005605,50.72
methadone 10 mg/mL oral concentrate,55555008105,20
methadone 5 mg tablet,54457025,20
methadone 5 mg tablet,406575501,20
methadone 5 mg tablet,406575523,20
methadone 5 mg/5 mL oral solution,54355563,800
methazolAMIDE 25 mg tablet,781107201,76.64
methazolAMIDE 50 mg tablet,781107101,76.64
methenamine hippurate 1 gram tablet,43199002001,20
methenamine hippurate 1 gram tablet,64720013910,20
methIMAzole 10 mg tablet,49884064101,20
methIMAzole 10 mg tablet,68084027611,20
methIMAzole 5 mg tablet,49884064001,20
methIMAzole 5 mg tablet,68084027511,20
methocarbamol 500 mg tablet,603448528,20
methocarbamol 500 mg tablet,31722053301,20
methocarbamol 500 mg tablet,63739016610,20
methocarbamol 500 mg tablet,68084005601,20
methocarbamol 500 mg tablet,68084005611,20
methocarbamol 500 mg tablet,69543013410,20
methocarbamol 750 mg tablet,603448621,20
methocarbamol 750 mg tablet,31722053401,20
methocarbamol 750 mg tablet,63739016710,20
methocarbamol 750 mg tablet,68084005701,20
methocarbamol 750 mg tablet,68084005711,20
methohexital 500 mg solution for injection,42023010501,1590.4
methotrexate sodium (PF) 1 gram solution for injection,63323012250,1526.4
methotrexate sodium (PF) 1 gram solution for injection,63323012259,1272
methotrexate sodium (PF) 25 mg/mL injection solution,703367101,496.8
methotrexate sodium (PF) 25 mg/mL injection solution,703367801,1596.8
methotrexate sodium (PF) 25 mg/mL injection solution,16729027730,196
methotrexate sodium 2.5 mg tablet,54455015,81
methotrexate sodium 2.5 mg tablet,54455025,71.28
methotrexate sodium 2.5 mg tablet,54855025,71.28
methotrexate sodium 2.5 mg tablet,51079067001,124.76
methotrexate sodium 2.5 mg tablet,67253032010,71.28
methoxsalen 20 mcg/mL injection solution,64067021601,5760
methsuximide 300 mg capsule,71052524,102.32
methyldopa 250 mg tablet,93293101,20
methyldopa 250 mg tablet,378061101,20
methyldopa 250 mg tablet,51079020001,20
methyldopa 250 mg tablet,51079020020,20
methylene blue (antidote) 1 % (10 mg/mL) intravenous solution,17478050410,3221.76
methylene blue (antidote) 5 mg/mL (0.5 %) intravenous solution,517037405,3579.68
methylergonovine 0.2 mg tablet,27437005057,1494
methylergonovine 0.2 mg tablet,43386014007,558.88
methylergonovine 0.2 mg tablet,43386014028,1343.84
methylergonovine 0.2 mg/mL (1 mL) injection solution,17478050101,171.6
methylnaltrexone 12 mg/0.6 mL subcutaneous solution,65649055102,4185.6
methylnaltrexone 12 mg/0.6 mL subcutaneous solution,65649055103,2092.8
methylnaltrexone 12 mg/0.6 mL subcutaneous syringe,65649055103,2092.8
methylphenidate 10 mg tablet,406114401,20
methylphenidate 10 mg tablet,781574901,20
methylphenidate 20 mg tablet,781575301,20
methylphenidate 20 mg tablet,68084086011,20
methylphenidate 5 mg tablet,406114201,20
methylphenidate 5 mg tablet,68084080511,20
methylphenidate 5 mg tablet,68084080521,20
methylPREDNISolone 16 mg tablet,59746000314,20
methylPREDNISolone 2 mg tablet,9002001,77.6
methylPREDNISolone 4 mg tablet,603459321,20
methylPREDNISolone 4 mg tablet,781502201,20
methylPREDNISolone 4 mg tablet,68084014911,20
methylPREDNISolone 4 mg tablets in a dose pack,68001000501,20
methylPREDNISolone acetate 40 mg/mL suspension for injection,9307301,253.6
methylPREDNISolone acetate 40 mg/mL suspension for injection,703003101,208.8
methylPREDNISolone acetate 80 mg/mL suspension for injection,9347501,220.12
methylPREDNISolone acetate 80 mg/mL suspension for injection,703005101,171.6
methylPREDNISolone sod succ (PF) 1 000 mg/8 mL intravenous solution,9001820,1363.2
methylPREDNISolone sod succ (PF) 125 mg/2 mL solution for injection,9004722,232.6
methylPREDNISolone sod succ (PF) 125 mg/2 mL solution for injection,9004725,232.6
methylPREDNISolone sod succ (PF) 40 mg/mL solution for injection,9003905,158
methylPREDNISolone sod succ (PF) 40 mg/mL solution for injection,9003928,288.8
methylPREDNISolone sod succ (PF) 40 mg/mL solution for injection,9003930,288.8
methylPREDNISolone sodium succinate 1 000 mg intravenous solution,9069801,1005.4
methylPREDNISolone sodium succinate 1 000 mg intravenous solution,63323026530,821.2
methylPREDNISolone sodium succinate 125 mg solution for injection,63323025803,279.6
methylPREDNISolone sodium succinate 2 gram intravenous solution,9079601,1994.6
methylPREDNISolone sodium succinate 40 mg solution for injection,63323025503,146
methylPREDNISolone sodium succinate 500 mg intravenous solution,9075801,554.8
metoclopramide 10 mg tablet,93220301,20
metoclopramide 10 mg tablet,51079088801,20
metoclopramide 10 mg tablet,63739048210,20
metoclopramide 10 mg tablet,68084000911,20
metoclopramide 10 mg tablet,68084067601,20
metoclopramide 10 mg tablet,68084067611,20
metoclopramide 5 mg tablet,93220401,20
metoclopramide 5 mg tablet,51079088601,20
metoclopramide 5 mg tablet,63739048110,20
metoclopramide 5 mg/5 mL oral solution,121057616,700.04
metoclopramide 5 mg/5 mL oral solution,121157610,20
metoclopramide 5 mg/5 mL oral solution,62559011016,132.44
metoclopramide 5 mg/5 mL oral solution,66689003101,135
metoclopramide 5 mg/mL injection solution,409341401,20
metoclopramide 5 mg/mL injection solution,409341418,20
metoclopramide 5 mg/mL injection solution,703450201,20
metoclopramide 5 mg/mL injection solution,703450204,20
metoclopramide 5 mg/mL injection solution,23155024031,20
metOLazone 10 mg tablet,378617401,20
metOLazone 2.5 mg tablet,378617201,51.56
metOLazone 2.5 mg tablet,51079002301,65.72
metOLazone 2.5 mg tablet,51079002320,65.72
metOLazone 5 mg tablet,378617301,20
metOLazone 5 mg tablet,51079002401,20
metOLazone 5 mg tablet,51079002420,20
metoprolol succinate ER 100 mg tablet extended release 24 hr,904632461,20
metoprolol succinate ER 100 mg tablet extended release 24 hr,68001011903,20
metoprolol succinate ER 100 mg tablet extended release 24 hr,68084067311,20
metoprolol succinate ER 200 mg tablet extended release 24 hr,55111046901,20
metoprolol succinate ER 200 mg tablet extended release 24 hr,68001012000,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,904632261,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,51079016901,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,55111046601,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,68001012100,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,68001012103,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,68084065901,20
metoprolol succinate ER 25 mg tablet extended release 24 hr,68084065911,20
metoprolol succinate ER 50 mg tablet extended release 24 hr,51079017001,20
metoprolol succinate ER 50 mg tablet extended release 24 hr,68001012200,20
metoprolol succinate ER 50 mg tablet extended release 24 hr,68084066601,20
metoprolol succinate ER 50 mg tablet extended release 24 hr,68084066611,20
metoprolol tartrate 100 mg tablet,93073401,20
metoprolol tartrate 100 mg tablet,904634261,20
metoprolol tartrate 100 mg tablet,62584026701,20
metoprolol tartrate 100 mg tablet,62584026711,20
metoprolol tartrate 100 mg-hydrochlorothiazide 25 mg tablet,13811067010,20
metoprolol tartrate 100 mg-hydrochlorothiazide 25 mg tablet,62756036888,20
metoprolol tartrate 25 mg tablet,378001801,20
metoprolol tartrate 25 mg tablet,378001805,20
metoprolol tartrate 25 mg tablet,904634060,20
metoprolol tartrate 25 mg tablet,51079025501,20
metoprolol tartrate 25 mg tablet,55555000401,20
metoprolol tartrate 25 mg tablet,57237010001,20
metoprolol tartrate 25 mg tablet,62584026501,20
metoprolol tartrate 25 mg tablet,62584026511,20
metoprolol tartrate 5 mg/5 mL intravenous solution,143966001,20
metoprolol tartrate 5 mg/5 mL intravenous solution,143966010,20
metoprolol tartrate 5 mg/5 mL intravenous solution,143987310,20
metoprolol tartrate 5 mg/5 mL intravenous solution,409177805,20
metoprolol tartrate 5 mg/5 mL intravenous solution,36000003310,20
metoprolol tartrate 5 mg/5 mL intravenous solution,63323066005,20
metoprolol tartrate 50 mg tablet,93073301,20
metoprolol tartrate 50 mg tablet,904634160,20
metoprolol tartrate 50 mg tablet,904634161,20
metoprolol tartrate 50 mg tablet,51079080101,20
metoprolol tartrate 50 mg tablet,62584026611,20
metroNIDAZOLE 0.75 % topical cream,168032346,2914.56
metroNIDAZOLE 0.75 % topical cream,67405011045,5040
metroNIDAZOLE 0.75 % topical gel,51672411606,5109.84
metroNIDAZOLE 0.75 % vaginal gel,245086070,2608.48
metroNIDAZOLE 0.75 % vaginal gel,781707787,2444.96
metroNIDAZOLE 250 mg tablet,904145361,20
metroNIDAZOLE 250 mg tablet,50111033301,20
metroNIDAZOLE 250 mg tablet,51079021601,20
metroNIDAZOLE 250 mg tablet,68084021611,20
metroNIDAZOLE 500 mg tablet,50111033401,20
metroNIDAZOLE 500 mg tablet,68084096601,20
metroNIDAZOLE 500 mg tablet,68084096611,20
metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback,338105548,56
metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback,409781124,20
metroNIDAZOLE 500 mg/100 mL-sodium chloride(iso) intravenous piggyback,409781137,20
metyroSINE 250 mg capsule,25010030515,6296.52
mexiletine 150 mg capsule,93873901,50.72
mexiletine 200 mg capsule,93874001,20
mexiletine 250 mg capsule,93874101,20
micafungin 100 mg intravenous solution,469321110,3590.4
micafungin 50 mg intravenous solution,469325010,1795.2
miconazole nitrate 100 mg vaginal suppository,713019757,20
miconazole nitrate 2 % vaginal cream,713025237,171.92
microfibrillar collagen hemostat 70 mm X 35 mm sheets,53276101009,3040
microfibrillar collagen hemostat powder,53276101002,3040
midazolam (PF) 1 mg/mL in 0.9 % sodium chloride intravenous solution,61553003796,726.6
midazolam (PF) 1 mg/mL injection solution,409230505,20
midazolam (PF) 1 mg/mL injection solution,409230517,20
midazolam (PF) 5 mg/mL injection solution,409230802,20
midazolam (PF) 5 mg/mL injection solution,409230849,20
midazolam 1 mg/mL in 0.9 % sodium chloride intravenous,61553019648,786.4
midazolam 1 mg/mL in 0.9 % sodium chloride intravenous,61553027052,726.6
midazolam 1 mg/mL in 0.9 % sodium chloride intravenous,66647413511,726
midazolam 1 mg/mL injection solution,641605701,20
midazolam 1 mg/mL injection solution,641605725,20
midazolam 1 mg/mL injection solution,641605901,20
midazolam 1 mg/mL injection solution,641605910,20
midazolam 1 mg/mL injection solution,63323041112,20
midazolam 1 mg/mL injection solution,63323041125,68.2
midazolam 10 mg/5 mL (2 mg/mL) syrup,68094076459,146.6
midazolam 10 mg/5 mL (2 mg/mL) syrup,68094076462,146.6
midazolam 2 mg/mL syrup,54356699,4000.68
midazolam 2 mg/mL syrup midazolam 10 mg/5 mL (2 mg/mL) syrup,54356699,4000.68
midazolam 2 mg/mL syrup midazolam 10 mg/5 mL (2 mg/mL) syrup,68094076459,146.6
midazolam 2 mg/mL syrup midazolam 10 mg/5 mL (2 mg/mL) syrup,68094076462,146.6
midazolam 5 mg/mL injection solution,409259605,324.8
midazolam 5 mg/mL injection solution,641606001,165.6
midazolam 5 mg/mL injection solution,641606010,331.2
midazolam 5 mg/mL injection solution,641606301,20
midazolam 5 mg/mL injection solution,641606325,20
midazolam 5 mg/mL injection solution,63323041210,1330.4
midodrine 10 mg tablet,245021311,20
midodrine 10 mg tablet,378190301,20
midodrine 10 mg tablet,50268056611,20
midodrine 10 mg tablet,50268056615,20
midodrine 2.5 mg tablet,185004001,20
midodrine 2.5 mg tablet,245021111,20
midodrine 2.5 mg tablet,378190101,20
midodrine 2.5 mg tablet,50268056411,53.12
midodrine 2.5 mg tablet,68084024001,20
midodrine 2.5 mg tablet,68084024011,20
midodrine 5 mg tablet,245021211,20
midodrine 5 mg tablet,245021289,20
midodrine 5 mg tablet,50268056511,20
midodrine 5 mg tablet,51079045301,20
midodrine 5 mg tablet,51079045320,20
midodrine 5 mg tablet,68084024101,20
midodrine 5 mg tablet,68084024111,20
midostaurin 25 mg capsule,78069819,5447.8
midostaurin 25 mg capsule,78069899,5447.8
milnacipran 100 mg tablet,456151060,69.76
milrinone 1 mg/mL intravenous solution,143970801,960
milrinone 1 mg/mL intravenous solution,143970901,220.4
milrinone 1 mg/mL intravenous solution,143970910,220.4
milrinone 1 mg/mL intravenous solution,143971001,150
milrinone 1 mg/mL intravenous solution,143971010,150
milrinone 1 mg/mL intravenous solution,63323061710,960
milrinone 1 mg/mL intravenous solution,63323061720,1896
milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk,338601048,1388
milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk,409277623,1140
mineral oil,63323025410,501
mineral oil enema,132030140,20
mineral oil oral,49348080438,20
mineral oil oral,54162019016,20
mineral oil topical,54162018501,109
mineral oil topical,54162018525,85
mineral oil-chondrus 2.5 mL/5 mL oral emulsion,63736001216,20
minocycline 100 mg capsule,68084062311,20
minoxidil 10 mg tablet,53489038701,20
minoxidil 10 mg tablet,68084020511,20
minoxidil 2.5 mg tablet,68084020401,20
minoxidil 2.5 mg tablet,68084020411,20
mirabegron ER 25 mg tablet extended release 24 hr,469260130,282.04
mirtazapine 15 mg disintegrating tablet,93730318,51.96
mirtazapine 15 mg disintegrating tablet,93730365,51.96
mirtazapine 15 mg disintegrating tablet,591246915,51.96
mirtazapine 15 mg disintegrating tablet,65862002106,20
mirtazapine 15 mg disintegrating tablet,66993070930,51.96
mirtazapine 15 mg disintegrating tablet,66993070951,51.96
mirtazapine 15 mg tablet,93720656,20
mirtazapine 15 mg tablet,13107003105,20
mirtazapine 15 mg tablet,51079008601,20
mirtazapine 15 mg tablet,63739035510,20
mirtazapine 15 mg tablet,68084011901,20
mirtazapine 15 mg tablet,68084011911,20
mirtazapine 30 mg disintegrating tablet,66993071130,20
mirtazapine 30 mg tablet,63739035610,20
mirtazapine 30 mg tablet,68084012001,20
mirtazapine 30 mg tablet,68084012011,20
mirtazapine 45 mg tablet,13107003234,20
mirtazapine 45 mg tablet,51079008801,20
mirtazapine 45 mg tablet,68084012101,20
mirtazapine 45 mg tablet,68084012111,20
mirtazapine 7.5 mg tablet,13107000130,52.68
miSOPROStol 100 mcg tablet,59762500701,40
miSOPROStol 100 mcg tablet,68084004011,40
miSOPROStol 100 mcg tablet,99999507702,20
miSOPROStol 200 mcg tablet,43386016106,77.2
miSOPROStol 200 mcg tablet,59762500801,40
miSOPROStol 200 mcg tablet,68084004101,76.8
miSOPROStol 200 mcg tablet,68084004111,96.8
mitoMYcin 20 mg intravenous solution,16729010811,8493.84
mitoMYcin 40 mg intravenous solution,16729011638,35844
mitoMYcin 5 mg intravenous solution,16729011505,6103.12
mitoXANTRONE 2 mg/mL concentrate intravenous,703468501,4856.48
mitoXANTRONE 2 mg/mL concentrate intravenous,61703034318,3264
modafinil 100 mg tablet,49884053411,441.36
modafinil 100 mg tablet,50742015230,441.36
modafinil 100 mg tablet,50742015290,440
