Charge,Unit Price
MVT:FACIAL BONES,$352.00 
MVT:FEMUR LEFT,$378.00 
MVT:FEMUR RIGHT,$378.00 
MVT:FINGER(S) LEFT,$279.00 
MVT:FINGER(S) RIGHT,$279.00 
MVT:FOOT LEFT 3 OR MORE VIEWS,$345.00 
MVT:FOOT RIGHT 3 OR MORE VIEWS,$345.00 
MVT:FOOT: AP/LAT LEFT,$339.00 
MVT:FOOT: AP/LAT RIGHT,$339.00 
MVT:FOREARM LEFT,$351.00 
MVT:FOREARM RIGHT,$351.00 
MVT:HAND HELD NEBULZR (1ST TX),$29.00 
MVT:HAND LEFT,$309.00 
MVT:HAND RIGHT,$309.00 
MVT:HAND: 2 VIEWS LEFT,$309.00 
MVT:HAND: 2 VIEWS RIGHT,$309.00 
MVT:HEEL LEFT,$316.00 
MVT:HEEL RIGHT,$316.00 
MVT:HELICOBACTER PYLORI RAPID TEST,$103.00 
MVT:HIP BILATERAL 3-4 VIEWS,$442.00 
MVT:HIP LEFT 2-3 VIEWS,$327.00 
MVT:HIP RIGHT 2-3 VIEWS,$327.00 
MVT:HUMERUS LEFT,$376.00 
MVT:HUMERUS RIGHT,$376.00 
MVT:INFANT BONE SURVEY,$554.00 
MVT:INFANT LOWER EXTREMITY,$327.00 
MVT:INFANT UPPER EXTREMITY,$351.00 
MVT:ISTAT BUN,$29.00 
MVT:I-STAT CHEM PANEL,$72.00 
MVT:ISTATCREAT,$29.00 
MVT:KNEE 3 VIEWS,$375.00 
MVT:KNEE BILATERAL 1-2 VIEWS,$378.00 
MVT:KNEE LEFT 1-2 VIEWS,$327.00 
MVT:KNEE LEFT COMP 4 OR MORE VIEWS,$475.00 
MVT:KNEE RIGHT 1-2 VIEWS,$327.00 
MVT:KNEE RIGHT COMP 4 OR MORE VIEWS,$475.00 
MVT:KUB ABD,$340.00 
MVT:KUB ABD POST CT UTS,$340.00 
MVT:KUB W/OBLIQUE,$554.00 
MVT:LEG TIB/FIB LEFT,$395.00 
MVT:LEG TIB/FIB RIGHT,$395.00 
MVT:LONG BONE SURVEY,$554.00 
MVT:LUMBAR SPINE 4 VIEWS,$460.00 
MVT:LUMBAR SPINE AP/LAT,$460.00 
MVT:MANDIBLE,$485.00 
MVT:MASTOIDS,$352.00 
MVT:MET BONE SURVEY,$554.00 
MVT:MR ABDOMEN ANGIO W/CONTRAST,"$3,652.00 "
MVT:MR ABDOMEN ANGIO W/O CONTRAST,"$3,652.00 "
MVT:MR ABDOMEN W/CONTRAST,"$3,157.00 "
MVT:MR ABDOMEN W/O CONTRAST,"$2,605.00 "
MVT:MR ABDOMEN WO/W CONTRAST,"$3,384.00 "
MVT:MR ANG LOWER EXTR W/OR WO/CONTRAST,"$3,386.00 "
MVT:MR ANGIO ABDOMEN W/WO CONT,"$3,652.00 "
MVT:MR ANGIO CHEST EXCL MYOCARD WO/W CON,"$4,961.00 "
MVT:MR ANGIO CHEST W/CONTRAST,"$4,961.00 "
MVT:MR ANGIO CHEST W/O CONTRAST,"$4,961.00 "
MVT:MR ANGIO PELVIS W/CONTRAST,"$3,691.00 "
MVT:MR ANGIO PELVIS W/O CONTRAST,"$3,691.00 "
MVT:MR ANGIO PELVIS WO/W CONTRAST,"$3,691.00 "
MVT:MR ANKLE LEFT W/O CONT,"$3,680.00 "
MVT:MR ANKLE LEFT WO/W CONT,"$4,073.00 "
MVT:MR ANKLE RIGHT W/O CONT,"$3,680.00 "
MVT:MR ANKLE RIGHT WO/W CONT,"$4,073.00 "
MVT:MR BRAIN/STEM W/CONTRAST,"$4,078.00 "
MVT:MR BRAIN/STEM WO/CONTRAST,"$4,518.00 "
MVT:MR BRAIN/STEM WO/W CONTRAST,"$4,419.00 "
MVT:MR BREAST IMAGING BILAT W/WO CONT,"$4,222.00 "
MVT:MR BREAST IMAGING UNILAT W/WO CONT,"$3,377.00 "
MVT:MR CERVICAL SPINE W/CONTRAST,"$3,946.00 "
MVT:MR CERVICAL SPINE W/O CONTRAST,"$3,630.00 "
MVT:MR CERVICAL SPINE WO/W CONTRAST,"$4,419.00 "
MVT:MR CHEST W/CONTRAST,"$3,626.00 "
MVT:MR CHEST W/O CONTRAST,"$2,834.00 "
MVT:MR CHEST WO/W CONTRAST,"$4,961.00 "
MVT:MR ELBOW LEFT W/CONT,"$3,652.00 "
MVT:MR ELBOW LEFT W/O CONT,"$3,402.00 "
MVT:MR ELBOW LEFT WO/W CONT,"$3,946.00 "
MVT:MR ELBOW RIGHT W/CONT,"$3,652.00 "
MVT:MR ELBOW RIGHT W/O CONT,"$3,402.00 "
MVT:MR ELBOW RIGHT WO/W CONT,"$3,946.00 "
MVT:MR FOOT LEFT W/O CONT,"$3,453.00 "
MVT:MR FOOT LEFT W/WO CONT,"$4,094.00 "
MVT:MR FOOT RIGHT W/O CONT,"$3,453.00 "
MVT:MR FOOT RIGHT W/WO CONT,"$4,094.00 "
MVT:MR HAND LEFT W/O CONT,"$2,465.00 "
MVT:MR HAND LEFT W/WO CONT,"$3,946.00 "
MVT:MR HAND RIGHT W/O CONT,"$2,465.00 "
MVT:MR HAND RIGHT W/WO CONT,"$3,946.00 "
MVT:MR HEAD ANGIO W/O CONT,"$3,157.00 "
MVT:MR HIP LEFT W/CONT,"$3,787.00 "
MVT:MR HIP LEFT W/O CONT,"$3,680.00 "
MVT:MR HIP LEFT W/WO CONT,"$4,073.00 "
MVT:MR HIP RIGHT W/CONT,"$3,787.00 "
MVT:MR HIP RIGHT W/O CONT,"$3,680.00 "
MVT:MR HIP RIGHT W/WO CONT,"$4,073.00 "
MVT:MR KNEE LEFT W/O CONT,"$3,680.00 "
MVT:MR KNEE LEFT W/WO CONT,"$4,073.00 "
MVT:MR KNEE RIGHT W/O CONT,"$3,680.00 "
MVT:MR KNEE RIGHT W/WO CONT,"$4,073.00 "
MVT:MR LE ANY JOINT W/CONT,"$3,787.00 "
MVT:MR LE ANY JOINT W/O CONT,"$3,680.00 "
MVT:MR LE ANY JOINT W/WO CONT,"$4,073.00 "
MVT:MR LE NON JOINT W/CONT,"$3,473.00 "
MVT:MR LE NON JOINT W/O CONT,"$3,453.00 "
MVT:MR LE NON JOINT W/WO CONT,"$4,094.00 "
MVT:MR LUMBAR SPINE W/CONTRAST,"$3,946.00 "
MVT:MR LUMBAR SPINE W/O CONTRAST,"$3,226.00 "
MVT:MR LUMBAR SPINE W/WO CONTRAST,"$4,419.00 "
MVT:MR NECK ANGIO W/CONTRAST,"$3,473.00 "
MVT:MR NECK ANGIO W/O CONTRAST,"$2,866.00 "
MVT:MR NECK ANGIO W/WO CONTRAST,"$3,699.00 "
MVT:MR ORBIT/FACE/NECK W/CONTRAST,"$3,258.00 "
MVT:MR ORBIT/FACE/NECK W/O CONTRAST,"$2,944.00 "
MVT:MR ORBIT/FACE/NECK W/WO CONTRAST,"$3,157.00 "
MVT:MR PELVIS W/CONTRAST,"$2,960.00 "
MVT:MR PELVIS W/O CONTRAST,"$2,677.00 "
MVT:MR PELVIS W/WO CONTRAST,"$3,157.00 "
MVT:MR SHOULDER LEFT W/CONTRAST,"$3,652.00 "
MVT:MR SHOULDER LEFT W/O CONTRAST,"$3,402.00 "
MVT:MR SHOULDER LEFT W/WO CONTRAST,"$3,946.00 "
MVT:MR SHOULDER RIGHT W/CONTRAST,"$3,652.00 "
MVT:MR SHOULDER RIGHT W/O CONTRAST,"$3,402.00 "
MVT:MR SHOULDER RIGHT W/WO CONTRAST,"$3,946.00 "
MVT:MR SPINAL CANAL ANGIO W/WO CONTRAST,"$3,473.00 "
MVT:MR TEMPOROMANDIBULAR JT W/O CONTRAST,"$3,265.00 "
MVT:MR THORACIC SPINE W/CONTRAST,"$3,226.00 "
MVT:MR THORACIC SPINE W/O CONTRAST,"$2,944.00 "
MVT:MR THORACIC SPINE W/WO CONTRAST,"$4,419.00 "
MVT:MR UPPER EXT ANY JOINT W/CONTRAST,"$3,652.00 "
MVT:MR UPPER EXT ANY JOINT W/O CONTRAST,"$3,402.00 "
MVT:MR UPPER EXT ANY JOINT W/WO CONTRAST,"$3,946.00 "
MVT:MR UPPER EXT NON JOINT W/CONTRAST,"$3,652.00 "
MVT:MR UPPER EXT NON JOINT W/O CONTRAST,"$2,465.00 "
MVT:MR UPPER EXT NON JOINT W/WO CONTRAST,"$3,946.00 "
MVT:MR WRIST LEFT W/O CONTRAST,"$3,402.00 "
MVT:MR WRIST LEFT W/WO CONTRAST,"$3,946.00 "
MVT:MR WRIST RIGHT W/O CONTRAST,"$3,402.00 "
MVT:MR WRIST RIGHT W/WO CONTRAST,"$3,946.00 "
MVT:NASAL,$406.00 
MVT:NAVICULAR VIEW BILATERAL,$351.00 
MVT:NAVICULAR VIEW LEFT,$309.00 
MVT:NAVICULAR VIEW RIGHT,$309.00 
MVT:NECK SOFT TISSUE,$336.00 
MVT:ORBITS,$466.00 
MVT:PELVIS,$355.00 
MVT:PELVIS W/OBL,$527.00 
MVT:POC HCT,$15.00 
MVT:POC HGB,$15.00 
"MVT:PREGNANCY TEST RAPID, URINE/SERUM",$45.00 
MVT:PULSE OXIMETRY MULTIPLE,$54.00 
MVT:PULSE OXIMETRY SINGLE,$27.00 
MVT:RIBS BILATERAL,$563.00 
MVT:RIBS UNILATERAL LEFT,$458.00 
MVT:RIBS UNILATERAL RIGHT,$458.00 
MVT:RIBS W/CHEST BILATERAL,$399.00 
MVT:RIBS W/CHEST UNILATERAL LEFT,$585.00 
MVT:RIBS W/CHEST UNILATERAL RIGHT,$585.00 
MVT:SACROILLIAC JOINTS,$285.00 
MVT:SCANOGRAM BONE LENGTH,$554.00 
MVT:SCAPULA LEFT,$371.00 
MVT:SCAPULA RIGHT,$371.00 
MVT:SCOLIOSIS 2-3 VIEWS,$448.00 
MVT:SHOULDER LEFT,$419.00 
MVT:SHOULDER RIGHT,$419.00 
MVT:SINUSES,$352.00 
MVT:SKELETAL SURVEY,$554.00 
MVT:SKULL,$569.00 
MVT:SKULL PARTIAL <4 VIEWS,$470.00 
MVT:STERNO CLAV JT,$341.00 
MVT:STERNUM,$452.00 
MVT:THORACIC SPINE,$482.00 
MVT:THORACIC SPINE PA/LAT,$452.00 
MVT:TM JOINT BILATERAL,$373.00 
MVT:TOE(S) LEFT,$275.00 
MVT:TOE(S) RIGHT,$275.00 
MVT:URINALYSIS,$28.00 
MVT:WATERS VIEW,$352.00 
MVT:WRIST LEFT,$309.00 
MVT:WRIST RIGHT,$309.00 
MVT:WRIST: AP/LAT LEFT,$309.00 
MVT:WRIST: AP/LAT RIGHT,$309.00 
MVT:ZYGOMATIC ARCHES,$352.00 
MYAMBUTAL TAB  100MG,$4.00 
MYAMBUTAL TAB  400MG,$12.00 
MYCAMINE: 100MG SDV,$515.00 
MYCELEX TROCHE : 10MG,$10.00 
MYCELEX VAG CRM 1% : 45GM,$73.00 
MYCELEX-7 SUPP : 100MG,$8.00 
MYCOBUTIN CAP  150MG,$56.00 
MYCOLOG CRM : 15GM,$24.00 
MYCOLOG OINT : 15GM,$24.00 
"MYCOPHENOLIC ACID, SERUM",$145.00 
"MYCOPLASMA GENITALIUM, PCR",$213.00 
"MYCOPLASMA IGM, ASSOC CHG.",$91.00 
MYCOPLASMA PNEUM ANTB IgG&IgM,$91.00 
"MYCOPLASMA PNEUMO, PCR",$752.00 
MYCOPLASMA PNEUMONIAE CULTURE,$186.00 
MYCOPLASMA PNEUMONIAE IgA,$317.00 
MYDFRIN OPH SOLN 2.5% : 5ML,$121.00 
MYDRIACYL OPH SOLN 1% : 15ML,$202.00 
MYELIN ASSOC. GLYCOPROTEIN W/REFLEX,$266.00 
"MYELODYSPLASTIC SYNDROME (MDS), FISH",$266.00 
MYELOGRAM-2 OR MORE REGIONS,"$3,475.00 "
MYELOGRAM-CERVICAL,"$2,475.00 "
MYELOGRAM-LUMBAR,"$2,475.00 "
MYELOGRAM-THORACIC,"$2,475.00 "
MYELOPEROXIDASE ANTIB. SERUM (pANCA),$110.00 
MYELOPROLIFERATIVE NEOPLASM (MPN),$727.00 
MYFORTIC TAB 180MG,$18.10 
MYLEOGRAM TRAY,$98.00 
MYLICON DROPS : 20MG/0.3ML 15ML,$19.00 
MYLICON TAB  80MG,$3.00 
"MYO PERF SPECT SINGLE, IP","$3,069.00 "
"MYOCARDIAL ANTIBODIES, SERUM",$122.00 
MYOFLEX CRM 10% : 85GM,$21.00 
"MYOGLOBIN, SERUM",$89.00 
"MYOGLOBIN, URINE",$89.00 
MYOMECTOMY,"$2,407.00 "
MYOSURE LITE SUPPLIES,"$2,251.50 "
MYOSURE XL SUPPLIES,"$3,676.50 "
MYRBETRIQ ER TAB 25MG,$35.35 
MYSOLINE TAB  50MG,$5.00 
MYSOLINE TAB 250MG,$9.00 
NABFERON (IFN-B) ANTIBODY,"$1,815.00 "
NAFCIL ADD-V : 1GM,$69.00 
NAFCIL ADD-V : 2GM,$135.00 
NAFCIL VIAL:  500MG,$59.00 
NAIL EXTIBIA 11MM,"$8,213.00 "
NAIL TREPHINE,$93.00 
NALEX-A TAB,$4.00 
NAMENDA TAB  5MG,$17.25 
NAMENDA TAB 10MG,$18.00 
NAPHCON-A OPH SOLN : 15ML,$71.00 
NAPROSYN SUSP : 125MG/5ML 10ML,$5.00 
NAPROXEN TAB 250MG,$5.00 
NARCAN AMP : 0.4MG/1ML,$74.00 
NARCAN SYRINGE: 2MG/2ML,$106.00 
"NARCOLEPSY ASSOC. ANTIGEN, BLOOD",$329.00 
NARDIL TAB  15MG,$4.00 
NAROPIN IVPB 0.2% : 200MG/100ML BOTTLE,$138.00 
NAROPIN SDV : 5MG/ML 30ML,$93.00 
NASACORT AQ SPRAY: 55MCG 16.5GM,$257.00 
NASAL,$406.00 
NASAL AIRWAY 6.5MM/26F - NONSTOCK,$21.00 
NASAL AIRWAY 7.0MM/28F - STOCK,$11.00 
NASAL AIRWAY 7.5MM/30F - STOCK,$12.00 
NASAL AIRWAY 8.0MM/32F - STOCK,$11.00 
NASAL AIRWAY 8.5MM/34F - STOCK,$11.00 
NASAL BALLOON,$129.50 
NASAL BUTTON ELLIPICAL,$470.25 
NASAL BUTTON ROCHESTER,$277.00 
NASAL CANNULA  25 FT,$5.00 
NASAL CANNULA - STOCK,$9.00 
NASAL CANNULA HIGH FLOW,$18.54 
NASAL CANNULA WITH 50FT TUBING - NONSTOC,$20.00 
NASAL ENDOSCOPY,"$1,296.00 "
NASAL ENDOSCOPY,"$2,331.00 "
NASAL ENDOSCOPY WITH CAUTERY,"$1,296.00 "
NASAL ENDOSCOPY WITH DEBRIDEMENT,"$1,351.00 "
NASAL FX W/SEPTO,"$2,700.00 "
NASAL O2,$108.00 
NASAL PACKING - COMPLEX,"$1,512.00 "
NASAL PACKING - SIMPLE,"$1,296.00 "
NASAL SPLINT,$10.00 
NASAL SPLINT DENVER SMALL,$138.25 
NASONEX SPRY : 17GM,$211.00 
NASOPHARYNGOSCOPY,$174.00 
NATRECOR: 1.5 MG VIAL,"$1,905.30 "
NATURAL KILLER CELLS ASSOC CHG-86357,$116.00 
NAVANE CAP  2MG,$3.00 
NAVANE CAP  5MG,$3.00 
NAVICULAR VIEW BILATERAL,$351.00 
NAVICULAR VIEW LEFT,$309.00 
NAVICULAR VIEW RIGHT,$309.00 
NAVIGATOR HD 12/14FR X 28CM,$310.67 
NAVIGATOR HD 12/14FR X 36CM,$310.67 
NDL BIOPTY CUT BX 18 X 25 - NONSTOCK,$86.00 
NDL DIRECT ACCESS,$541.50 
NDL MAGNUM 18GA,$82.38 
NDL REMINGTON 5CM 20GA,$59.80 
NDL SCORPION - NONSTOCK,$399.00 
NDL SIDEKICK RIGID - NONSTOCK,$105.00 
NDL SPN 18X3.5,$6.18 
NDL SPN 22X1.5,$6.44 
NDL STIM PAJUNK 4 IN,$102.13 
NDL STIM PAJUNK 4IN,$107.13 
NEB ADAPTER 500ML (REC) - STOCK,$4.00 
NEB ADAPTER FOR 750ML WATER,$9.00 
NEB ADAPTER WATER 500ML NURSERY,$8.00 
NEB ADAPTERS WITH WATER 750,$22.00 
NEBULIZER ADAPTER 1000ML W/WATER - STOCK,$51.00 
NECK SOFT TISSUE,$336.00 
NEEDLE,$69.00 
NEEDLE 1826-5D 1/2 CIR TROCAR PT,$17.00 
NEEDLE 22GX3.5,$41.00 
NEEDLE 25GX3.5,$73.00 
NEEDLE ADKINSON'S RETRO 25GA,$46.00 
NEEDLE BIOPSY,$161.00 
NEEDLE BIOPTY CUT 14X10,$298.00 
NEEDLE BIOPTY CUT 14X16,$298.00 
NEEDLE BOARD- STOCK,$11.00 
NEEDLE COAX 22GA 15CM,$273.18 
"NEEDLE ELECTRODES,33CM",$509.00 
NEEDLE HAWKINS BLUNT,$140.00 
NEEDLE INSUFFLATION ACCESS 14GA,$77.00 
NEEDLE INSUFFLATOR DUAL KIT,$109.00 
NEEDLE INTRAOSEUS  ADULT BLUE,$392.00 
NEEDLE INTRAOSEUS  EX LONG YELLOW,$392.00 
NEEDLE INTRAOSEUS  PED PINK,$392.00 
NEEDLE INTRAOSSEOUS INFUSION 16G,$164.00 
NEEDLE JAMSHIDI,$100.00 
NEEDLE LONG INSUFFLATION,$103.00 
NEEDLE PNEUMOPERITONEUM,$55.00 
NEEDLE RETROBULBAR 23 X1 1/2,$4.00 
NEEDLE SAFETY HUBER 20G X 3/4,$35.00 
NEEDLE SHORT,$63.00 
NEEDLE SKINNY CHIBA TIP 20CM,$46.00 
NEEDLE SPINAL 22GX2 1/2  NEEDLE - NONSTO,$7.00 
NEEDLE SPRING LOADED 18G ECHO,$104.00 
NEEDLE SURGICAL SIZE 4,$16.00 
NEEDLE SURGICAL SIZE 5,$16.00 
NEEDLE SURGICAL SIZE 6,$16.00 
NEEDLE TEMNO 18GA 11CM,$153.00 
NEEDLE TEMNO 18GA 15CM,$149.00 
NEEDLE TEMNO 20GA 11CM,$153.00 
NEEDLE TEMNO 20GA 15CM,$153.00 
NEEDLE TRANSBRONCHIAL 19GA - NONSTOCK,$220.50 
NEEDLE TRANSBRONCHIAL 21GA - NONSTOCK,$196.45 
NEEDLE UNIVERSAL COAXIAL INTRODUCER,$75.00 
NEEDLE W/HI-LITER-ULTRASOUND 22GA 3-7/8,$83.00 
NEFF SET,$442.00 
NEG PRES WOUND THER <50 CM DUR MEDICAL,"$1,250.00 "
NEG PRES WOUND THERA <50 CM NON-DME,"$1,250.00 "
NEG PRES WOUND THERA >50 CM NON-DME,"$1,250.00 "
NEG PRESS WOUND TX </= 50 SQ CM,"$1,250.00 "
NEG PRESS WOUND TX <50 CM,"$1,500.00 "
NEG PRESS WOUND TX > 50 SQ CM,"$1,250.00 "
NEG PRESSURE WOUND TX >50CM,$545.22 
NEGATIVE PRESSURE WOUND THERAPY >50 CM,"$1,250.00 "
"NEISSERIA GONORRHOEAE (PCR), SWAB",$153.00 
"NEISSERIA GONORRHOEAE (PCR), URINE",$153.00 
"NEISSERIA URINE AMP PROBE, ASSOC CHG.",$153.00 
NEOMYCIN TAB  500MG,$10.00 
NEONATAL NASAL CANNULA - STOCK,$8.00 
NEONATAL PERCUSSOR - NONSTOCK,$19.00 
NEONATE AMBU BAGS - STOCK,$87.00 
NEONATE AMBU BAGS PROVIDER - NONSTOCK,$71.00 
NEOSPORIN OINT PACKET,$2.00 
NEOSPORIN OPH OINT : 3.5GM,$47.00 
NEOSPORIN OPH SOLN : 10ML,$153.00 
NEOSPORIN-GU AMP : 1ML,$106.00 
NEOSTIGMINE MDV 1-1000 : 10ML,$26.00 
NEOSTIGMINE SYRINGE 5MG/5ML,$25.00 
NEO-SYNEPH DROP 0.5% : 15ML,$19.00 
NEO-SYNEPH SPRY 0.25% : 15ML,$19.00 
NEO-SYNEPH SPRY 0.5% : 15ML,$19.00 
NEO-SYNEPHRINE SDV : 10MG/ML 1ML,$17.00 
NEO-SYNEPHRINE SPRY 1% : 15ML,$21.00 
NEPH ACCESSORY SET 14FR MALECOT,$195.00 
NEPH STENT SET 14,$202.00 
NEPHELOMETRY ASSOC CHG.,$120.00 
NEPHRECTOMY (SAHU),"$7,021.00 "
NEPHRECTOMY LAPARSCOPIC,"$8,522.00 "
NEPHROCAPS CAP,$4.00 
NEPHROSTOGRAM BILATERAL,$552.00 
NEPHROSTOGRAM LEFT,$438.00 
NEPHROSTOGRAM RIGHT,$438.00 
NEPHROSTOMY 18 CATH SET MALECOT,$195.00 
NEPHROSTOMY KIT 14F - NONSTOCK,$484.00 
NEPHROSTOMY TRACT DILATION SET 9FR.,$461.00 
NEPHROSTOMY TUBE CHANGE,"$1,000.00 "
NEPHROURETEROSTOMY STENT,$567.00 
NEPHRO-VITE TAB,$2.00 
NEPRO-URETOROSTOMY STENT,$567.00 
NEPTAZANE TAB  50MG,$5.00 
NESACAINE SDV 3% : 20ML,$80.00 
NEUPOGEN SDV 300MCG/ML : 1ML,$596.00 
NEUPRO PATCH 1MG,$70.50 
NEUPRO PATCH 2MG,$70.50 
NEURAY SPONGE 1X1,$35.00 
NEURO PATTIES,$16.74 
NEURO SPONGE 1/2 X 3 - STOCK,$22.00 
NEUROMUSCULAR RE-EDUCATION,$85.00 
NEUROMUSCULAR RE-EDUCATION OT,$85.00 
NEURONTIN (GABAPENTIN),$124.00 
NEURONTIN CAP  100MG,$4.00 
NEURONTIN CAP  300MG,$8.00 
NEURONTIN CAP  400MG,$10.00 
NEURONTIN SOLN 300MG/6ML UD CUP,$8.00 
NEUT (SOD BICARB) SDV 4% 5ML,$25.00 
NEUTRALIZATION VIRAL ASSOC CHG.,$150.00 
NEUTRA-PHOS PKT (PHOS-NaK),$4.00 
NEW PATIENT LEVEL 1,$326.00 
NEW PATIENT LEVEL 2,$326.00 
NEW PATIENT LEVEL 3,$380.00 
NEW PATIENT LEVEL 4,$457.00 
NEW PATIENT LEVEL 5,$625.00 
NEWBORN RESUCIATION,$945.00 
NEXTERONE PREMIX: 150MG/100ML,$176.00 
NEXTERONE PREMIX: 360MG/200ML,$130.50 
NIACIN (VITAMIN B3),$175.00 
NIACIN TIME-RELEASE CAP 250MG,$1.00 
NIACIN TIME-RELEASE CAP 500MG,$1.00 
NICKEL ASSOC. CHG - 83885,$83.00 
NICODERM-CQ PTCH   7MG/24HR,$20.00 
NICODERM-CQ PTCH  14MG/24HR,$20.00 
NICODERM-CQ PTCH  21MG/24HR,$18.00 
NICORETTE GUM  2MG,$4.00 
"NICOTINE AND METABOLITES, SERUM",$164.00 
"NICOTINE AND METABOLITES, URINE",$164.00 
NICOTROL KIT  10MG (30'S),$190.00 
NIFEREX-150 CAP,$2.00 
NIMBEX SDV : 2MG/ML 5ML,$74.00 
NIMODIPINE CAP 30MG,$36.00 
NIPPLE SHIELD  STOCK,$20.00 
NIPPLE SHIELD XSM - NONSTOCK,$21.00 
NIPRIDE SDV : 50MG/2ML,$100.00 
NITRAZINE PAPER (CHARGE),$143.00 
NITROGLYCERIN ER CAP 2.5MG,$2.00 
NITROGLYCERIN PTCH  0.1MG/HR,$9.00 
NITROGLYCERIN PTCH  0.2MG/HR,$9.00 
NITROGLYCERIN PTCH  0.4MG/HR,$10.00 
NITROGLYCERIN PTCH  0.6MG/HR,$11.00 
NITROGLYCERIN SDV : 50MG/10ML,$135.00 
NITROGLYCERIN TAB  0.3MG,$1.00 
NITROGLYCERIN TAB  0.4MG,$2.00 
NITROGLYCERIN TAB  0.6MG,$0.50 
NITROL OINT : 1 INCH,$4.00 
NITROLINGUAL SPRAY,$491.00 
NIZORAL CRM : 15GM,$93.00 
NIZORAL SHAMPOO 2% 120ML,$87.50 
NIZORAL TAB  200MG,$24.00 
NM BONE SCAN LIMITED,"$1,376.00 "
NM BONE SCAN: WHOLE BODY,"$1,967.00 "
NM BONE THREE PHASE STUDY,"$1,967.00 "
NM BRAIN SCAN,"$1,756.00 "
NM CERETEC,"$4,791.00 "
NM CISTERNOGRAM,"$1,756.00 "
NM CYANOCOBALAMIN C057 PER 1 mci,$419.00 
NM FIRST PASS,"$1,189.00 "
NM Gallium Dose PER mci,$107.00 
NM GALLIUM LIMITED SCAN,"$1,187.00 "
NM GALLIUM WHOLE BODY,"$2,618.00 "
NM GAST REFLUX STUDY,"$1,909.00 "
NM GASTRIC EMPTYING,"$1,909.00 "
NM GI BLEED SCAN,"$1,376.00 "
NM HIDA SCAN,"$1,909.00 "
NM HIDA SCAN WITH CCK,"$1,909.00 "
NM I131 SCAN WHOLE BODY,"$1,376.00 "
NM IN III WBC dose 508.25/mci,"$6,507.00 "
NM INDIUM 111 OCTREOSCAN,"$4,612.00 "
NM INDIUM 111 OCTREOSCAN Dose,"$6,785.00 "
NM INJECTION FOR CISTERNAGRAM,$525.00 
NM KIDNEY IMAGING ONLY,$657.00 
NM KINEVAC DOSE UP TO 5 MCG,$173.00 
NM LIVER SCAN STATIC,"$1,376.00 "
NM LIVER SPLEEN,"$1,376.00 "
NM LOCALIZATION OF TUMOR; LIMITED AREA,"$1,187.00 "
NM LYMPHOSCINTIGRAPHY,"$1,691.00 "
NM LYMPHOSEEK DOSE,"$2,088.00 "
NM MAG 3 DOSE UP TO 15 mci,"$1,100.00 "
NM MECKEL SCAN,"$1,376.00 "
NM MUGA SCAN,"$2,001.00 "
NM PARATHYROID,"$1,357.00 "
NM PERF/SPLIT CRYSTAL,"$1,756.00 "
NM PERF/VENT (LUNG SCAN),"$1,756.00 "
NM PERFUSION ONLY,"$1,756.00 "
NM PLATELET SURVIVAL STUDY,"$1,137.00 "
NM PYP HEART SCAN,"$1,694.00 "
NM RADIONUCLIDE CYSTOGRAM,"$1,081.00 "
NM RADIOPHARM LOC NON IMAGE,$613.00 
NM RBC MASS/VOLUME DOSE,"$1,552.00 "
NM RED CELL SEQUESTRATION,"$1,376.00 "
NM RED CELL SURVIVAL,"$1,376.00 "
NM RED CELL VOLUME,"$1,137.00 "
NM RENAL SCAN,"$1,756.00 "
NM RENAL WITH CAPOTEN,"$1,756.00 "
NM SCHILLING PART #1,"$1,161.00 "
NM SCHILLING PART #2,$735.00 
NM SESTAMIBI CARDIOLITE,$439.00 
NM SHUNT PERI/DENVER,"$1,376.00 "
NM SPECT BONE,"$2,399.00 "
NM SPECT LIVER,"$1,376.00 "
NM SPLEEN SCAN,"$1,376.00 "
NM SULFER COLLOID,$171.00 
NM TC99 CHOLETEC,$152.00 
NM TC99 DMSA UP TO 10 mci,"$1,100.00 "
NM TC99 DTPA,$205.00 
NM TC99 HDP,$232.00 
NM TC99 MAA,$80.00 
NM TC99 MDP,$439.00 
NM TC99 NEUROLITE BICISATE,"$2,496.00 "
NM TC99 PYP,$205.00 
NM TC99 TECHNETIUM PERTECHNETATE PER mci,$77.00 
NM TC99m MIRALUNA,$439.00 
NM TESTICULAR SCAN,"$1,756.00 "
NM THALLIUM DOSE PER MCi,$167.00 
NM THYROID PLANAR SCAN,"$1,218.00 "
NM THYROID SCAN W/UPTAKE,"$1,610.00 "
NM THYROID UPTAKE DOSE PER 100 uci,$305.00 
NM TILT TABLE TEST,"$1,012.00 "
NM TRANSDIAPHRAGMATIC SHUNT,"$1,756.00 "
NM ULTRATAG LRC,$234.00 
NM VENTRICULOGRAPHY,"$1,756.00 "
NM WBC SCAN LIMITED,"$1,367.00 "
NM WBC SCAN WHOLE BODY W/CERETEC,"$2,672.00 "
NM WBC SCAN WHOLE BODY W/INDIUM 111,"$2,672.00 "
NOCTURNAL POLYSOMNOGRAPHY,"$4,629.00 "
NOCTURNAL POLYSOMNOGRAPHY SPLIT,"$5,260.00 "
NOCTURNAL POLYSOMNOGRAPHY W/CPAP,"$5,260.00 "
NOLVADEX TAB  10MG,$12.00 
NON SELECTIVE  DEBRIDEMENT,$614.00 
NONIN PULSE OXIMETER,$102.00 
NON-REBREATHING MASK - STOCK,$5.00 
NON-STRESS TEST,$265.00 
