Service Area|Px Code|Procedure Description|Default Rev Code|CPT(R)/HCPCS Code|Default Mod|Fee Schedule Group Name|Unit Price
WS SERVICE AREA|27201922|HC SIGMOID SUCTION TIP DISP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|19.00
WS SERVICE AREA|27201923|HC SKIN GRAFT CARRIER ZIMMER 16"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|239.00
WS SERVICE AREA|70272285|HC FL DISKOGRAPY CERVICAL/THORACIC RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|72285||WS HB DEFAULT|5,145.00
WS SERVICE AREA|27201924|HC SKULL PINS DISP LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|48.00
WS SERVICE AREA|27201925|HC SLED GALAXY PULLBACK DISP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|205.00
WS SERVICE AREA|70072285|HC DISKOGRAPY CERVICAL/THORACIC RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|72285||WS HB DEFAULT|5,145.00
WS SERVICE AREA|27201926|HC SLEEVE 5MM X 75MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|409.00
WS SERVICE AREA|27201927|HC SLEEVE CENTERING 6MM LNG|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|642.00
WS SERVICE AREA|70274235|HC FL REMOVE ESOPHAGEAL OBSTR W/USE BALLOON CATH RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74235||WS HB DEFAULT|5,834.00
WS SERVICE AREA|27201928|HC SLEEVE SEQ COMP LF EXP K/L MED|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|73.00
WS SERVICE AREA|27201929|HC SLITTER UNIV II MEDTI 6230UNI|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|171.00
WS SERVICE AREA|70074235|HC REMOVE ESOPHAGEAL OBSTR W/USE BALLOON CATH RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74235||WS HB DEFAULT|5,834.00
WS SERVICE AREA|27201930|HC SLITTER UNIVERSAL 6228SLT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|171.00
WS SERVICE AREA|27201931|HC SOLUTION ADHESION REDUCTION|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,221.00
WS SERVICE AREA|70274251|HC FL SM BOWEL ENTEROCLSS TUBE|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74251||WS HB DEFAULT|1,564.00
WS SERVICE AREA|27201932|HC SOLUTION BETADINE 5% OPHTH|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|60.00
WS SERVICE AREA|27201933|HC SOMASENSOR SM ADULT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|568.00
WS SERVICE AREA|70074251|HC XR SM BOWEL ENTEROCLSS TUBE|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74251||WS HB DEFAULT|1,564.00
WS SERVICE AREA|27201934|HC SPONG ACTCT DRESSING EXT FIX|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|75.00
WS SERVICE AREA|27201935|HC SPONGE ABS HEMOST MTRX SOL SURGIF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|872.00
WS SERVICE AREA|70274260|HC FL EXAM OF SM BOWEL DUODENOGRAPY HYPOTONIC|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74260||WS HB DEFAULT|354.00
WS SERVICE AREA|27201936|HC SPONGE DRAIN FEN COPA 3-1/2X3"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|17.00
WS SERVICE AREA|27201937|HC SPONGE GAUZE 12-PLY LF 4X4|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|19.00
WS SERVICE AREA|70074260|HC XR EXAM OF SM BOWEL DUODENOGRAPY HYPOTONIC|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74260||WS HB DEFAULT|354.00
WS SERVICE AREA|27201938|HC SPONGE KERLIX STERILE LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|27201939|HC SPONGE KERLIX STERILE LF MED|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|44.00
WS SERVICE AREA|70274283|HC FL COLON THY ENEMA REDUCTION INTUS/OBSTR CONTRAST OR AIR|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74283||WS HB DEFAULT|1,681.00
WS SERVICE AREA|27201940|HC SPONGE LAP 18X36|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|19.00
WS SERVICE AREA|27201941|HC SPONGE LAP XRAY STR 18X36|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|70074283|HC XR COLON THY ENEMA REDUCTION INTUS/OBSTR CONTRAST OR AIR|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74283||WS HB DEFAULT|1,681.00
WS SERVICE AREA|27201942|HC SPONGE RICHD 102140|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|17.00
WS SERVICE AREA|27201943|HC SPONGE SURG .5X6IN STRIP RADI|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|25.00
WS SERVICE AREA|70274301|HC FL CHOLANGIO &/PANCREATOGRAPHY ADDL SET INTRAOP RS|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74301||WS HB DEFAULT|695.00
WS SERVICE AREA|27201944|HC SPONGE TONSIL DISP LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|17.00
WS SERVICE AREA|27201945|HC SPONGE TONSIL LARGE BHS|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|83.00
WS SERVICE AREA|70074301|HC XR CHOLANGIO &/PANCREATOGRAPHY ADDL SET INTRAOP RS|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74301||WS HB DEFAULT|695.00
WS SERVICE AREA|27201946|HC STABALIZER EVOLUTION|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6,226.00
WS SERVICE AREA|27201947|HC STABILIZER ACROBAT SUV VACUUM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|4,832.00
WS SERVICE AREA|70274329|HC FL ENDOSCOPIC CATHJ PANCREATIC DUCTAL SYS RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74329||WS HB DEFAULT|757.00
WS SERVICE AREA|27201948|HC STABILIZER OCTPS NUVO MI|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|7,363.00
WS SERVICE AREA|27201949|HC STAPLER A/S EEA 28-3.5MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,677.00
WS SERVICE AREA|70074329|HC XR ENDOSCOPIC CATHJ PANCREATIC DUCTAL SYS RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74329||WS HB DEFAULT|757.00
WS SERVICE AREA|27201950|HC STAPLER A/S EEA 28-4.8MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,478.00
WS SERVICE AREA|27201951|HC STAPLER A/S EEA 31-4.8MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,593.00
WS SERVICE AREA|70274355|HC FL PERCUTANEOUS PLACEMENT ENTEROCLYSIS TUBE RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74355||WS HB DEFAULT|1,409.00
WS SERVICE AREA|27201952|HC STAPLER A/S EEA XL 3.5 25MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,076.00
WS SERVICE AREA|27201953|HC STAPLER CURVED CUTTER STD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,231.00
WS SERVICE AREA|70074355|HC XR PERCUTANEOUS PLACEMENT ENTEROCLYSIS TUBE RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74355||WS HB DEFAULT|1,409.00
WS SERVICE AREA|27201954|HC STAPLER CURVED CUTTER THICK|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,231.00
WS SERVICE AREA|27201955|HC STAPLER CUTTER LINEAR LF TLC55|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,556.00
WS SERVICE AREA|70274360|HC XR INTRALUMINAL DILATION STRICTURES&/OBSTRCJS RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74360||WS HB DEFAULT|943.00
WS SERVICE AREA|27201956|HC STAPLER CUTTER LINEAR LF TLC75|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,322.00
WS SERVICE AREA|27201957|HC STAPLER DST TA 45-3.5|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|654.00
WS SERVICE AREA|70074360|HC FL INTRALUMINAL DILATION STRICTURES&/OBSTRCJS RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74360||WS HB DEFAULT|943.00
WS SERVICE AREA|27201958|HC STAPLER DST TA VASC30|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|518.00
WS SERVICE AREA|27201959|HC STAPLER ECHELON FLEX 45MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|4,958.00
WS SERVICE AREA|70274445|HC FL CORPORA CAVERNOSOGRAPY (PENIS) RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|74445||WS HB DEFAULT|354.00
WS SERVICE AREA|27201960|HC STAPLER EEA A/S 4.8-25MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,478.00
WS SERVICE AREA|27201961|HC STAPLER EEA XL 28MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,961.00
WS SERVICE AREA|70074445|HC XR CORPORA CAVERNOSOGRAPY (PENIS) RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|74445||WS HB DEFAULT|354.00
WS SERVICE AREA|27201962|HC STAPLER EEA XL 3.5 28MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,076.00
WS SERVICE AREA|27201963|HC STAPLER EGIA SHRT ULT UNIV|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|512.00
WS SERVICE AREA|70275810|HC FL SPLENOPORTOGRAPY RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|75810||WS HB DEFAULT|3,943.00
WS SERVICE AREA|27201964|HC STAPLER ENDO GIA TRI RELOAD 45|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,092.00
WS SERVICE AREA|27201965|HC STAPLER ENDO GIA ULTRA 12MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|570.00
WS SERVICE AREA|70075810|HC XR SPLENOPORTOGRAPY RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75810||WS HB DEFAULT|3,943.00
WS SERVICE AREA|27201966|HC STAPLER ENDO HERNIA MF 10-4.8MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|247.00
WS SERVICE AREA|27201967|HC STAPLER ENDO STRT 3.5MM 45MM B|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|966.00
WS SERVICE AREA|70275880|HC FL VENOGRAPHY ORBITAL RS&I|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|75880||WS HB DEFAULT|2,145.00
WS SERVICE AREA|27201968|HC STAPLER ENDO STRT 3.5MM 60MM B|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|994.00
WS SERVICE AREA|27201969|HC STAPLER ENDO STRT 4.8MM 45MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|966.00
WS SERVICE AREA|70075880|HC XR VENOGRAPHY ORBITAL RS&I|RADIOLOGY - DIAGNOSTIC - ARTERIOGRAPHY [0323]|75880||WS HB DEFAULT|2,145.00
WS SERVICE AREA|27201970|HC STAPLER ENDO STRT 4.8MM 60MM G|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|994.00
WS SERVICE AREA|27201971|HC STAPLER ENDO-GIA ULTRA XL 12MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|912.00
WS SERVICE AREA|70176100|HC XR 1 PLANE BODY SECTION OTHER THAN W/UROGRAPY|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|76100||WS HB DEFAULT|1,274.00
WS SERVICE AREA|27201972|HC STAPLER ENDOPATH ETS FLEX LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|4,159.00
WS SERVICE AREA|27201973|HC STAPLER GIA 100-3.8|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,124.00
WS SERVICE AREA|70177077|HC XR JOINT SURVEY SINGLE VIEW 2 OR MORE JOINTS|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|77077||WS HB DEFAULT|501.00
WS SERVICE AREA|27201974|HC STAPLER GIA 60-2.5|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|506.00
WS SERVICE AREA|27201975|HC STAPLER GIA 60-3.8|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|487.00
WS SERVICE AREA|70677054|HC MAM DUCTOGRAM/GALACTOGRAM MULTIPLE|RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320]|77054||WS HB DEFAULT|1,174.00
WS SERVICE AREA|27201976|HC STAPLER GIA MF 80-3.8MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|728.00
WS SERVICE AREA|27201977|HC STAPLER GIA SULU 60MM 2.5MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|281.00
WS SERVICE AREA|70370542|HC MRI FACE NECK ORBITS FACE WITH CONTRAST|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|70542||WS HB DEFAULT|5,708.00
WS SERVICE AREA|27201978|HC STAPLER HANDLE GIA UNIV|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|466.00
WS SERVICE AREA|27201979|HC STAPLER HANDLE UNIV ENDO GIA XL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|864.00
WS SERVICE AREA|70370548|HC MR ANGIO NECK WITH CONTRAST|MAGNETIC RESONANCE TECHNOLOGY (MRT) - MRA - HEAD AND NECK [0615]|70548||WS HB DEFAULT|5,088.00
WS SERVICE AREA|27201980|HC STAPLER HEMORRHOID EEA 3.5MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,161.00
WS SERVICE AREA|27201981|HC STAPLER HEMORROIDAL CIRCULAR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,108.00
WS SERVICE AREA|70373219|HC MRI UPPER EXTREMITY OTHER THAN JOINT WITH CONTRAST|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|73219||WS HB DEFAULT|3,787.00
WS SERVICE AREA|27201982|HC STAPLER HERNIA MULTIFEED LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,478.00
WS SERVICE AREA|27201983|HC STAPLER ILS LF ECS29|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|5,292.00
WS SERVICE AREA|70373719|HC MRI EXTREMITY LOWER OTHER THAN JOINT WITH CONTRAST|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|73719||WS HB DEFAULT|3,985.00
WS SERVICE AREA|27201984|HC STAPLER INTNL 25MM 4.8MM TI|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,961.00
WS SERVICE AREA|27201985|HC STAPLER INTNL 60MM FLX STRL LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6,506.00
WS SERVICE AREA|70374182|HC MRI ABDOMEN WITH CONTRAST|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|74182||WS HB DEFAULT|4,086.00
WS SERVICE AREA|27201986|HC STAPLER INTNL 90X4.8MM TI REG|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|479.00
WS SERVICE AREA|27201987|HC STAPLER LINEAR LF 60MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,676.00
WS SERVICE AREA|70374712|HC MRI FETAL W/PLACNTL MATRNL PLVC IMG SINGLE 1ST GES|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|74712||WS HB DEFAULT|354.00
WS SERVICE AREA|27201988|HC STAPLER LINEAR LF 90MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|599.00
WS SERVICE AREA|27201989|HC STAPLER MENISCAL 160500|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|370.00
WS SERVICE AREA|70375559|HC MRI CARDIAC MORPHOLOGY & FUNCTION W/O CONTRAST W/STRESS|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|75559||WS HB DEFAULT|3,949.00
WS SERVICE AREA|27201990|HC STAPLER MENISCAL CURVE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|768.00
WS SERVICE AREA|27201991|HC STAPLER MULTIFIRE 35'DISP SKIN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|122.00
WS SERVICE AREA|70375563|HC MRI CARDIAC MORPHOLOGY & FUNCTION W+W/O CONTRAST  W/STRESS|MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610]|75563||WS HB DEFAULT|5,160.00
WS SERVICE AREA|27201992|HC STAPLER PI TITANIUM 30-3.5MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|755.00
WS SERVICE AREA|27201993|HC STAPLER PROTACK HERNIA 30-5MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,429.00
WS SERVICE AREA|70878020|HC NM THYROID CARCINOMA METASTASES UPTAKE ADD ON|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78020||WS HB DEFAULT|851.00
WS SERVICE AREA|27201994|HC STAPLER RL LF TCR55|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|834.00
WS SERVICE AREA|27201995|HC STAPLER RL LF TCR75|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,237.00
WS SERVICE AREA|70878071|HC NM PARATHYROID IMAGING W/WO SUBTRACTION (SPECT)|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78071||WS HB DEFAULT|2,674.00
WS SERVICE AREA|27201996|HC STAPLER ROTIC POLY .200|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,260.00
WS SERVICE AREA|27201997|HC STAPLER SKIN 35 LF REG|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|75.00
WS SERVICE AREA|70878072|HC NM PARATHYROID IMAGING W/WO SUBTRACTION (SPECT & CT)|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78072||WS HB DEFAULT|2,864.00
WS SERVICE AREA|27201998|HC STAPLER SKIN 35 LF WIDE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|75.00
WS SERVICE AREA|27201999|HC STAPLER SKIN 35 REG PR/PLUS LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|163.00
WS SERVICE AREA|70878102|HC NM BONE MARROW IMAGING LIMITED AREA|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78102||WS HB DEFAULT|1,584.00
WS SERVICE AREA|27202000|HC STAPLER SKIN 35 REG PREM LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|309.00
WS SERVICE AREA|27202001|HC STAPLER SKIN 35 WIDE P/PLUS LF|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|163.00
WS SERVICE AREA|70878103|HC NM BONE MARROW IMAGING MULTIPLE AREAS|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78103||WS HB DEFAULT|1,719.00
WS SERVICE AREA|27202002|HC STAPLER SKIN 35W|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|37.00
WS SERVICE AREA|27202003|HC STAPLER SKIN 35WIDE P FLOYD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|309.00
WS SERVICE AREA|70878140|HC NM LABELED RBC SEQUESTRATION DIFFERNTL ORGAN/TISSUE|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78140||WS HB DEFAULT|2,832.00
WS SERVICE AREA|27202004|HC STAPLER SKIN APPOSE 35 REG|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|46.00
WS SERVICE AREA|27202005|HC STAPLER SKIN APPOSE 35 WIDE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|31.00
WS SERVICE AREA|70878202|HC NM LIVER IMAGING W/VASCULAR FLOW|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78202||WS HB DEFAULT|2,422.00
WS SERVICE AREA|27202006|HC STAPLER SKIN DISP DS-25|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|39.00
WS SERVICE AREA|27202007|HC STAPLER SKIN FH MD (M) PMW35|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|163.00
WS SERVICE AREA|70878206|HC NM LIVER IMAGING SPECT W/VASCULAR FLOW|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78206||WS HB DEFAULT|2,977.00
WS SERVICE AREA|27202008|HC STAPLER SKIN PREMIUM 35W|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|122.00
WS SERVICE AREA|27202009|HC STAPLER TA MF 30-3.5MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|440.00
WS SERVICE AREA|70878230|HC NM SALIVARY GLAND IMAGING|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78230||WS HB DEFAULT|1,567.00
WS SERVICE AREA|27202010|HC STAPLER UNIV ENDO 65 12MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|828.00
WS SERVICE AREA|27202011|HC STAPLER UNIV ENDO GIA DISP 12MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|518.00
WS SERVICE AREA|70878232|HC NM SALIVARY GLAND FUNCTION STUDY|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78232||WS HB DEFAULT|1,925.00
WS SERVICE AREA|27202012|HC STARFISH/OCTOPUS BUNDLE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|5,402.00
WS SERVICE AREA|27202013|HC STATLOCK CENTRAL LINE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|40.00
WS SERVICE AREA|70878350|HC NM BONE DENSITY SINGLE SITE 1 PHOTON ABSORPTIOMETRY|NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341]|78350||WS HB DEFAULT|836.00
WS SERVICE AREA|27202014|HC STATLOCK CVC PLUS|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|40.00
