Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER High Point,NOTX-WHOLE BLD AUTO PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - ADMINISTRATION (E.G., TRANS [0391]",313
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"NOVIRUS, MOLECULAR DETECTION, PCR (SENDOUT",LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],128
WAKE FOREST BAPTIST MEDICAL CENTER High Point,N-Telopeptide Serum (NTX) (Beaker),LABORATORY - CHEMISTRY [0301],263
WAKE FOREST BAPTIST MEDICAL CENTER High Point,NTS/ETS,RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],89
WAKE FOREST BAPTIST MEDICAL CENTER High Point,NUC. MED. CYSTOGRAM,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],923
WAKE FOREST BAPTIST MEDICAL CENTER High Point,NURSEMAID ELBOW REDUCTION,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],208
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OASIS TRI-LAYER WND MATRIX PER 1 SQ CM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],16
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OASIS WOUND MATRIX SKIN SUB,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],17
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB LABOR/DELIVERY ULTRASOUND,OTHER IMAGING SERVICES - ULTRASOUND [0402],269
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB PELVIS COMPLETE,OTHER IMAGING SERVICES - ULTRASOUND [0402],296
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB PELVIS LIMITED,OTHER IMAGING SERVICES - ULTRASOUND [0402],269
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB TRIAGE LEVEL 1,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],265
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB TRIAGE LEVEL 2,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],389
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB TRIAGE LEVEL 3,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],518
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB TRIAGE LEVEL 4,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],541
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OB TRIAGE LEVEL 5,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],611
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OB US < 14WKS, ADDL FETUS",OTHER IMAGING SERVICES - ULTRASOUND [0402],134
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OCCULT BLD IA SCREEN,LABORATORY - GENERAL CLASSIFICATION [0300],44
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OCCULT BLOOD, FECAL, IA (SENDOUT) (Beaker)",LABORATORY - GENERAL CLASSIFICATION [0300],21
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT EST LVL 1,CLINIC - GENERAL CLASSIFICATION [0510],75
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT EST LVL 1 PBC,CLINIC - GENERAL CLASSIFICATION [0510],122
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT EST LVL 2 PBC,CLINIC - GENERAL CLASSIFICATION [0510],125
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT EST LVL 3 PBC,CLINIC - GENERAL CLASSIFICATION [0510],155
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT EST LVL 4 PBC,CLINIC - GENERAL CLASSIFICATION [0510],162
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT EST LVL 5 PBC,CLINIC - GENERAL CLASSIFICATION [0510],184
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT NEW LVL 1 PBC,CLINIC - GENERAL CLASSIFICATION [0510],90
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT NEW LVL 2 PBC,CLINIC - GENERAL CLASSIFICATION [0510],145
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT NEW LVL 3 PBC,CLINIC - GENERAL CLASSIFICATION [0510],173
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT NEW LVL 4 PBC,CLINIC - GENERAL CLASSIFICATION [0510],230
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OFFICE/OUTPATIENT VISIT NEW LVL 5 PBC,CLINIC - GENERAL CLASSIFICATION [0510],226
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Oligoclonal Bands, CSF (Beaker)",LABORATORY - CHEMISTRY [0301],41
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Oligoclonal Bands-MS Profile (Beaker),LABORATORY - CHEMISTRY [0301],269
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Omnilink Balloon Exp. Stent,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,156.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ONCONTROL COAXIAL BIOPSY TRAY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"3,757.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ONYX 18 LIQUID EMBOLIC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,562.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ONYX 34 LIQUID EMBOLIC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,562.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OP HEMODIALYSIS ADULT,HEMODIALYSIS - OUTPATIENT OR HOME - HEMODIALYSIS COMPOSITE OR OTHER RATE [0821],178
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OP HEMODIALYSIS PEDIATRIC,HEMODIALYSIS - OUTPATIENT OR HOME - HEMODIALYSIS COMPOSITE OR OTHER RATE [0821],178
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OP HIGH DOSE PERITONEAL,PERITONEAL DIALYSIS - OUTPATIENT OR HOME - PERITONEAL/COMPOSITE OR OTHER RATE [0831],205
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OP PERITONEAL,PERITONEAL DIALYSIS - OUTPATIENT OR HOME - PERITONEAL/COMPOSITE OR OTHER RATE [0831],205
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPEN/PERQ PLACE STENT 1ST,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"7,748.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPEN/PERQ PLACE STENT 1ST,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"7,748.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPEN/PERQ PLACE STENT EA ADD,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"3,719.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPEN/PERQ PLACE STENT EA ADD,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"4,465.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPEN/PERQ PLACE STENT SAME,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"8,929.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPEN/PERQ PLACE STENT SAME,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"8,929.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OPIATES CONFIRMATION, URINE (SENDOUT-REFLEX) - LC",LABORATORY - CHEMISTRY [0301],45
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OPIATES,MS,WB/SP RFXß -RFLX - HEROIN - SERUM",LABORATORY - CHEMISTRY [0301],58
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OPIATES,MS,WB/SP RFXß -RFLX - SERUM",LABORATORY - CHEMISTRY [0301],45
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OPIATES;1OR MORE,LABORATORY - CHEMISTRY [0301],37
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OR ABD/KUB BRACHY THERAPY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],164
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OR PELVIS FOR BRACHYTHERAPY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],424
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OR TIME 601-660 MIN,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"30,683.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OR TIME 661-720 MIN,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"33,084.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OR TIME 721-780 MIN,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"36,972.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORAL CARE SUCTION HNDL TOOTHBRUSH APP SWAB MOISTURE MOUTHRINSE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],343
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORAL CULTURE (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300],128
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORBITS COMPLETE MIN 4 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],232
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORBITS FACE/NECK W/O INFUSIO,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],"1,550.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORTHO MANAGMENT & FITTING IN OT 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],67
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORTHOPANTOGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],157
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ORTHOTIC MGMT AND TRAINING 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],67
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OSSEOUS SURVEY COMPLETE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],373
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OSSEOUS SURVEY INFANT,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],410
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OSSEOUS SURVEY LIMITED,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],276
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OSTEOCALCIN,LABORATORY - GENERAL CLASSIFICATION [0300],73
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT EVAL HIGH COMPLEX,OCCUPATIONAL THERAPY - EVALUATION OR REEVALUATION [0434],205
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT EVAL LOW COMPLEX,OCCUPATIONAL THERAPY - EVALUATION OR REEVALUATION [0434],122
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT EVAL MOD COMPLEX,OCCUPATIONAL THERAPY - EVALUATION OR REEVALUATION [0434],163
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT GROUP THERAPY,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],52
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT NEUROMUSC RE-ED EACH 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],52
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT ORTHC/PROSTC MGMT SBSQ ENC EA. 15 Mins,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],79
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT RE-EVAL EST PLAN CARE,OCCUPATIONAL THERAPY - EVALUATION OR REEVALUATION [0434],122
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT SELF CARE/HM MGT EA ADD 15,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],68
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT SELF CARE/HM MGT EACH 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],68
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT THERAPEUTIC ACTV 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],52
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT THERAPY EX EACH 15 MINS,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],52
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT- ULTRASOUND 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],52
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OT WHEELCHAIR MGMNT 15MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],47
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OUTPT NON-ESRD HEMODIALYSIS ON,HEMODIALYSIS - OUTPATIENT OR HOME - HEMODIALYSIS COMPOSITE OR OTHER RATE [0821],535
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OUTSIDE SURG PATH L-4,LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310],230
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Ova and Parasite Smear (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],197
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OVA and Parasite Stain (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],26
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OVA+PARASITE (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],197
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OXALATE, URINE",LABORATORY - GENERAL CLASSIFICATION [0300],95
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OXYCARBAZEPINE,LABORATORY - GENERAL CLASSIFICATION [0300],43
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OXYCARBAZEPINE,LABORATORY - GENERAL CLASSIFICATION [0300],71
WAKE FOREST BAPTIST MEDICAL CENTER High Point,OXYCODONE/OXYMORPHONE CONFIRM (SENDOUT-REFLEX) - LC,LABORATORY - CHEMISTRY [0301],45
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OXYCODONES,MS,WB/SP RFXß -RFLX - SERUM",LABORATORY - CHEMISTRY [0301],95
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Oxygen,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],213
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OXYGEN SAT., MULTIPLE",PULMONARY FUNCTION - GENERAL CLASSIFICATION [0460],49
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"OXYGEN SAT., SINGLE",PULMONARY FUNCTION - GENERAL CLASSIFICATION [0460],28
WAKE FOREST BAPTIST MEDICAL CENTER High Point,P9INNACLE INTRODUCER SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],830
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PACEMAKER REMOTE EVAL 1 X 90,CARDIOLOGY - GENERAL CLASSIFICATION [0480],97
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PAD ABC THERMO PLUS >80LB,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],18
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PAD ALCOHOL MED 2 PLY STERILE DISP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],4
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PAD CAUTERY MACROLYTE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],8
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PAD GEL ARCTIC MEDIUM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"7,281.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Pancreatic Polypeptide,LABORATORY - CHEMISTRY [0301],218
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PAPER RECORDING DEFIB GRID GRAPH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],4
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Para AB Titer - Paraneoplastic AB, Serum (Beaker)",LABORATORY - IMMUNOLOGY [0302],71
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Para Immunoassay Quant by Ria-Paraneoplastic AB, Serum(Beaker)",LABORATORY - CHEMISTRY [0301],185
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PARAFFIN >= 1 AREA,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],55
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Paraneoplastic Autoantibody Wblot-Paraneoplastic CSF,LABORATORY - CHEMISTRY [0301],149
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Paraneoplastic Autoantibody Western Blot-Paraneoplastic Serum,LABORATORY - CHEMISTRY [0301],630
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PARASITIC ORGANISM IDENTIFICATION (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],197
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Parathyrd planar imag (incl subtract, perfmed); w/tomo (SPECT) & concur acq  (CT) anatom localize",NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341],"3,642.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PARATHYRD PLANAR W/WO SUBTRJ,NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341],"2,224.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PARE BENIGN LES; SGL,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],118
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PARIETAL CELL ABS,LABORATORY - GENERAL CLASSIFICATION [0300],114
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PARTIAL D ANALYSIS,LABORATORY - GENERAL CLASSIFICATION [0300],189
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Parvovirus (B19) DNA Qual PCR  (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],379
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PASSY MUIR VALVE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - PROSTHETIC/ORTHOTIC DEVICES [0274],207
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PATH CONSULT DURING SURGERY; C,LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310],355
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PATH CONSULTATION DURING SURGE,LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310],53
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"PATHOGEN REDUCED ,WASHED, APHPLT PED","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PATHOGEN REDUCED HLA  PAS PLT PHERESIS SPLIT,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PATHOGEN REDUCED PAS PLT PHERESIS SPLIT,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PCP ASSAY - QUALITATIVE,LABORATORY - CHEMISTRY [0301],129
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PEAK FLOW METER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],28
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PEAK FLOW TEST,PULMONARY FUNCTION - GENERAL CLASSIFICATION [0460],95
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"PEANUT COMPONENTS, IGE, SERUM (SENDOUT-REFLEX)",LABORATORY - IMMUNOLOGY [0302],7
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PEL ANGIO SELECT OR SUPRASEL,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],"1,776.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PELVIS COMPLETE MIN 3 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],238
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PELVIS SINGLE VIEW,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC ART M THROMBECTOMY +/NFS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"44,531.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC CONVERT NEPHROSTOMY CATH,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,821.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC D-E COR REVASC CHRO ADD,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC D-E COR REVASC T CABG B,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC D-E COR REVASC T CABG S,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC D-E COR REVASC W AMI S,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC D-E COR STENT ATHER S,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC DILATATION ESTAB NEPH TRC IN SUITE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,411.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC DRAINAGE ABCESS/SPECIMEN IN SUITE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],341
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC DRUG-EL COR STENT BRAN,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC DRUG-EL COR STENT SING,CARDIOLOGY - CARDIAC CATH LAB [0481],"11,782.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC EXCHANGE NEPHROSTOMY CATH,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,462.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC PLACEMENT BILE DUCT STENT -EXISTING ACCESS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,745.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC PLACEMENT BILE DUCT STENT-NEW ACCESS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,745.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC PLACEMENT NEPHROSTOMY CATH,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,523.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC PLACEMENT NEPHROURETERAL CATH NEW ACCESS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"5,170.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC TRANS CLOSURE OF LA APPENDAGE,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"2,630.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC TRANS VEIN THROMBECTOMY IN SUITE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,028.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERC TUBE INJECTION/CHECK,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],193
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCARDIOCENTESIS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],469
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCUT KYPHOPLASTY ADD-ON 1 V BODY,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,236.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCUT KYPHOPLASTY LUMBAR 1 V BODY,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"7,165.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCUT KYPHOPLASTY THOR 1 V BODY,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"5,198.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"PERCUTANEOUS ACCESS & CLOSURE OF FEMORAL ARTERY, 12F OR LARGER",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,592.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCUTANEOUS ASPIRATION DISC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,940.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCUTANEOUS CHOLECYSTOSTOMY,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,964.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERCUTANEOUS CLOSURE OF ASD,CARDIOLOGY - CARDIAC CATH LAB [0481],"9,700.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERFORMA BRAIDED 5F 65CM BERENSTEIN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],185
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERIPHERAL IVUS VISION PV8.2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,165.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERITONEAL LAVAGE PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],384
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERITONEOGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],340
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERQ DEV BREAST 1ST US IMAG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,255.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PERQ DEV BREAST ADD US IMAG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],628
WAKE FOREST BAPTIST MEDICAL CENTER High Point,PET HEART MUSCLE IMAGING,OTHER IMAGING SERVICES - POSITRON EMISSION TOMOGRAPHY [0404],"3,919.00"
