Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F JR4.0SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F LCB LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F LCBSH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MBI LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MBISH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MP1 90CM LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MP1 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MP1SH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MP2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MP2 SH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F MPHS SH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RBU LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RBU3.5 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RBU3.5SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RBU4SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RCB LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RCBSH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F RELAXED MOD HSII LAUN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F VL3.5,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F VL3.5 SH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 7F VL4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F 55CM CONTRA INTRODUCE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],209
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F 55CM RDC INTRODUCER V,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],171
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F 55CM RDC1 INTRODUCER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],209
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F 55CM STR INTRODUCER V,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],171
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F ART3.0 MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],85
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F ART3.5 MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F ART3.5SH MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],85
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F ART3SH MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],85
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F ART4.0 MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F ART4SH MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU 3.5 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU 3.75 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU 4.0 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU3.5SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU3.75SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU4.0SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU4.5 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F EBU4.5SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F FR4 90CM MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F MP1 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F RBU 4.0SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F RBU3.5 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F RBU3.5SH LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F RBU4.0 LAUNCHER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F VL3.0 MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F VL3.5 MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],85
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F VL4.0 MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F XB3 VISTA BRITE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F XB3.5 VISTA BRITE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F XB3.5SH VISTA BRITE T,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F XB3SH VISTA BRITE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F XB4 VISTA BRITE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8F XB4SH VISTA BRITE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE 8FJRF 90CM MACH1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],104
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH BOSTON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],87
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH VERIPATH RENAL 6F M,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH VERIPATH RENAL 6F R,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH VERIPATH RENAL 6F R,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH VERIPATH RENAL 7F M,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH VERIPATH RENAL 7F R,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATH VERIPATH RENAL 7F R,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],126
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHET FLUID DRAINAGE,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],210
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F 3DRC VISTA B,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F 3DRCSH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F JL3 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F JL4 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F JL4SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F JR3.5 VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F JR4 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F JR4SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB3 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB3.5 VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB3.5SH VIST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB3SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB4 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB4.5 VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XB4SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XBRCA VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 6F XBRCASH VIST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],77
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F AL1 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F AL2 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F AR1 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F AR2 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F IM VISTA BRI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F JL4 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F JL4SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F JR4 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F JR4SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F MPA1 VISTA B,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F MPA1SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],82
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB3 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB3.5 VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB3.5SH VIST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB3SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB4 VISTA BR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB4.5 VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE CATHETER 7F XB4SH VISTA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE NERV DESTR ELEC STIM,OTHER DIAGNOSTIC SERVICES - ELECTROMYELGRAM [0922],34
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE NERV DESTR NEEDLE EMG,OTHER DIAGNOSTIC SERVICES - ELECTROMYELGRAM [0922],82
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE NERV DESTR NEEDLE EMG PBC,OTHER DIAGNOSTIC SERVICES - ELECTROMYELGRAM [0922],82
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"GUIDE NERV DESTR, ELEC STIM PBC",OTHER DIAGNOSTIC SERVICES - ELECTROMYELGRAM [0922],34
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],41
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],53
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],54
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],63
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],63
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],63
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],67
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],83
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],96
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],151
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],153
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],211
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],445.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14 X 185 IQ MODERAT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],142
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14 X 300 IQ MODERAT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],142
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14 X 300 PILOT 150,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14 X 300 PILOT 200,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],127
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14 X 300 PILOT 200,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14 X 300 PILOT 50,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 145CM ADDWIRE EXTEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],176
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X185 FORTE MODERA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],142
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X185 PT2 MODERATE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],150
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X190 HI-TORQUE AD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],153
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X190 HI-TORQUE AD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],153
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X300 CROSSIT 400X,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],153
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X300 FORTE EXTRA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],142
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X300 FORTE MODERA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],142
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X300 HI-TORQUE AD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],153
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X300 HI-TORQUE AD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],153
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE 14X300 PT2 MODERATE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],142
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDE WIRE ASAHI GRAND SLAM 30,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,Guidewaire,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],211
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE .018 X 80 CURVE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],29
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE .018X40CM FIXED CORE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],23
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE .025X40CM FIXED CORE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],10
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE .038 X 150 J FIXED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],21
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE 14X190 UNIVERSAL BMW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE 14X190 WHISPER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE 14X300 CROSS IT 100X,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],82
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE 14X300 UNIVERSAL BMW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE 14X300 WHISPER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE AMPLATZ S/SXCH/035/180 (BX/5),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],54
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE AMPLATZ SUPER STIFF WIRE 140CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],54
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE ASAHI SOFT 300CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE EXTENTSION,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],31
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE GUIDANT 190CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],105
WAKE FOREST BAPTIST MEDICAL CENTER Davie,GUIDEWIRE GUIDANT 300CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],146
