UF Health Shands Gainesville - Pricing Transparency Charge Master,,
Issued 12/28/2018,,
"NOTE: prices identified as ""Mark Up' encompass multiple items with different prices based item markup",,
,,
BILLING_DESC,UNIT,PRICE
METHYLMALONIC ACID URINE ,EACH,34.00
METHYLNALTREXONE BROMIDE 12 MG/0.6ML SC SOLN ,1  x .6 mL Vial,392.40
METHYLPHENIDATE HCL 5 MG PO TABS ,1 each,3.00
METHYLPHENIDATE HCL ER 18 MG PO TBCR ,1 each,39.30
METHYLPHENIDATE HCL ER 27 MG PO TBCR ,1 each,30.00
METHYLPREDNISOLONE 16 MG PO TABS ,1 each,16.80
METHYLPREDNISOLONE 2 MG PO TABS ,1 each,10.50
METHYLPREDNISOLONE 4 MG PO TABS ,1 each,11.70
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP ,1  x 1 mL Vial,68.50
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP ,1  x 1 mL Vial,68.50
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP ,1  x 1 mL Vial,68.50
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP ,1  x 1 mL Vial,68.50
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP ,1  x 1 mL Vial,68.60
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP SH ,1  x 1 mL Vial,68.50
METHYLPREDNISOLONE ACETATE 40 MG/ML IJ SUSP SH ,1  x 1 mL Vial,68.50
METHYLPREDNISOLONE ACETATE 80 MG/ML IJ SUSP ,1  x 1 mL Vial,102.40
METHYLPREDNISOLONE ACETATE 80 MG/ML IJ SUSP SH ,1  x 1 mL Vial,102.40
METHYLPREDNISOLONE SODIUM SUCC 1000 MG IJ SOLR ,1000 mg,197.70
METHYLPREDNISOLONE SODIUM SUCC 1000 MG IJ SOLR ,1000 mg,197.70
METHYLPREDNISOLONE SODIUM SUCC 1000 MG IJ SOLR ,1000 mg,197.70
METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR ,1 each,62.90
METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR ,1 each,62.90
METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR ,1 each,62.90
METHYLPREDNISOLONE SODIUM SUCC 40 MG IJ SOLR ,1 each,39.00
METHYLPREDNISOLONE SODIUM SUCC 40 MG IJ SOLR ,1 each,39.00
METHYLPREDNISOLONE SODIUM SUCC 40 MG IJ SOLR ,1 each,39.00
METHYLPREDNISOLONE SODIUM SUCC 500 MG IJ SOLR ,1 each,121.70
METHYLPREDNISOLONE SODIUM SUCC 500 MG IJ SOLR ,1 each,121.70
METHYLPREDNISOLONE SODIUM SUCC 500 MG IJ SOLR ,1 each,121.70
METHYLTESTOSTERONE 10 MG PO CAPS ,1 each,281.90
METOCLOPRAMIDE HCL 10 MG PO TABS ,1 each,3.00
METOCLOPRAMIDE HCL 10 MG PO TABS ,1 each,3.00
METOCLOPRAMIDE HCL 10 MG/10ML PO SOLN ,1  x 10 mL Cup,6.70
METOCLOPRAMIDE HCL 5 MG PO TABS ,1 each,3.00
METOCLOPRAMIDE HCL 5 MG/5ML PO SOLN ,473 mL,106.50
METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN ,1  x 2 mL Vial,9.00
METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN ,1  x 2 mL Vial,9.00
METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN ,1  x 2 mL Vial,9.00
METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN CUSTOM UF ,2 mL,9.00
METOLAZONE 10 MG PO TABS ,1 each,10.60
METOLAZONE 2.5 MG PO TABS ,1 each,9.90
METOLAZONE 5 MG PO TABS ,1 each,11.20
METOLAZONE PO LIQD 1 MG/ML ,120 mL,37.50
METOPROLOL SUCCINATE ER 100 MG PO TB24 ,1 each,6.50
METOPROLOL SUCCINATE ER 12.5 MG PO TB24 (INPATIENT) ,1 each,4.40
METOPROLOL SUCCINATE ER 200 MG PO TB24 ,1 each,7.60
METOPROLOL SUCCINATE ER 25 MG PO TB24 ,1 each,4.40
METOPROLOL SUCCINATE ER 50 MG PO TB24 ,1 each,4.40
METOPROLOL TARTRATE 1 MG/ML IV CUSTOM UF SYRINGE ,5 mL,17.50
METOPROLOL TARTRATE 100 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE 100 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE 12.5 MG PO TAB (INPATIENT) ,1 each,3.00
METOPROLOL TARTRATE 25 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE 25 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN SH ,1  x 5 mL Vial,9.00
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN SH ,1  x 5 mL Vial,9.00
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN SH ,1  x 5 mL Vial,9.00
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN SH ,1  x 5 mL Vial,9.00
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN SH ,1  x 5 mL Vial,17.50
METOPROLOL TARTRATE 50 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE 50 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE 50 MG PO TABS ,1 each,3.00
METOPROLOL TARTRATE PO LIQD 10 MG/ML ,480 mL,11.60
METOPROLOL TARTRATE PO LIQD 12.5 MG/1.25ML UD ,1  x 1.25 mL Syringe,3.00
METOPROLOL TARTRATE PO LIQD 25 MG/2.5 ML UD ,1  x 2.5 mL Syringe,3.00
METOPROLOL TARTRATE PO LIQD 50 MG/5ML UD ,1  x 5 mL Syringe,3.00
METRONIDAZOLE 0.75 % EX CREA ,1  x 45 g Tube,546.50
METRONIDAZOLE 0.75 % EX GEL ,1  x 45 g Tube,512.60
METRONIDAZOLE 0.75 % VA GEL ,1  x 70 g Tube,458.50
METRONIDAZOLE 250 MG PO TABS ,1 each,3.00
METRONIDAZOLE 500 MG PO TABS ,1 each,3.00
METRONIDAZOLE IN NACL 5 MG/ML IV CUSTOM UF ,100 mL,12.50
METRONIDAZOLE IN NACL 5 MG/ML IV CUSTOM UF ,100 mL,12.50
METRONIDAZOLE IN NACL 5-0.79 MG/ML-% IV SOLN ,1  x 100 mL Flex Cont,11.90
METRONIDAZOLE IN NACL 500-0.74 MG/100ML-% IV SOLN ,1  x 100 mL Flex Cont,12.50
METRONIDAZOLE IN NACL 500-0.74 MG/100ML-% IV SOLN ,1  x 100 mL Flex Cont,12.50
METRONIDAZOLE IN NACL 500-0.74 MG/100ML-% IV SOLN ,1  x 100 mL Flex Cont,12.50
METRONIDAZOLE PO LIQD 50 MG/ML ,1000 mL,18.00
METRONIDAZOLE PO LIQD 500 MG/10 ML ,1  x 10 mL Syringe,3.00
MEXILETENE 10 MG/ML PO LIQ UF ,480 mL,243.40
MEXILETINE HCL 150 MG PO CAPS ,1 each,7.70
MEXILETINE HCL 200 MG PO CAPS ,1 each,9.10
MGMT METHYLATION ANAL ,EACH,580.00
MIBG 0.5 MCI - UP TO 1 MCI ,EACH,"1,622.00"
MIBG ADDL 0.5MCI ,EACH,362.00
MIC SUSCEPTIBILITY CHG ,EACH,59.00
MICAFUNGIN SODIUM 100 MG IV SOLR ,1 each,784.50
MICAFUNGIN SODIUM 100 MG IV SOLR ,1 each,784.50
MICAFUNGIN SODIUM 50 MG IV SOLR ,1 each,406.40
MIC-KEY G/J TUBE 16FR/1.5/22 ,EACH,930.00
MIC-KEY GJ TUBE 16FR LOW PROF. ,EACH,"1,020.00"
MICONAZOLE NITRATE 2 % EX CREA ,1  x 28 g Tube,10.00
MICONAZOLE NITRATE 2 % VA CREA ,1  x 45 g Tube,24.90
MICONAZOLE NITRATE 2 % VA CREA ,1  x 45 g Tube,25.80
MICONAZOLE NITRATE 200 MG VA SUPP ,.33333  x 3 each Box,52.60
MICRA INTRODUCER W/COATING ,EACH,"1,570.00"
MICROACATH ULTRAFLOW ,EACH,"1,350.00"
MICROALBUMIN URINE RANDOM ,EACH,15.00
MICROCATH ECHELON 14 ,EACH,"1,730.00"
MICROCATH SL-10 ,EACH,"1,920.00"
MICROCATHETER ASAHI ,EACH,"2,350.00"
MICROCATHETER DETACHABLE TIP ,EACH,"4,170.00"
MICROCATHETER GUIDING ,EACH,"2,675.00"
MICROCATHETER RAPID TRANSIT ,EACH,"2,155.00"
MICRODISSECTION MANUAL ,EACH,285.00
MICRODOSIMETRY ,EACH,415.00
MICROFIBRILLAR COLL HEMOSTAT EX PADS 70 X 35 MM ,1 each,671.00
MICROFIBRILLAR COLL HEMOSTAT EX PADS 70 X 70 MM ,1 each,760.50
MICROFIBRILLAR COLL HEMOSTAT EX POWD ,1  x 1 g Jar,796.60
MICROFIBRILLAR COLL HEMOSTAT EX POWD ,1  x 1 g Jar,796.60
MICROFIBRILLAR COLL HEMOSTAT EX POWD ,1  x 1 g Jar,796.60
MICROFIBRILLAR COLL HEMOSTAT EX POWD ,1  x 5 g Jar,"1,035.90"
MICROFIBRILLAR COLL HEMOSTAT EX POWD INSTAT MCH ,1  x 1 g Packet,692.30
MICROINTRODUCER SAFETY 3.5 F ,EACH,90.00
MICROLIPID 90 ML ,EACH,2.00
MICROSATELLITE INSTABILITY ,EACH,494.00
MICROSCOPIC EXAM/CRYSTALS ,EACH,49.00
MIDAZOLAM HCL 0.5 MG/0.5ML PO LIQD UD ,1  x .5 mL Syringe,9.00
MIDAZOLAM HCL 10 MG/5ML PO SYRP UD ,1 cup,32.40
MIDAZOLAM HCL 10 MG/5ML PO SYRP UD ,1 cup,32.40
MIDAZOLAM HCL 10 MG/5ML PO SYRP UD ,1 cup,32.40
MIDAZOLAM HCL 2 MG/2ML IJ SOLN ,1  x 2 mL Vial,9.00
MIDAZOLAM HCL 2 MG/2ML IJ SOLN ,1  x 2 mL Vial,9.00
MIDAZOLAM HCL 2 MG/2ML IJ SOLN ,1  x 2 mL Vial,9.00
MIDAZOLAM HCL 2 MG/2ML IJ SOLN ,1  x 2 mL Vial,9.00
MIDAZOLAM HCL 2 MG/2ML IJ SOLN ,1  x 2 mL Vial,9.00
MIDAZOLAM HCL 2 MG/ML PO SYRP ,118 mL,388.40
MIDAZOLAM HCL 2 MG/ML PO SYRP ,118 mL,388.40
MIDAZOLAM HCL 2 MG/ML PO SYRP ,118 mL,762.90
MIDAZOLAM HCL 2 MG/ML PO SYRP ,118 mL,762.90
MIDAZOLAM HCL 5 MG/5ML IJ SOLN ,1  x 5 mL Vial,9.00
MIDAZOLAM HCL 5 MG/5ML IJ SOLN ,1  x 5 mL Vial,9.00
MIDAZOLAM HCL 5 MG/ML IJ SOLN ,1  x 1 mL Vial,9.00
MIDAZOLAM HCL 5 MG/ML IJ SOLN ,1  x 1 mL Vial,9.00
MIDAZOLAM HCL 5 MG/ML INTRANASAL ONLY UF ,1 mL,9.00
MIDAZOLAM HCL 5 MG/ML INTRANASAL ONLY UF ,1 mL,9.00
MIDAZOLAM HCL 50 MG/10ML IJ SOLN ,1  x 10 mL Vial,43.90
MIDODRINE HCL 10 MG PO TABS ,1 each,14.60
MIDODRINE HCL 2.5 MG PO TABS ,1 each,4.30
MIDODRINE HCL 5 MG PO TABS ,1 each,13.50
MIDOSTAURIN 25 MG PO CAPS ,1 each,510.80
MIDOSTAURIN 25 MG PO CAPS ,1 each,510.80
MIFEPRISTONE 300 MG PO TABS ,1 each,"1,648.80"
MIGLITOL 25 MG PO TABS ,1 each,9.90
MILL BONE BIOPSY ,EACH,Mark Up
MILNACIPRAN HCL 50 MG PO TABS ,1 each,21.00
MILRINONE LACTATE 1 MG/ML IV SOLN UF ,50 mL,190.00
MILRINONE LACTATE 50 MG/50ML IV SOLN ,1  x 50 mL Vial,190.00
MILRINONE LACTATE IN DEXTROSE 40-5 MG/200ML-% IV SOLN ,1  x 200 mL Flex Cont,157.00
MILTEFOSINE 50 MG PO CAPS ,1 each,"2,057.20"
MILTEFOSINE 50 MG PO CAPS ,1 each,"2,057.20"
MINERAL OIL LIGHT OIL ,1  x 10 mL Vial,50.10
MINERAL OIL LIGHT OIL ,1  x 10 mL Vial,50.10
MINERAL OIL LIGHT OIL ,1  x 10 mL Vial,50.10
MINERAL OIL PO OIL ,472 mL,21.30
MINERAL OIL PO OIL 30ML UD ,1 cup,3.00
MINERAL OIL RE ENEM ,1  x 133 mL Bottle,6.80
MINI STICK KIT ,EACH,160.00
MINIMAL OUTPATIENT VISIT ,EACH,270.00
MINOCYCLINE HCL 100 MG IV SOLR ,1 each,268.10
MINOCYCLINE HCL 100 MG PO CAPS ,1 each,5.10
MINOCYCLINE HCL 50 MG PO CAPS ,1 each,5.10
MINOR OR PROCEDURE ,EACH,Mark Up
MINOXIDIL 10 MG PO TABS ,1 each,3.90
MINOXIDIL 2.5 MG PO TABS ,1 each,3.00
MINOXIDIL 5 MG PO TAB (INPATIENT) ,1 each,3.00
MIRAGE .008 WIRE ,EACH,"1,145.00"
MIRTAZAPINE 15 MG PO TABS ,1 each,10.20
MIRTAZAPINE 15 MG PO TBDP ,1 each,7.80
MIRTAZAPINE 30 MG PO TABS ,1 each,8.40
MIRTAZAPINE 30 MG PO TBDP ,1 each,8.10
MIRTAZAPINE 7.5 MG PO TABS ,1 each,7.90
MISC. LAB SERVICE ,EACH,Mark Up
MISCELLANEOUS NMDP ,EACH,Mark Up
MISOPROSTOL 100 MCG PO TABS ,1 each,14.30
MISOPROSTOL 200 MCG PO TABS ,1 each,20.90
MISOPROSTOL 25 MCG PO TAB (INPATIENT) ,1 each,13.10
MISOPROSTOL 50 MCG PO TAB (INPATIENT) ,1 each,13.10
MITOMYCIN 20 MG IV SOLR ,1 each,"2,413.60"
MITOMYCIN 20 MG IV SOLR ,1 each,"2,413.60"
MITOMYCIN 20 MG IV SOLR ,1 each,"2,413.60"
MITOMYCIN 20 MG OP SOLR ,20 mg,"2,413.60"
MITOMYCIN 40 MG IV SOLR ,1 each,"4,799.00"
MITOMYCIN 40 MG IV SOLR ,1 each,"4,799.00"
MITOMYCIN 5 MG IV SOLR ,1 each,946.40
MITOMYCIN 5 MG IV SOLR ,1 each,946.40
MITOMYCIN 5 MG IV SOLR ,1 each,946.40
MITOMYCIN UF IV CUSTOM COMPONENT VIAL ,20 mg,"2,413.60"
MITOMYCIN UF IV CUSTOM COMPONENT VIAL ,20 mg,"2,413.60"
MITOMYCIN UF IV CUSTOM COMPONENT VIAL ,20 mg,"2,413.60"
MITOTANE 500 MG PO TABS ,1 each,17.30
MITOXANTRONE HCL 2 MG/ML IV CUSTOM COMPONENT UF ,10 mL,715.70
MITOXANTRONE HCL 2 MG/ML IV CUSTOM COMPONENT UF ,12.5 mL,887.60
MITOXANTRONE HCL 2 MG/ML IV CUSTOM COMPONENT UF ,12.5 mL,887.60
MITOXANTRONE HCL 20 MG/10ML IV CONC ,10 mL,715.70
MITOXANTRONE HCL 20 MG/10ML IV CONC ,10 mL,715.70
MITOXANTRONE HCL 25 MG/12.5ML IV CONC ,12.5 mL,887.60
MITOXANTRONE HCL 25 MG/12.5ML IV CONC ,12.5 mL,887.60
MM PIGTAIL ,EACH,70.00
MNT GROUP EA 30 MINS ,EACH,55.00
MNT INITIAL ASSESSMENT IND EA 15 MINS ,EACH,115.00
MNT RE-ASSESSMENT IND EA 15 MINS ,EACH,100.00
MNT SUBSQ TX CHANGE GROUP DX EA 30 MINS ,EACH,55.00
MNT SUBSQ TX CHANGE IN DX EA 15 MINS ,EACH,100.00
MOD SED DIFF MD 5+YRS 1ST 15 MINS ,EACH,170.00
MOD SED DIFF MD EA ADDL 15 MINS ,EACH,60.00
MODAFINIL 100 MG PO TABS ,1 each,88.10
MODEL PLATING ,EACH,Mark Up
MODERATE SED <5YRS 1ST 15 MINS ,EACH,170.00
MODERATE SED 5+YRS 1ST 15 MINS ,EACH,170.00
MODERATE SED EA ADDL 15 MINS ,EACH,60.00
MODERATE SEDATION <5YRS 1ST 15 MINS ,EACH,170.00
MODERATE SEDATION 5+YRS 1ST 15 MINS ,EACH,170.00
MODERATE SEDATION DIFF MD <5YRS 1ST 15 MINS ,EACH,170.00
MODERATE SEDATION DIFF MD 5+YRS 1ST 15 MINS ,EACH,170.00
MODERATE SEDATION DIFF MD EA ADDL 15 MINS ,EACH,60.00
MODERATE SEDATION EA ADDL 15 MINS ,EACH,60.00
MODIFIED CARNOY'S SOLUTION ,1  x 30 mL ,55.00
MOEXIPRIL HCL 15 MG PO TABS ,1 each,4.40
MOEXIPRIL HCL 7.5 MG PO TABS ,1 each,4.20
MOLD PROFILE ,EACH,62.00
MOLD PROFILE ADDTL ,EACH,12.00
MOLEC CYTO DNA PROBE EACH - FISH ,EACH,295.00
MOLECULAR PATH TIER 2 LEVEL 1 ,EACH,80.00
MOLECULAR PATH TIER 2 LEVEL 2 ,EACH,170.00
MOLECULAR PATH TIER 2 LEVEL 3 ,EACH,190.00
MOLECULAR PATH TIER 2 LEVEL 4 ,EACH,230.00
MOLECULAR PATH TIER 2 LEVEL 5 ,EACH,410.00
MOLECULAR PATH TIER 2 LEVEL 6 ,EACH,375.00
MOLECULAR PATH TIER 2 LEVEL 7 ,EACH,355.00
MOLECULAR PATH TIER 2 LEVEL 8 ,EACH,"1,060.00"
MOLECULAR PATH TIER 2 LEVEL 9 ,EACH,"2,500.00"
MOLECULAR SOLID TUMOR PANEL NGS ,EACH,"3,400.00"
MOMETASONE FUROATE 0.1 % EX OINT ,1  x 15 g Tube,72.90
MOMETASONE FUROATE 50 MCG/ACT NA SUSP ,1  x 17 g Inhaler,905.20
MONAURAL HEARING AID FIT/CHECK/DISPENSE ,EACH,300.00
MONAURAL HEARING DEVICE ,EACH,Mark Up
MONGOOSE CATHETER ,EACH,395.00
MONGOOSE DIAGNOSTIC CATHETER ,EACH,240.00
MONKEY BAR ,EACH,160.00
MONTELUKAST SODIUM 10 MG PO TABS ,1 each,17.00
MONTELUKAST SODIUM 4 MG PO CHEW ,1 each,17.00
MONTELUKAST SODIUM 4 MG PO CHEW ,1 each,17.00
MONTELUKAST SODIUM 5 MG PO CHEW ,1 each,17.00
MOPATH LEVEL 4 GENE ANALYSIS ,EACH,555.00
MOPATH LEVEL 5 MUTATION SCANNING ,EACH,550.00
MOPATH LEVEL4 JAK2 EXON 12 PCR ,EACH,647.00
MORCELLATOR ELECTROSURGICAL ,EACH,Mark Up
MORCELLATOR ELECTROSURGICAL ,EACH,Mark Up
MORPHINE SULFATE (PF) 0.5 MG/ML IJ SOLN ,1  x 10 mL Vial,39.70
MORPHINE SULFATE (PF) 1 MG/ML IJ SOLN ,1  x 10 mL Ampule,98.30
MORPHINE SULFATE (PF) 1 MG/ML IJ SOLN ,1  x 10 mL Ampule,98.30
MORPHINE SULFATE (PF) 10 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE (PF) 10 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE (PF) 10 MG/ML IV SOLN ,1  x 1 mL Vial,12.50
MORPHINE SULFATE (PF) 2 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE (PF) 2 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE (PF) 2 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE (PF) 4 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE (PF) 4 MG/ML IV SOLN ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE 1 MG/ML IV SOLN ,1  x 30 mL Syringe,9.00
MORPHINE SULFATE 1 MG/ML IV SOLN ,1  x 30 mL Vial,51.70
MORPHINE SULFATE 1 MG/ML IV SOLN ,1  x 30 mL Syringe,76.80
MORPHINE SULFATE 1 MG/ML PCA UF ,1  x 30 mL Syringe,9.00
MORPHINE SULFATE 1 MG/ML PCA UF ,1  x 55 mL Syringe,47.90
MORPHINE SULFATE 1 MG/ML PCA UF ,1  x 30 mL Syringe,76.80
MORPHINE SULFATE 1 MG/ML PEDS PCA UF ,1  x 30 mL Syringe,9.00
MORPHINE SULFATE 1 MG/ML PEDS PCA UF ,1  x 55 mL Syringe,47.90
MORPHINE SULFATE 1 MG/ML PEDS PCA UF ,1  x 30 mL Syringe,76.80
MORPHINE SULFATE 10 MG/5ML PO SOLN ,1 Syringe,3.00
MORPHINE SULFATE 10 MG/5ML PO SOLN ,1 Syringe,3.00
MORPHINE SULFATE 10 MG/5ML PO SOLN ,1  x 5 mL Cup,3.00
MORPHINE SULFATE 10 MG/ML IJ SOLN ,1  x 1 mL Vial,9.00
MORPHINE SULFATE 10 MG/ML IJ SOLN ,1  x 1 mL Vial,9.00
MORPHINE SULFATE 10 MG/ML IJ SOLN ,1  x 1 mL Syringe,17.10
MORPHINE SULFATE 2 MG/1ML PO SOLN UD ,1 Syringe,3.00
MORPHINE SULFATE 2 MG/1ML PO SOLN UD ,1 Syringe,3.00
MORPHINE SULFATE 2 MG/ML IJ SOLN ,1  x 1 mL Syringe,17.10
MORPHINE SULFATE 2 MG/ML IV SOLN UF ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE 2 MG/ML IV SOLN UF ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE 2 MG/ML IV SOLN UF ,1  x 1 mL Syringe,41.60
MORPHINE SULFATE 20 MG/10ML PO SOLN UD ,1 cup,3.00
MORPHINE SULFATE 20 MG/10ML PO SOLN UD ,1 cup,3.00
MORPHINE SULFATE 200 MG/40 ML HIGH CONC PCA UF ,1  x 40 mL Syringe,88.60
MORPHINE SULFATE 25 MG/ML IV SOLN ,1  x 10 mL Vial,45.70
MORPHINE SULFATE 25 MG/ML IV SOLN ,1  x 10 mL Vial,45.70
MORPHINE SULFATE 4 MG/ML IV SOLN FOR UF ,1  x 1 mL Cartridge,12.20
MORPHINE SULFATE 4 MG/ML IV SOLN FOR UF ,1  x 1 mL Syringe,17.10
MORPHINE SULFATE 5 MG/ML HIGH CONC PCA UF ,1  x 40 mL Syringe,88.60
MORPHINE SULFATE 5 MG/ML HIGH CONC PEDS PCA UF ,1  x 40 mL Syringe,88.60
MORPHINE SULFATE 5 MG/ML IJ SOLN ,1  x 1 mL Vial,9.00
MORPHINE SULFATE 5 MG/ML IJ SOLN ,1  x 1 mL Vial,9.00
MORPHINE SULFATE 8 MG/ML IJ SOLN ,1  x 1 mL Syringe,17.10
MORPHINE SULFATE 8 MG/ML IJ SOLN ,1  x 1 mL Syringe,17.10
MORPHINE SULFATE ER 100 MG PO TBCR ,1 each,23.00
MORPHINE SULFATE ER 15 MG PO TBCR ,1 each,5.70
MORPHINE SULFATE ER 15 MG PO TBCR ,1 each,5.70
MORPHINE SULFATE ER 30 MG PO TBCR ,1 each,10.20
MORPHINE SULFATE ER 30 MG PO TBCR ,1 each,10.20
MORPHINE SULFATE ER 30 MG PO TBCR ,1 each,10.20
MORPHINE SULFATE ER 60 MG PO TBCR ,1 each,16.00
MORPHINE SULFATE ER 60 MG PO TBCR ,1 each,16.00
MORPHINE SULFATE MICROINFUSION 200 MG/20ML (10 MG/ML) IJ SOLN ,1  x 20 mL Ampule,830.00
MORPHINE SULFATE MICROINFUSION 200 MG/20ML (10 MG/ML) IJ SOLN ,1  x 20 mL Ampule,830.00
MORPHINE SULFATE MICROINFUSION 500 MG/20ML (25 MG/ML) IJ SOLN ,1  x 20 mL Ampule,"1,391.60"
MOTILITY STUDY ESOPHAGEAL ,EACH,"1,475.00"
MOXIFLOXACIN 2 MG/ML ORAL LIQUID FOR DESENSITIZATION UF ,200 mL,6.00
MOXIFLOXACIN CONC. ,EACH,160.00
MOXIFLOXACIN HCL 0.5 % OP SOLN ,1  x 3 mL Bottle,591.40
MOXIFLOXACIN HCL 0.5 % OP SOLN ,1  x 3 mL Bottle,591.40
MOXIFLOXACIN HCL 0.5 % OP SOLN ,1  x 3 mL Bottle,591.40
MOXIFLOXACIN HCL 400 MG PO TABS ,1 each,109.70
MOXIFLOXACIN HCL IN NACL 400 MG/250ML IV SOLN ,1  x 250 mL Flex Cont,234.70
MOXIFLOXACIN IN NACL 1.6 MG/ML FROM PREMIX ,250 mL,234.70
MOXIFLOXACIN ORAL LIQUID UF ,240 mL,103.70
MP CATHETER ,EACH,395.00
MPD CATHETER GUIDING ,EACH,900.00
MPI TOMO (SPECT) MULTI STUDY ,EACH,"5,140.00"
MPI TOMO (SPECT) SINGLE STUDY ,EACH,"5,140.00"
MPL CODON 515 MUTATION QUANT ,EACH,790.00
MPT ,EACH,185.00
MR SPECTROSCOPY BRAIN ,EACH,485.00
MRA ABD W/ CNTRST ,EACH,"1,850.00"
MRA ABD W/&W/O CNTRST ,EACH,"1,905.00"
MRA ABD W/O CNTRST ,EACH,"1,725.00"
MRA CHEST W/ CNTRST ,EACH,"1,850.00"
MRA CHEST W/&W/O CNTRST ,EACH,"1,905.00"
MRA CHEST W/O CONTRAST ,EACH,"1,725.00"
MRA HEAD W/CONTRAST ,EACH,"2,170.00"
MRA HEAD W/O & W/CONTRAST ,EACH,"2,165.00"
MRA HEAD W/O CONTRAST ,EACH,"1,270.00"
MRA LEG W/ CNTRST ,EACH,"1,735.00"
MRA LEG W/&W/O CNTRST ,EACH,"1,905.00"
MRA LOW EXT W/O CON ,EACH,"1,725.00"
MRA NECK W/CONTRAST ,EACH,"2,170.00"
MRA NECK W/O & W/CONTRAST ,EACH,"2,165.00"
MRA NECK W/O CONTRAST ,EACH,"1,270.00"
MRA PELVIS W/&W/O CNTRST ,EACH,"1,905.00"
MRA PELVIS W/CNTRST ,EACH,"1,850.00"
MRA PELVIS W/O CNTRST ,EACH,"1,725.00"
MRA SPINE W/CONTRAST ,EACH,"1,735.00"
MRA SPINE W/O & W/ CONTRAST ,EACH,"1,995.00"
MRA SPINE W/O CONTRAST ,EACH,"1,725.00"
MRA UPP EXTR W/CONTRAST ,EACH,"1,850.00"
MRA UPP EXTR W/O & W/CONTR ,EACH,"1,995.00"
MRA UPP EXTR W/O CONTRAST ,EACH,"1,725.00"
MRA UPPER EXTREMITY ,EACH,"1,840.00"
MREYE EMB COIL .035 ,EACH,260.00
MREYE EMB COIL .038 ,EACH,220.00
MRI - SPECTROSCOPY ,EACH,485.00
MRI ABDOMEN W/CONTRAST ,EACH,"2,165.00"
MRI ABDOMEN W/O & W/CONTRAST ,EACH,"2,165.00"
MRI ABDOMEN W/O CONTRAST ,EACH,"1,270.00"
MRI BRAIN & BRAINSTEM W/O CONTRAS ,EACH,"1,270.00"
"MRI BRAIN FUNCT, PHYS/PSYCH INVOL ",EACH,"1,270.00"
"MRI BRAIN FUNCT, TECH/OTHER INVOL ",EACH,"1,270.00"
MRI BRAIN W/ DYE ,EACH,720.00
MRI BRAIN W/CONTRAST ,EACH,"2,270.00"
MRI BRAIN W/O & W CONTRAST ,EACH,"2,165.00"
MRI BRAIN W/O & W/DYE ,EACH,720.00
MRI BRAIN W/O CNTRST ,EACH,"1,270.00"
MRI BRAIN W/O DYE ,EACH,715.00
MRI BREAST BILAT W/&W/O CNTRST ,EACH,"1,735.00"
MRI BREAST UNILAT W/&W/O CNTRS ,EACH,"1,735.00"
MRI BREAST W/CNTRST-BILAT ,EACH,"1,735.00"
MRI BREAST W/CON UNILAT ,EACH,960.00
MRI BREAST W/O CONTRAST BILAT ,EACH,"1,160.00"
MRI BREAST W/O CONTRAST UNI ,EACH,825.00
MRI CARDIAC VEL FLW MAP ADD-ON ,EACH,505.00
MRI CARDIAC W/O & W/CONT W/STRESS ,EACH,"5,285.00"
MRI CARDIAC W/O & W/CONTRAST ,EACH,"2,165.00"
MRI CARDIAC W/O CONT W/STRESS ,EACH,"1,910.00"
