Entity,Service Description,Price
BHM,LOCM 200-299 mg ml iodine ml,$5.00 
BHM,LOCM 300-399 mg ml iodine ml,$5.00 
BHM,LOCM 400 up mg ml iodine ml,$5.00 
BHM,Long chromo 15-20 cells(c),$230.00 
BHM,Loop maxi red 01-1-011asp d,$18.00 
BHM,Loop mini red 01-1- 1,$18.00 
BHM,Loop recordr interrog eval ftf,$385.00 
BHM,Loop vessel maxi d,$17.00 
BHM,Loperamide 1mg/5ml liq UC,$0.00 
BHM,Loperamide 2mg cap,$0.00 
BHM,Loratadine 10mg tab,$0.00 
BHM,Loratadine 5mg/ml 5ml liq,$0.00 
BHM,Lorazepam 0.5mg tab,$1.00 
BHM,Lorazepam 1 mg/ml ped susp,$1.00 
BHM,Lorazepam 1mg tab,$1.00 
BHM,Lorazepam 2mg tab,$1.00 
BHM,Lorazepam 2mg/ml 1ml vial,$18.00 
BHM,Lorazepam 2mg/ml 1ml vial UC,$11.00 
BHM,Lorazepam 50mg/50ml D5W premix,$111.00 
BHM,Lorazepam liquid 2mg/ml PO,$3.00 
BHM,Losartan 100mg tab,$1.00 
BHM,Losartan 25mg tab,$1.00 
BHM,Losartan 50mg tab,$1.00 
BHM,Lotion skin condn 2n1 2oz aloe,$0.00 
BHM,Lotrisone cream 15g,$0.00 
BHM,Lovaza 1gm cap,$2.00 
BHM,Lozol 1.25mg tab,$1.00 
BHM,Lt hc transep transap punc add,"$13,679.00 "
BHM,Lube 5gm tube ez crm cl000305a,$0.00 
BHM,Lube surgilb 4.25oz 281020536,$0.00 
BHM,Lumason IV contrast 1ml,$120.00 
BHM,Lumb spine 1 view XR UC,$484.00 
BHM,Lumb spine 2-3 view XR UC,$678.00 
BHM,Lumb spine bend 2 or 3vw xr,$559.00 
BHM,Lumb spine bend 2 or 3vw XR UC,$559.00 
BHM,Lumb spine bend min 6 vw xr,"$1,514.00 "
BHM,Lumb spine bend min 6 vw XR UC,"$1,514.00 "
BHM,Lumb spine ct w con & rec UC,"$4,817.00 "
BHM,Lumb spine ct wo con & rec UC,"$4,543.00 "
BHM,Lumb spine ct wwo con & rec UC,"$5,666.00 "
BHM,Lumb spine mini 4 view XR UC,$736.00 
BHM,Lumbar punct Dx,$924.00 
BHM,Lumbar sac epidural inj w gui,"$3,820.00 "
BHM,Lumbar spine 1 view xr,$484.00 
BHM,Lumbar spine 1 view xr,$594.00 
BHM,Lumbar spine 2-3 view xr,$678.00 
BHM,Lumbar spine 2-3 view xr,$848.00 
BHM,Lumbar spine CT w con and rec,"$4,507.00 "
BHM,Lumbar spine CT w con and rec,"$4,817.00 "
BHM,Lumbar spine CT wo con and rec,"$4,080.00 "
BHM,Lumbar spine CT wo con and rec,"$4,543.00 "
BHM,Lumbar spine CT wwo con & rec,"$5,666.00 "
BHM,Lumbar spine mini 4 view xr,$736.00 
BHM,Lumbar spine mini 4 view xr,"$1,372.00 "
BHM,Lumbar spine MRI w con,"$4,938.00 "
BHM,Lumbar spine MRI wo con,"$4,627.00 "
BHM,Lumbar spine MRI wo con ltd,"$4,627.00 "
BHM,Lumbar spine MRI wwo con,"$5,940.00 "
BHM,Lumbar spine MRI wwo con ltd,"$5,940.00 "
BHM,LumIgAn 0.01% oph soln 2.5ml,$310.00 
BHM,Lung bx surg CT guid,"$1,535.00 "
BHM,Lung perfusion particulate,"$2,536.00 "
BHM,Lung perfusn quantitv differen,"$4,665.00 "
BHM,Lung perfusn vent aerosol/gas,"$4,665.00 "
BHM,Lung perfusn/vent quant differ,"$6,796.00 "
BHM,Lupus screen,$389.00 
BHM,Lupus-collagen pnl - 83516 (c),$26.00 
BHM,Lupus-collagen pnl - 86038 (c),$26.00 
BHM,Lupus-collagen pnl - 86160 (c),$26.00 
BHM,Lyme disease IgM Abs,$26.00 
BHM,Lyme disease total antibodies,$44.00 
BHM,Lyme western blot blood,$54.00 
BHM,Lyme western blot- csf,$98.00 
BHM,Lymphangiography,"$2,178.00 "
BHM,Lymphoma Profile-81401,$170.00 
BHM,Lymphoma Profile-81402,$190.00 
BHM,Lymphoma Profile-81404,$490.00 
BHM,Lymphoma Profile-81406,$450.00 
BHM,Lymphoma Profile-81479-1,$110.00 
BHM,Lymphoma Profile-81479-2,$110.00 
BHM,Lymphoma Profile-81479-3,$110.00 
BHM,Lymphoma Profile-81479-4,$110.00 
BHM,Lysozyme (muramidase),$38.00 
BHM,M tuberculosis-amplified probe,$210.00 
BHM,M. pneumoniae amp probe,$54.00 
BHM,M.T.E 5 (trace elements),$159.00 
BHM,Maalox 30 ml susp,$0.00 
BHM,Maalox plus 1ml PO UC,$0.00 
BHM,Mac anes 1st 30 min,"$1,756.00 "
BHM,Mac anes add 15 min,$389.00 
BHM,Macrobid 100mg cap,$3.00 
BHM,Mag IgM antibody,$134.00 
BHM,Mag oxide 400mg tab,$0.00 
BHM,Magic paste,$9.00 
BHM,Magnesium,$198.00 
BHM,Magnesium 10mg/ml 1ml ped IV,$22.00 
BHM,Magnesium 1g/D5W 100ml,$95.00 
BHM,Magnesium 20 gm/lr 500 ml bag,$714.00 
BHM,Magnesium 20g/D5W 500ml,$72.00 
BHM,Magnesium 2g/w 50ml premix,$172.00 
BHM,Magnesium 500mg/ml 2ml inj,$9.00 
BHM,Magnesium chloride 64mg tab,$0.00 
BHM,Magnesium gluconate 1g/5ml liq,$0.00 
BHM,Magnesium sulf 2g/ns 50ml IVPB,$151.00 
BHM,Magnesium sulf 40mg/1ml IVped,$1.00 
BHM,Magnesium sulf 4g/50ml water,$92.00 
BHM,Magnesium-random urine,$198.00 
BHM,Magnesium-red cell,$18.00 
BHM,Maltase (c),$106.00 
BHM,Mammo cath rad reg 8-1 sav 8,"$15,768.00 "
BHM,Mandib compl min 4 vws XR UC,$736.00 
BHM,Mandib complete min 4view xr,$736.00 
BHM,Manganese,$72.00 
BHM,Mannitol 20% 500ml bag,$726.00 
BHM,Mannitol 25% 50ml,$21.00 
BHM,Manometry Anorectal,"$1,801.00 "
BHM,Marcaine 0.75% 2ml,$0.00 
BHM,Marker fiducal gold seed pr t,"$1,024.00 "
BHM,Mastotomy abscess deep,"$5,678.00 "
BHM,Max. voluntary vent. (MVV),$461.00 
BHM,Maxces 4shim assory kit3240 1,"$13,503.00 "
BHM,Maxillofacial CT w c & rec UC,"$4,873.00 "
BHM,Maxillofacial CT w con,"$4,378.00 "
BHM,Maxillofacial CT w con & rec,"$4,873.00 "
BHM,Maxillofacial CT w con UC,"$4,378.00 "
BHM,Maxillofacial CT w wo c rec UC,"$5,103.00 "
BHM,Maxillofacial CT w wo con UC,"$5,103.00 "
BHM,Maxillofacial CT wo c & rec UC,"$4,130.00 "
BHM,Maxillofacial CT wo con,"$3,710.00 "
BHM,Maxillofacial CT wo con & rec,"$3,710.00 "
BHM,Maxillofacial CT wo con & rec,"$4,130.00 "
BHM,Maxillofacial CT wo con UC,"$3,710.00 "
BHM,Maxillofacial CT wwo con,"$5,103.00 "
BHM,Maxillofacial CT wwo con rec,"$5,103.00 "
BHM,Maxitrol eye drops 5ml,$29.00 
BHM,Maxitrol eye oint 3.5gm,$23.00 
BHM,MCT oil 15 ml,$0.00 
BHM,Measure post-void resid cap non-imag US,$211.00 
BHM,Mech rem mat cent lin sep accs,"$4,912.00 "
BHM,Mech rem mat intrcth thru lums,"$2,394.00 "
BHM,Mech remv CV dev obstruct w xr,$533.00 
BHM,Mech remv CV lum obstruct w xr,$550.00 
BHM,Meckels scan,"$2,119.00 "
BHM,Meclizine 12.5mg tab,$0.00 
BHM,Meclizine 12.5mg tab UC,$0.00 
BHM,Meclizine 25mg tab,$0.00 
BHM,Meconium Drug Scrn,$286.00 
BHM,Med cassette plus dil 100 ml,$0.00 
BHM,Med cassette plus dil 250 ml,$0.00 
BHM,Medicinal leech,$16.00 
BHM,Medrol 8mg tab,$4.00 
BHM,Medroxyprogesterone 10mg tab,$1.00 
BHM,Medroxyprogesterone 150mg vl,$268.00 
BHM,Medroxyprogesterone 2.5mg tab,$1.00 
BHM,Megestrol 20mg tab,$2.00 
BHM,Megestrol 40mg tab,$1.00 
BHM,Megestrol acetate 40mg/ml 10ml,$9.00 
BHM,Melanin in urine,$46.00 
BHM,Meloxicam 7.5mg tab,$1.00 
BHM,Melphalan 50mg vial,"$11,497.00 "
BHM,Memantine 10mg tab,$13.00 
BHM,Memantine 5mg tab,$13.00 
BHM,Memantine XR 14mg cap,$24.00 
BHM,Memantine XR 21mg cap,$24.00 
BHM,Memantine XR 28mg cap,$24.00 
BHM,Memantine XR 7mg cap,$24.00 
BHM,Meningitis-Encephalitis PCR Panel,$857.00 
BHM,Meniscal Fastfx curv 72201 1,"$1,385.00 "
BHM,Meniscal Fastfx strat 72201 0,"$1,495.00 "
BHM,Meniscus mendr II sn7209 5,"$1,520.00 "
BHM,Meniscus rep crv ndl ar4 2,"$3,851.00 "
BHM,Meperidine 25mg/ml tubex,$65.00 
BHM,Meperidine 50mg/ml tubex,$64.00 
BHM,Mepivacaine MPF 1% 30ml inj,$0.00 
BHM,Mepivacaine MPF 1.5% 30ml inj,$0.00 
BHM,Mepivacaine MPF 2% 20ml inj,$0.00 
BHM,Mercaptopurine 50mg tab,$19.00 
BHM,Mercury-blood (quant),$60.00 
BHM,Meropenem 1 gm/nacl 50 ml,$290.00 
BHM,Meropenem 1gm vial,$131.00 
BHM,Meropenem 20mg/1ml IV neo pedi,$18.00 
BHM,Meropenem 500 mg/nacl 50 ml,$215.00 
BHM,Meropenem 500mg inj vial,$66.00 
BHM,Meropenem 500mg/NACL 0.9%100ml,$102.00 
BHM,Mesalamine 1000mg supp,$61.00 
BHM,Mesalamine 1200mg tab,$19.00 
BHM,Mesalamine 250mg cap,$5.00 
BHM,Mesalamine 400 mg dr cap,$6.00 
BHM,Mesalamine 4g/60ml enema,$17.00 
BHM,Mesh 30x30cm Ultrpro J,"$1,340.00 "
BHM,Mesh 3d max lt 3x5 0115310 a,"$1,528.00 "
BHM,Mesh 3d max lt 6x4 011531 a,"$1,625.00 "
BHM,Mesh 3d max rt 6x4 0115321 a,"$1,625.00 "
BHM,Mesh absorb ventr10x13 5954 3,"$18,322.00 "
BHM,Mesh absorb ventra8x10 5955 0,"$8,385.00 "
BHM,Mesh absorb ventral4x6 5954 0,"$4,830.00 "
BHM,Mesh absorb ventral4x6 5955 0,"$2,438.00 "
BHM,Mesh absorb ventral6x8 5954 0,"$8,462.00 "
BHM,Mesh absorb ventral6x8 5955 0,"$5,460.00 "
BHM,Mesh absorb ventral8x10 595 1,"$14,325.00 "
BHM,Mesh Composix e/x 6,"$3,128.00 "
BHM,Mesh cqur edge 1.7x1.7 31 0,"$2,194.00 "
BHM,Mesh cqur edge 2.5x2.5 3120 T,"$2,594.00 "
BHM,Mesh cqur edge 3.2x3.2 3120 T,"$3,361.00 "
BHM,Mesh cqur edge 3.5x3.5 3154 T,"$1,451.00 "
BHM,Mesh Delta 1.7 55x0.5 7005 5,"$14,489.00 "
BHM,Mesh felt 6x6 dacron strl 8 2,"$1,346.00 "
BHM,Mesh Proceed ventral med p m,"$2,798.00 "
BHM,Mesh Proceed ventral sml p s,"$2,339.00 "
BHM,Mesh progrip10x15 lt lpg151 l,"$2,969.00 "
BHM,Mesh progrip10x15 rt lpg151 r,"$2,969.00 "
BHM,Mesh Prolen keyhol s 1.8x4p k,$324.00 
BHM,Mesh Prolen keyhol2.4x5.4 p k,$489.00 
BHM,Mesh Prolene 35.6x30cm42295 3,"$2,359.00 "
BHM,Mesh Prolene 3x6 p i,$265.00 
BHM,Mesh Prolene hernia lg ph 6,"$1,828.00 "
BHM,Mesh Prolene hernia med ph 6,"$1,828.00 "
BHM,Mesh Prolit 3x6 atr1000 6,$166.00 
BHM,Mesh Prolit ult 6x6 atr 30 7,$265.00 
BHM,Mesh Surgis biod 20x20c g36 3,"$50,908.00 "
BHM,Mesh Ultrapro 3x6 umr3 J,$526.00 
BHM,Mesh Ultrapro plug lrg uppl J,"$1,207.00 "
BHM,Mesh Ultrapro plug med uppm J,"$1,195.00 "
BHM,Mesh Ultrapro plug sm up 6,"$1,183.00 "
BHM,Mesh Ultrapro pluglrg5cm up 2,"$1,230.00 "
BHM,Mesna 200 mg inj,$150.00 
BHM,Mestinon 180mg cap SR,$47.00 
BHM,MET Exon 14 Deletion-81479-NG,$910.00 
BHM,Metamucil packet s/f,$0.00 
BHM,Metanephrine-24 hour urine,$52.00 
BHM,Metanephrines frac pl free,$28.00 
BHM,Metaxalone 800mg tab,$18.00 
BHM,Metered dose Tx init,$189.00 
BHM,Metered dose Tx sub,$189.00 
BHM,Metformin 1000mg tab,$1.00 
BHM,Metformin 500mg tab,$1.00 
BHM,Metformin 850mg tab,$1.00 
BHM,Metformin XR 750mg tab,$1.00 
BHM,Methadone 1 mg/ml IV Sol ped,$26.00 
BHM,Methadone 10mg tab,$1.00 
BHM,Methadone 5mg tab,$1.00 
BHM,Methadone 5mg/5ml oral soln,$1.00 
BHM,Methadone hcl 2.5 mg tab,$1.00 
BHM,Methadone inj 10 mg/1 ml,$0.00 
BHM,Methadone oral soln 1mg/ml 1ml,$1.00 
BHM,Methb qual initial,$115.00 
BHM,Methenamine 1gm tab,$2.00 
BHM,Methimazole 10mg tab,$1.00 
BHM,Methimazole 5mg tab,$1.00 
BHM,Methocarbamol 100mg/ml 10ml vl,$566.00 
BHM,Methocarbamol 500mg tab,$1.00 
BHM,Methocarbamol 750mg tab,$1.00 
BHM,Methotrexate 2.5mg tab,$18.00 
BHM,Methotrexate 5mg inj,$1.00 
BHM,Methotrexate Drug Level,$315.00 
BHM,Methyldopa 250mg tab,$1.00 
BHM,Methyldopa 500mg tab,$1.00 
BHM,Methylene blue 1 mg,$141.00 
BHM,Methylergonovine 0.2mg tab,$118.00 
BHM,Methylergonovine 0.2mg/ml inj,$238.00 
BHM,Methylmalonic acid,$50.00 
BHM,Methylnaltrexone 12mg/0.6ml vl,$189.00 
BHM,Methylnaltrexone 4mg/0.2ml inj,$368.00 
BHM,Methylnaltrexone 6mg/0.3ml inj,"$3,313.00 "
BHM,Methylphenidate 10mg tab,$1.00 
BHM,Methylprednisolone 125mg vl,$107.00 
BHM,Methylprednisolone 16mg tab,$6.00 
BHM,Methylprednisolone 1g vial,$461.00 
BHM,Methylprednisolone 2mg tab,$3.00 
BHM,Methylprednisolone 40mg vial,$66.00 
BHM,Methylprednisolone 40mg/ml vl,$107.00 
BHM,Methylprednisolone 40mg/mlvlUC,$64.00 
BHM,Methylprednisolone 4mg tab,$3.00 
BHM,Methylprednisolone 500mg vial,$254.00 
BHM,Methylprednisolone 80mg/ml vl,$185.00 
BHM,Methylprednisolone125mgvlUC,$64.00 
BHM,Metoclopramide 10mg tab,$1.00 
BHM,Metoclopramide 10mg/10ml soln,$15.00 
BHM,Metoclopramide 1mg/ml ped IV,$20.00 
BHM,Metoclopramide 5 mg/ml 2ml vl,$11.00 
BHM,Metoclopramide 5 mg/ml 2mlvlUC,$6.00 
BHM,Metoclopramide 5mg tab,$1.00 
BHM,Metolazone 2.5mg tab,$2.00 
BHM,Metolazone 5mg tab,$5.00 
BHM,Metoprolol 100mg tab,$1.00 
BHM,Metoprolol 25 mg tab,$1.00 
BHM,Metoprolol 50mg tab,$1.00 
BHM,Metoprolol 5mg/5ml vial,$50.00 
BHM,Metoprolol succ 12.5mg er tab,$10.00 
BHM,Metoprolol succ.25 mg SR tab,$1.00 
BHM,Metoprolol succinate 50mg tab,$1.00 
BHM,Metoprolol tartrate 12.5mg tab,$1.00 
BHM,Metronidazole 250mg tab,$1.00 
BHM,Metronidazole 250mg/NS 50ml,$14.00 
BHM,Metronidazole 5 mg/NACL 1 ml,$2.00 
BHM,Metronidazole 500mg tab,$1.00 
BHM,Metronidazole 500mg/NS 100ml,$18.00 
BHM,Metronidazole compounded susp,$1.00 
BHM,Metronidazole vag 70g gel,$166.00 
BHM,Mexiletine 150mg cap,$2.00 
BHM,Mexiletine 200mg cap,$2.00 
BHM,MGMT promoter Methylation-81287-NG,$822.00 
BHM,Mg-therapeutic,$198.00 
BHM,Micafungin 100mg/100ml IVPB,$552.00 
BHM,Micafungin sodium 100mg vial,$552.00 
BHM,Micafungin sodium 50mg vial,$276.00 
BHM,Micardis 40mg tab,$12.00 
BHM,Micardis 80mg tab,$12.00 
BHM,Mic-each organism (c),$237.00 
BHM,Microlipid 1 mL peds,$0.00 
BHM,Microsomal Abs,$24.00 
BHM,Microsporidia conc (c),$40.00 
BHM,Microsporidia special stain(c),$40.00 
BHM,Midamor 5mg tab,$1.00 
BHM,Midazolam 1 mg/ml 100 ml cass,$517.00 
BHM,Midazolam 1 mg/ml 25ml pedIV,$129.00 
BHM,Midazolam 100mg/100 ml NS,$362.00 
BHM,Midazolam 1mg/ml 2 ml vial,$50.00 
BHM,Midazolam 1mg/ml 5 ml vial,$50.00 
BHM,Midazolam 5mg/ml 1 ml vial,$50.00 
BHM,Midazolam 5mg/ml 10 ml vial,$563.00 
BHM,Midazolam 6mg/3ml syrup,$9.00 
BHM,Midodrine 5mg tab,$8.00 
BHM,Midodrine HCL 2.5 mg tab,$1.00 
BHM,Midostaurin 25 mg capsule,$632.00 
BHM,Milk of magnesia 30ml,$0.00 
BHM,Milrinone 0.2mg/ml pedi,$2.00 
BHM,Milrinone 5mg inj,$27.00 
BHM,Mindframe captr lp3x15 3000 8,"$24,415.00 "
BHM,Mineral oil 30ml,$0.00 
BHM,Minocycline 100 mg inj,"$2,138.00 "
BHM,Minocycline 50mg cap,$1.00 
BHM,Minor procedure,"$1,696.00 "
BHM,Minoxidil 10mg tab,$1.00 
BHM,Minoxidil 2.5mg tab,$1.00 
BHM,Mirtazapine 15mg tab,$1.00 
BHM,Mirtazapine 7.5mg tab,$1.00 
BHM,Misoprostol 100mcg tab,$1.00 
BHM,Misoprostol 200mcg tab,$1.00 
BHM,Misoprostol 25mcg tab,$1.00 
BHM,Mitochondrial antibody,$20.00 
BHM,Mitomycin 5mg vial,"$1,306.00 "
BHM,Mitoxantrone 5mg inj,$225.00 
BHM,Mitral valve repr addl prost,"$8,374.00 "
BHM,Mitral valve repr intl prost,"$30,186.00 "
BHM,Mixing Studies-Plasma Fraction 1,$100.00 
BHM,Mixing Studies-Plasma Fraction 2,$100.00 
BHM,Mixing Studies-Plasma Fraction 3,$100.00 
BHM,Mixing Studies-PTT,$90.00 
BHM,MLH1 Promoter Methylation-NG,$822.00 
BHM,MMR - measles antibody,$21.00 
BHM,MMR - mumps antibody,$21.00 
BHM,MMR - rubella antibody,$23.00 
BHM,Modafinil 100mg tab,$23.00 
BHM,Mold id,$289.00 
BHM,Molecular DNA-John Hopkins,"$1,210.00 "
BHM,Mometasone fur 0.1% cream 15gm,$27.00 
BHM,Mometasone fur 0.1% oint 15gm,$21.00 
BHM,Monotest-heterophile Abs,$159.00 
BHM,Monotest-heterophile abs UC,$159.00 
BHM,Monsels solution 8ml,$31.00 
BHM,Montelukast 10mg tab,$1.00 
BHM,Montelukast 4mg chewtab,$2.00 
BHM,Montelukast 5mg tab,$2.00 
BHM,MOPATH level mutation anal-NG,$550.00 
BHM,Morphine 0.1mg/ml pedi,$8.00 
BHM,Morphine 10mg/5ml 5ml liq,$1.00 
BHM,Morphine 10mg/ml tubex,$19.00 
BHM,Morphine 1mg/ml 100 ml cass,$169.00 
BHM,Morphine 1mg/ml NACL 100ml,$126.00 
BHM,Morphine 25mg/ml pf 10ml vial,$73.00 
BHM,Morphine 2mg/ml tubex,$20.00 
BHM,Morphine 2mg/ml tubex UC,$12.00 
BHM,Morphine 4mg tubex,$19.00 
BHM,Morphine 4mg tubex UC,$11.00 
BHM,Morphine 8mg inj,$20.00 
BHM,Morphine ir 15mg tab,$1.00 
BHM,Morphine ir 30mg tab,$1.00 
BHM,Morphine oral soln 20mg/ml 1ml,$1.00 
BHM,Morphine sulf pf 0.3 mg/0.3ml,$2.00 
BHM,Morphine sulf pf 2mg/2ml,$110.00 
BHM,Morphine/NS PF 2mg/2ml Inj,$53.00 
BHM,Morsellator 15 rotocut 9111 5,"$5,639.00 "
BHM,Mouthwash fresh Mint 4oz 30040,$0.00 
BHM,Mouthwash moisturz0.35oz 12262,$0.00 
BHM,Moviprep powder kit,$18.00 
BHM,MPL Mutation-NG,$270.00 
BHM,MPL Mutation-NG,$550.00 
BHM,MPO cytoplasmic marker,$146.00 
BHM,MPV isolation,$36.00 
BHM,MR contrast gadolinium per ml,$21.00 
BHM,MR contrast multihance per ml,$7.00 
BHM,MR contrast Prohance per ml,$18.00 
BHM,MRI bone marrow,"$1,094.00 "
BHM,Ms contin 100mg tab SR,$7.00 
BHM,Ms contin 15 mg cr tab,$1.00 
BHM,Ms contin 30mg tab SR,$2.00 
BHM,Ms contin 60mg tab SR,$4.00 
BHM,MS-albumin in blood,$60.00 
BHM,MS-albumin in CSF,$155.00 
BHM,MS-IgG in blood,$314.00 
BHM,MS-IgG in CSF,$314.00 
BHM,MTB-Rifampin Amplified test,$102.00 
BHM,MTHFR thermolabile variant,$200.00 
BHM,Multi sleep latency trialstudy,"$3,563.00 "
BHM,Multi-leaf per imrt plan,"$2,306.00 "
BHM,Multitrace 5 1ml vial,$139.00 
BHM,Multivitamin liquid 1 ml,$0.00 
BHM,Multivitamin stress formla tab,$0.00 
BHM,Multivitamins tab,$0.00 
BHM,Multivitamins ther M tab,$0.00 
BHM,Mumps IgG Abs,$21.00 
BHM,Mumps IgM Abs,$24.00 
BHM,Mumps Viral Culture,$396.00 
BHM,Mupirocin 2% 5gm ointment,$0.00 
BHM,Mupirocin 2% cream 15gm,$0.00 
BHM,Mupirocin 2% nasal 1gm,$32.00 
BHM,Mupirocin 2% ointment 22gm,$0.00 
BHM,Mupirocin 2% ointment 22gm UC,$0.00 
BHM,Muscle biopsy (surg path L-IV),"$4,370.00 "
BHM,Muscle Biopsy to UM-88305,$338.00 
BHM,Muscle bx surg CT guid,"$1,503.00 "
BHM,Muscle test cran nerv unilat,$455.00 
BHM,Muscle test cran nerve bilat,$455.00 
BHM,Muscle test nonparaspinal,$404.00 
BHM,Muscle trigger point inject UC,$422.00 
BHM,Muscle trigger point injection,$933.00 
BHM,Musk antibody,"$2,382.00 "
BHM,MVI 12 10ml vial,$111.00 
BHM,Myasthenia gravis Ab titer(c),$28.00 
BHM,Myasthenia gravis Abs eval(c),$30.00 
BHM,Mycamine 1.5mg/ml 1ml IV pedi,$8.00 
BHM,Mycobacteria id by probe,$274.00 
BHM,Mycophenolate 250mg cap,$17.00 
BHM,Mycophenolate mofeti 500 mgtab,$32.00 
BHM,Mycoplasma Abs-resp pnl(c),$146.00 
BHM,Mycoplasma IgG Abs,$22.00 
BHM,Mycoplasma IgG Abs(c),$24.00 
BHM,Mycoplasma IgM Abs,$364.00 
BHM,Mycoplasma IgM Abs(c),$22.00 
BHM,MYD88 Mutation Analysis 81479 -NG,$640.00 
BHM,MYD88 Mutation Analysis 81479-NG,$210.00 
BHM,Myelin basic protein-CSF,$32.00 
BHM,Myelogram lumbar xr,"$3,004.00 "
BHM,Myelogram thoracic xr,"$2,357.00 "
BHM,Myfortic 180 mg dr tab,$10.00 
BHM,Myocardial infarct spect,"$2,047.00 "
BHM,Myocardial spect mult w ef wm,"$7,994.00 "
BHM,Myocardial spect mult wo ef wm,"$5,654.00 "
BHM,Myocardial spect sngl w ef wm,"$5,246.00 "
BHM,Myoglobin on Blood,$296.00 
BHM,Myoglobin-urine,$18.00 
BHM,N mening gr C&W135 ag(c),$176.00 
BHM,N mening grp B E coli ag(c),$176.00 
BHM,N meningititis grp A&Y ag(c),$176.00 
BHM,Nabumetone 500mg tab,$1.00 
BHM,Nacl 0.9% bacteriostat 30ml UC,$7.00 
BHM,Nacl 3% 0.513meq/1ml ped/neo,$19.00 
BHM,Nacl 50 ml PF diluent,$50.00 
BHM,Nadolol 40mg tab,$8.00 
BHM,Nadolol 80mg tab,$8.00 
BHM,Nail 10mm ti cann tfna40370 10,"$11,353.00 "
BHM,Nail 10x20mm advance 1030 0,"$10,362.00 "
BHM,Nail 10x36mm advance 1020 5,"$11,144.00 "
BHM,Nail 11x39mm advance 1023 5,"$11,144.00 "
BHM,Nail 9x20x125 1029 0,"$10,362.00 "
BHM,Nail elastic ti 4.0x440mm S T,"$1,708.00 "
BHM,Nail extract trig disp71631 0,"$2,332.00 "
BHM,Nail fem 125d 10x18 71675 3,"$7,415.00 "
BHM,Nail fem 125d 10x38 rt71675 5,"$12,034.00 "
BHM,Nail fem cap end 0mm 40130 s,"$1,032.00 "
BHM,Nail fem intertan130d 71675 4,"$7,415.00 "
BHM,Nail fem intertan130d 71675 5,"$12,034.00 "
BHM,Nail fem intertan130d 71675 7,"$12,034.00 "
BHM,Nail fix 130 10x170mm S T,"$6,303.00 "
BHM,Nail flex ss 2.5 orth1000 5,"$1,714.00 "
BHM,Nail hum sprl blde 36 462 6,"$2,820.00 "
BHM,Nail IM 10x40 71675 7,"$12,034.00 "
BHM,Nail procedures,$488.00 
BHM,Nail procedures UC,$270.00 
BHM,Nail ti cann tfna170 40370 s,"$8,100.00 "
BHM,Nail ti cann tfna360lt40370 s,"$11,353.00 "
BHM,Nail ti cann tfna380rt40371 s,"$11,353.00 "
BHM,Nail ti cann tfna400lt40370 s,"$11,353.00 "
BHM,Nail ti cann tfna400rt40370 s,"$11,353.00 "
BHM,Nail ti cann tib 10mm 40344 1,"$7,054.00 "
BHM,Nail tibial 10x36.0cm 1110 0,"$10,166.00 "
BHM,Nail tibial 8x33.0cm 1108 0,"$10,166.00 "
BHM,Nail tibial 9x31.5cm 1109 5,"$10,166.00 "
BHM,Nail Trigen 11.5x34cm fem N,"$9,274.00 "
BHM,Nail troch 10x20x125 1030 0,"$10,362.00 "
BHM,Nail troch 10x20x130 1040 0,"$10,362.00 "
BHM,Nail troch 10x20x135 1042 0,"$10,362.00 "
BHM,Nail troch 10x39x130 rt1051 0,"$10,362.00 "
BHM,Nail troch 11x20x125 1031 0,"$10,362.00 "
BHM,Nail troch 11x20x130 1036 0,"$9,568.00 "
BHM,Nail troch 11x39x125 rt1023 0,"$10,362.00 "
BHM,Nail troch 12x20x125 1032 0,"$10,362.00 "
BHM,Nail troch 9x20x125 1029 0,"$10,362.00 "
BHM,Nail troch es 10x36 lt 1020 5,"$11,144.00 "
BHM,Nail troch es 10x36 lt 1066 5,"$11,144.00 "
BHM,Nail troch es 10x36 rt 1021 5,"$11,144.00 "
BHM,Nail troch es 10x39 lt 1020 5,"$11,144.00 "
BHM,Nail troch es 10x39 rt 1021 5,"$11,144.00 "
BHM,Nail troch es 11x39 lt 1022 5,"$11,144.00 "
BHM,Nail troch es 11x39 rt 1023 5,"$11,144.00 "
BHM,Nail troch es12.5x30 rt1121 5,"$11,144.00 "
BHM,Nalbuphine 10mg/ml ampule,$35.00 
BHM,Nalbuphine 20mg/ml ampule,$71.00 
BHM,Nalbuphine HCL 3mg syr,$7.00 
BHM,Naloxone 0.4mg/ml ampule,$166.00 
BHM,Naloxone 1mg/ml 2ml ampule,$364.00 
BHM,Naproxen 250mg tab,$1.00 
BHM,Naproxen 375mg tab,$1.00 
BHM,Nasal bones compl min 3 view x,$790.00 
BHM,Nasal bones compl min 3vw x UC,$790.00 
BHM,Nasal lat mp latsys impl t,"$1,470.00 "
BHM,Nasal packing,$480.00 
BHM,Nasal packing UC,$214.00 
BHM,Nateglinide 120mg tab,$7.00 
BHM,Nateglinide 60mg tablet,$3.00 
BHM,NATP-platelet Ab id-onebld (c),$606.00 
BHM,NATP-platelet aggreg-onebld(c),$604.00 
BHM,Ndl 21g port cath infusion t,$39.00 
BHM,Ndl 21gx15 for locals Kop s,$241.00 
BHM,Ndl 22g port cath Y inf 212 0,$32.00 
