Service Area,Description,Revenue Code, Charge Patient Pay 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTAP VACCINE < 7 YRS IM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 43 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTAP VACCINE >7 IM INFANRIX SYR .05ML,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 43 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTAP-HEPB-IPV INACTIV IM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 110 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTAP-HIB-IP VACCINE IM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 133 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTAP-IPV VACC - IM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 72 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTAP-IPV VACC 4-6 YR IM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 78 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTP/HIB VACCINE IM,PHARMACY - GENERAL CLASSIFICATION [0250], 58 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DTPA AEROSOL,NUCLEAR MEDICINE - DIAGNOSTIC RADIOPHARMACEUTICALS [0343], 123 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUAL LEVEL PARALLAX KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 411 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUAL LUMEN CATHETER TRAY 11.5F X19.5CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 197 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUAL LUMEN CATHETER TRAY 11.5FR X 24CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 197 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUAL SLIMPORT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 636 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUETT CLOSER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 393 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUFFY VARIANT GENOTYPE,LABORATORY - GENERAL CLASSIFICATION [0300], 84 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"DUODENOGRAPHY, HYPOTONIC",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 737 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX DOPPLER UNILAT OR LMTD,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 243 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX EXT VEINS; BILAT,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 126 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX EXT VEINS; UNIL/LIMIT,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 77 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX LE ART/BPG; UNIL/LIMIT,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 41 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX SCAN LOWER EXTERMITY,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX SCAN OF HEMODIAL ACCESS,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 45 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX SCAN OF HEMODIAL ACCESS,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 45 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX SCAN UPPER EXT UNLIMITE,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DUPLEX SCAN UPPER EXT UNLIMITE,OTHER DIAGNOSTIC SERVICES - PERIPHERAL VASCULAR LAB [0921], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DURAMATRIX COLLAGEN MATRIX 3INX3IN,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 15 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DURAMAX CHRONIC CENTRAL CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 468 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX 4F 3DRC WILLIAMS CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 4F JL6,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 5F 65CM JB1,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 35 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 5F AR1MOD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F 125 JL4 CORD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F 125 JL5 CORD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F 125 JL6 CORD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F 125 JR4 CORD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F 125 PIG CORD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F AR1 SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F AR2 SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F ARMOND SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F ARZ MOD CORDIS 533-,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F FL4.5 SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F LCB SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F MPA-2 125CM SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F MPB2 CORDIS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F MPB-2 SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F MULTIPAK SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 49 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATH 6F PIG 125CM SCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F AL1 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F AL2 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F AL3 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F AR2 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F ARMOD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JL3.5 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JL4 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JL5 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JL6 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JR3.5 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JR4 INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F JR4 MOD INFINIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F LCB INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F MPA2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F MULTIPACK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 48 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F PIG INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CATHETER 5F RCB INFINITI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CTH 4F 70CM PED PIG CK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 31 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CTH 5F 80CM MP PED CK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 42 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX CTH 5F 90CM PED PIG CK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 151 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DX KNEE ARTHROSCOPY,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761], 939 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DXA BONE DENSITY AXIAL COMPLET PBC,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 134 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DXA BONE DENSITY AXIAL COMPLET PBC,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 134 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DXA BONE DENSITY VERT FX COMPL,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 20 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DXA BONE DENSITY VERT FX COMPL,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 20 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DXA BONE DENSITYPERIPHERAL COM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 70 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DXA BONE DENSITYPERIPHERAL COM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 70 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"D-XYLOSE,1 HR POST",LABORATORY - GENERAL CLASSIFICATION [0300], 21 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYNAMIC TIP STEERABLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 274 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYNAMIC XT 6/110 LG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 830 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYNJP1050UG UNIVERSAL PACK,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 30 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA EVAL COMPLEX,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444], 125 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 1 HOUR,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 189 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 15 MINUTES,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 15 MINUTES,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 15MIN,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 30 MIN,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 95 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 30 MINUTES,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 95 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 30 MINUTES,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 95 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 45 MINUTES,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 142 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,DYSPHAGIA TREATMENT 45 MINUTES,SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 142 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"DYSPHAGIA TREATMENT, 1 HOUR",SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 47 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"DYSPHAGIA TREATMENT, 1 HOUR",SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 189 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"DYSPHAGIA TREATMENT, 45 MINS.",SPEECH THERAPY - LANGUAGE PATHOLOGY - HOURLY [0442], 142 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,Dystonia (DYT1) DNA Test(Beaker),LABORATORY - CHEMISTRY [0301], 504 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EA Antitachy Pacemaker Sys,CARDIOLOGY - GENERAL CLASSIFICATION [0480], 96 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EA NS PGS; S/CPLX WO REPR PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920], 67 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EA NS PGS; S/CPLX WO REPR PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920], 67 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EA NS PGS; S/CPLX WO REPR PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920], 301 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EACH ADD. VESSEL INTRAVASCULAR,CARDIOLOGY - CARDIAC CATH LAB [0481]," 1,193 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EACH ADDITIONAL PARAVALULAR OCCLUSION DEVICE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 372 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAGLE EYE GOLD CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 990 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR BAND,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 8 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR BAND,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 10 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR CARTILAGE GRAFT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761]," 1,588 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR CULTURE,LABORATORY - GENERAL CLASSIFICATION [0300], 53 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR CULTURE (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300], 49 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR GEAR (FROM WESTONE),MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"Ear impression, each, V5275",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 42 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"EAR IMPRESSION, EACH, V5275",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 15 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"Ear mold/insert, disposable, any type (each), V5265",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 1 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"EAR MOLD/INSERT, DISPOSABLE, ANY TYPE (EACH), V5265",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 1 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR PACKING,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 7 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR PLUGS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 4 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EAR PLUGS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 5 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EARLY INTERVENTIN PRG PER DIEM,PHYSICAL THERAPY - EVALUATION OR RE-EVALUATION [0424], 172 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EARLY INTERVENTION PROGRAM,PHYSICAL THERAPY - EVALUATION OR RE-EVALUATION [0424]," 1,547 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"EARMOLD, V5264",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 53 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"EARMOLD, V5264",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 22 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EASY LOCK CAP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EBR-PCR,LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310], 106 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,EBUS 1-2 LN STATIONS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 958 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECG 64 LEADS OR GREATER,EKG/ECG (ELECTROCARDIOGRAM) - GENERAL CLASSIFICATION [0730], 122 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHELON 10 MICROCATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 972 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHELON 10 MICROCATHETER 45 DE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,025 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHELON 10 MICROCATHETER 90 DE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,025 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHELON 10 MICROCATHETER STRAI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 972 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHELON 14 MICROCATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 972 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO 2D COMP NO DOPPLER,CARDIOLOGY - ECHOCARDIOLOGY [0483], 327 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO 2D COMP W/DOPPLER,CARDIOLOGY - ECHOCARDIOLOGY [0483], 633 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO 2D COMP W/DOPPLER,CARDIOLOGY - ECHOCARDIOLOGY [0483], 944 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EX OF FETAL HEART PBC,CARDIOLOGY - ECHOCARDIOLOGY [0483], 289 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM FOLLOW UP OR REPE PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 142 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM FOLLOW UP OR REPE PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 142 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF EYE PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 43 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF EYE PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 51 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF EYE THICKNESS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF EYE WATER BATH PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 51 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF FETAL HEART PBC,CARDIOLOGY - ECHOCARDIOLOGY [0483], 89 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF FETAL HEART-COMP PBC,CARDIOLOGY - ECHOCARDIOLOGY [0483], 289 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF PELVIS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF PELVIS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF PELVIS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 275 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM OF PELVIS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 275 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM PREGNANT UTERUS CMP PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 113 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM PREGNANT UTERUS CMP PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 135 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM TRANSRECTAL PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 197 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXAM TRANSRECTAL PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 197 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"ECHO EXAM, TRANSVAGINAL - IMG",OTHER IMAGING SERVICES - ULTRASOUND [0402], 232 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"ECHO EXAM, TRANSVAGINAL PBC",OTHER IMAGING SERVICES - ULTRASOUND [0402], 232 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"ECHO EXAM, TRANSVAGINAL PBC",OTHER IMAGING SERVICES - ULTRASOUND [0402], 232 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO EXM OF FETAL HEART PBC,CARDIOLOGY - ECHOCARDIOLOGY [0483], 126 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO GUIDE FOR AMNIOCENTESIS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 156 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO GUIDE FOR AMNIOCENTESIS PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 163 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO GUIDE FOR BIOPSY PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 230 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO GUIDE FOR BIOPSY PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 230 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,ECHO GUIDE FOR BIOPSY PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402], 232 
