Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LAYER CLOSURE FACE,EARS,NOSE<2",EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],345
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LAYER CLOSURE NECK,HANDS<2.5CM",EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],182
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LAYER CLSRE FACE,EARS,NOSE2.6-",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],410
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEAD - BEAKER,LABORATORY - CHEMISTRY [0301],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEAD BLOOD,LABORATORY - CHEMISTRY [0301],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Lead, Blood - State Lab",LABORATORY - GENERAL CLASSIFICATION [0300],10
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LEAD,BLOOD",LABORATORY - GENERAL CLASSIFICATION [0300],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEG BAG STRAPS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],15
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LEGIONELLA ANTIGEN, URINE",LABORATORY - GENERAL CLASSIFICATION [0300],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEUKOCYTE AIK PHOSPHATASE (LAP,LABORATORY - HEMATOLOGY [0305],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEUKOCYTE AIK PHOSPHATASE (LAP) (BEAKER),LABORATORY - HEMATOLOGY [0305],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEVEL I DELIVERY,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],406
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEVEL II DELIVERY,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],548
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEVEL III DELIVERY,LABOR ROOM/DELIVERY - GENERAL CLASSIFICATION [0720],689
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEX EXTENDED RECOVERY PT CLASS DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],75
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LEXINGTON MED SURG DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],75
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LH  T-PIECE TUBING,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],54
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LH COLLAR CERVICAL UNIVERSAL MIAMI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],279
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LH MED PRO PROFILE DRUG SCREEN (UDS W/FENTANYL),LABORATORY - CHEMISTRY [0301],27
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIDOCAINE 1 VIAL - INSERTION TRAY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],3
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIDOCAINE INJECTION 10MG,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],2
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMB EXERCISE TEST,OTHER DIAGNOSTIC SERVICES - ELECTROMYELGRAM [0922],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMB HOLDER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],13
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMITED ABDOMEN CT,CT SCAN - GENERAL CLASSIFICATION [0350],132
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMITED CERVICAL SPINE,CT SCAN - GENERAL CLASSIFICATION [0350],132
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMITED CHEST CT,CT SCAN - GENERAL CLASSIFICATION [0350],132
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMITED CPAP PSG < 6 HRS,EEG (ELECTROENCEPHALOGRAM) - GENERAL CLASSIFICATION [0740],1171
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIMITED PSG < 6 HRS,EEG (ELECTROENCEPHALOGRAM) - GENERAL CLASSIFICATION [0740],1113
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LINAC FRACTIONATED SRS ROBOTIC,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],2911
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LINAC FRACTIONATED SRS ROBOTIC,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],4366
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LINAC FRACTIONATED SRS-10MV,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],662
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LINAC FRACTIONATED SRS-6MV,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],662
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LINAC SRS/SRT TX PLANNING,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],6902
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIPASE ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],32
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIPID PANEL,LABORATORY - CHEMISTRY [0301],61
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIPID PROFILE ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],61
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIPOPROTEIN (A),LABORATORY - CHEMISTRY [0301],63
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Lipoprotein(a)-Cardio IQ (Beaker),LABORATORY - CHEMISTRY [0301],5
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LITHIUM ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],16
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LITHOTRIPSY,EXTRA-CORPOREAL SHOCK WAVE THERAPY (FORMERLY LITHOTRIPSY) - GENERAL CLASSIFICATION [0790],2370
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LITHOTRIPSY - LEX,EXTRA-CORPOREAL SHOCK WAVE THERAPY (FORMERLY LITHOTRIPSY) - GENERAL CLASSIFICATION [0790],2370
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIVER BIOPSY - IMG,OTHER IMAGING SERVICES - ULTRASOUND [0402],394
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIVER IMAGING (SPECT),NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],277
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LIVER/SPLEN COMBO,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],292
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMA SIZE 4 DISPOSABLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],41
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC CCU,INTENSIVE CARE - GENERAL CLASSIFICATION [0200],495
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC CCU DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],67
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC CCU OBSERVATION DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],92
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC CCU/STEPDOWN,INTENSIVE CARE - INTERMEDIATE ICU [0206],495
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC MANUAL BED CHARGE,ROOM & BOARD - PRIVATE (MEDICAL OR GENERAL) - GENERAL CLASSIFICATION [0110],178
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC MED-SURG OBSERVATION DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],75
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC MISC LAB CHARGE,LABORATORY - GENERAL CLASSIFICATION [0300],82
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC NEWBORN DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],29
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC NEWBORN OBSERVATION DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],36
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC NURSERY ,NURSERY - GENERAL CLASSIFICATION [0170],121
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC OB/L&D AND POST PARTUM DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],60
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC OB/L&D AND POST PARTUM OBSERVATION DAILY SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],76
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC OBSTETRICS PRIVATE,ROOM & BOARD - PRIVATE (MEDICAL OR GENERAL) - OB [0112],172
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC PEDS PRIVATE TELEMETRY,ROOM & BOARD - PRIVATE (MEDICAL OR GENERAL) - PEDIATRIC [0113],295
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC PRIVATE MED/SURG,ROOM & BOARD - PRIVATE (MEDICAL OR GENERAL) - GENERAL CLASSIFICATION [0110],178
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LMC TELEMETRY PRIVATE,ROOM & BOARD - PRIVATE (MEDICAL OR GENERAL) - GENERAL CLASSIFICATION [0110],295
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOCAL ANESTHESIA,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],9
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG ARM CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],55
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],18
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],28
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG ARM SPLINT AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],35
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG LEG CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],38
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG LEG CYL CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],33
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LONG LEG SPLINT PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOW COST SKIN SUBSTITUTE APP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],158
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOW COST SKIN SUBSTITUTE APP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],158
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOW COST SKIN SUBSTITUTE APP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],158
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOW COST SKIN SUBSTITUTE APP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],180
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOW COST SKIN SUBSTITUTE APP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],527
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOW EXT ANY JOINT W/O (TECH,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],932
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOWER EXT ANY JOINT W/O & W,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],1762
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOWER EXT ANY JOINT WITH,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],2713
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOWER EXT ANY JOINT WITHOUT - IMG,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],932
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOWER EXT NOT JOINT W/O & W,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],1107
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LOWER EXT NOT JOINT WITH,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],1107
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LOWER EXTREM, INFANT",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],83
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LS CORSET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],71
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LTD CT SINUS STUDY,CT SCAN - GENERAL CLASSIFICATION [0350],132
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LTD LOWER EXTREM,CT SCAN - GENERAL CLASSIFICATION [0350],132
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LTD UPPER EXTREM,CT SCAN - GENERAL CLASSIFICATION [0350],132
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUK-17-100-4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],1456
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR PUNCTURE 20X3 1/2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR PUNCTURE 22X1 1/2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],51
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR SPINE AP & LAT,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],128
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR SPINE COMP W/BEND VIEW,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],227
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Lumbar Spine Min 4 Views,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],177
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR SPINE SINGLE VIEW,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],104
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR SPINE W&W/O INFUSION,CT SCAN - GENERAL CLASSIFICATION [0350],1634
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR SPINE W/O INFUSION,CT SCAN - GENERAL CLASSIFICATION [0350],695
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUMBAR SPINE WITH INFUSION,CT SCAN - GENERAL CLASSIFICATION [0350],2628
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Lumbar Spine; Bending Vws Only, 2 or 3 views",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],147
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUNG BIOPSY ASST,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],612
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUNG SCAN-PERFUSION,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],327
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUPUS INHIBITOR - DRV VT,LABORATORY - HEMATOLOGY [0305],50
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUPUS INHIBITOR (BEAKER),LABORATORY - HEMATOLOGY [0305],24
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUTEINIZING HORMONE ASSAY,LABORATORY - CHEMISTRY [0301],123
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LUTEINIZING HORMONE ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],123
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LWR EXT NOT JOINT W/O,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],664
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"LYME AB, WBA (Beaker)",LABORATORY - GENERAL CLASSIFICATION [0300],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYME DISEASE AB - LYME,LABORATORY - GENERAL CLASSIFICATION [0300],67
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYME DISEASE ABS IGG & IGM (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300],26
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Lyme Disease DNA, Qual, PCR-Blood (Beaker)",LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],292
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYMPH NODE SCAN,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],515
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYMPOCYTE INFUSE TRANSPLANT PBC,OPERATING ROOM SERVICES - ORGAN TRANSPLANT - OTHER THAN KIDNEY [0362],357
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYSIS INTRANASAL SYNECHIA,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],93
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYSIS OF LABIAL LESION(S) PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],599
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYSIS PENIL CIRCUMCIS ADHES,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],701
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,LYSOZYME (BEAKER),LABORATORY - HEMATOLOGY [0305],26
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MAGNAVIST / MULTIHANCE 10 ML (PER ML),PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],16
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MAGNAVIST 20 ML,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],15
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MAGNAVIST/MULTIHANCE 15ML (PER ML),PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],15
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MAGNESIUM ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],15
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"MAGNESIUM, URINE",LABORATORY - GENERAL CLASSIFICATION [0300],15
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MALE ADAPTER PLUG (HEPARIN LOC),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Mammo guide Needle Loc Perc,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],824
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MAMMO SCREENING-BILAT(HI-RISK) 2 VIEWS,OTHER IMAGING SERVICES - SCREENING MAMMOGRAPHY [0403],433
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MANDIBLE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],71
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Mandible Min 4 Views,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],82
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MANDIBLE PORTABLE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],71
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"MANIPULATION CHEST WALL, MANUAL (INITIAL)",RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],13
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"MANIPULATION CHEST WALL, MANUAL (SUBSEQUENT)",RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"MANIPULATION CHEST WALL, SUBSE",RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MANUAL THERAPY EA ADD 15 MINS,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],36
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MANUAL THERAPY EACH 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],36
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MANUAL THERAPY EACH 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],36
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MARKER TISSUE ULTRA CLIP II IMAGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],297
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MASSAGE EA 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"MASTOIDS, COMPL, MIN. 3 VIEWS",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],65
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MAX INSP & EXPIR FORCE,RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MCK2-17-100-4 - MULTI-2 COOLED RF KIT 17GA X 100MM W/4MM ACTIVE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],2349
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MCK2-17-50-2 - MULTI-2 COOLED RF KIT 17GA X 50MM W/2MM ACTIVE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],2350
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MCK2-17-50-4 MULTI-2 COOLED RF KIT 17GA X 50MM WITH 4MM ACTIVE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],2349
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MCK2-17-75-2 - MULTI-2 COOLED RF KIT 17GA X 75MM W/2MM ACTIVE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],2349
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MCK2-17-75-4 - MULTI-2 COOLED RF KIT 17GA X 75MM W/4MM ACTIVE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],2349
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MCK2-17-75-5.5-MULTI-2 COOLED RF KIT 17GA X 75MM W/5.5MM ACTIVE TIP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],2349
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MDI,RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],30
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MDI SPON,RESPIRATORY SERVICES - GENERAL CLASSIFICATION [0410],44
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEAS POS VOID URIN BLAD N-IMAG PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],74
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEASLES IGG ANTIBODY,LABORATORY - IMMUNOLOGY [0302],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEASLES SCREEN,LABORATORY - IMMUNOLOGY [0302],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEASURE BLOOD OXYGEN LEVEL PBC,PULMONARY FUNCTION - GENERAL CLASSIFICATION [0460],6
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MECHIUM SUCTION CAT 10FR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MECKELS DIVERTICULUM,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],91
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MECONIUM DRUG SCREEN,LABORATORY - GENERAL CLASSIFICATION [0300],84
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MED NUTRITION THERAPY; INITIAL PBC,OTHER THERAPEUTIC SERVICES - EDUCATION/TRAINING [0942],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MED NUTRITION THERAPY; RE-ASSE PBC,OTHER THERAPEUTIC SERVICES - EDUCATION/TRAINING [0942],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEDFIX ADHESIVE TAPE 3 IN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],10
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"MEDICATION INJECTION, SQ OR IM",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],27
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEDIFIX EZ TAPE 6 IN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],45
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEDIHONEY DRESSING 2X2,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEDIHONEY DRESSING TUBE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],51
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEDITRUCE DEFIB PAD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],97
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,MEDTRONIC FUSION SYSTEM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],687
