H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg,
D,IX,BEACHWOOD,38251450,S/O AFB ID BY SEQUENCING      ,86144071382,306,10/1/2016,87153,             ,       ,2/1/2017,213,
D,IX,BEACHWOOD,38251451,S/O 14-3-3 PROTEIN CSF        ,86144071382,301,10/1/2016,84182,             ,       ,2/1/2017,187,
D,IX,BEACHWOOD,38251452,S/O LYMPHOCY SUBSET 4         ,86144071382,302,10/1/2016,86356,             ,       ,2/1/2017,117,
D,IX,BEACHWOOD,38251453,S/O LYMPHOCY SUBSET 4         ,86144071382,302,10/1/2016,86356,             ,       ,2/1/2017,117,
D,IX,BEACHWOOD,38251454,S/O LYMPHOCY SUBSET 4         ,86144071382,302,10/1/2016,86356,             ,       ,2/1/2017,117,
D,IX,BEACHWOOD,38251455,S/O HSV DFA W/REFLEX          ,86144071382,306,10/1/2016,87274,             ,       ,2/1/2017,47,
D,IX,BEACHWOOD,38251456,S/O HSV DFA W/REFLEX          ,86144071382,306,10/1/2016,87273,             ,       ,2/1/2017,47,
D,IX,BEACHWOOD,38251457,S/O CG TMA                    ,86144071382,306,10/1/2016,87591,             ,       ,2/1/2017,136,
D,IX,BEACHWOOD,38251458,S/O VAG PATH DNA DP           ,86144071382,306,10/1/2016,87480,             ,       ,2/1/2017,139,
D,IX,BEACHWOOD,38251459,S/O VAG PATH DNA DP           ,86144071382,306,10/1/2016,87510,             ,       ,2/1/2017,139,
D,IX,BEACHWOOD,38251460,S/O VAG PATH DNA DP           ,86144071382,306,10/1/2016,87660,             ,       ,2/1/2017,139,
D,IX,BEACHWOOD,38251461,S/O RESP VIR DFA WRFX         ,86144071382,306,10/1/2016,87276,             ,       ,2/1/2017,41,
D,IX,BEACHWOOD,38251462,S/O RESP VIR DFA WRFX         ,86144071382,306,10/1/2016,87275,             ,       ,2/1/2017,738,
D,IX,BEACHWOOD,38251463,S/O RESP VIR DFA WRFX         ,86144071382,306,10/1/2016,87280,             ,       ,2/1/2017,396,
D,IX,BEACHWOOD,38251464,S/O RESP VIR DFA WRFX         ,86144071382,306,10/1/2016,87260,             ,       ,2/1/2017,41,
D,IX,BEACHWOOD,38251465,S/O L/S RATIO                 ,86144071382,301,10/1/2016,83661,             ,       ,2/1/2017,96,
D,IX,BEACHWOOD,38251466,S/O IF POLYVL MULT ORG AG     ,86144071382,306,10/1/2016,87300,             ,       ,2/1/2017,65,
D,IX,BEACHWOOD,38251467,S/O VIRUS ISOLATION HSV       ,86144071382,306,10/1/2016,87255,             ,       ,2/1/2017,177,
D,IX,BEACHWOOD,38251468,S/O IF HERPES TYPE 2 AG       ,86144071382,306,10/1/2016,87273,             ,       ,2/1/2017,65,
D,IX,BEACHWOOD,38251469,S/O NEISSERIA AMP PROBE       ,86144071382,306,10/1/2016,87591,             ,       ,2/1/2017,139,
D,IX,BEACHWOOD,38251470,S/O PERTUSSIS DFA             ,86144071382,306,10/1/2016,87265,             ,       ,2/1/2017,33,
D,IX,BEACHWOOD,38251471,S/O AZOLE MIC MOLD            ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251472,S/O AZOLE MIC MOLD            ,86144071382,306,10/1/2016,871885,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251473,S/O AMB/CAND MIC YEAST        ,86144071382,306,10/1/2016,87187,             ,       ,2/1/2017,173,
D,IX,BEACHWOOD,38251474,S/O AMB/CAND MIC MOLD         ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251475,S/O AMB/CAND MIC MOLD         ,86144071382,306,10/1/2016,87187,             ,       ,2/1/2017,173,
D,IX,BEACHWOOD,38251476,S/O AMB/CAND MIC MOLD         ,86144071382,306,10/1/2016,871889,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251477,S/O MOLD MIC 2 DRUGS          ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251478,S/O MOLD MIC 2 DRUGS          ,86144071382,306,10/1/2016,871885,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251479,S/O MOLD MIC 3 DRUGS          ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251480,S/O MOLD MIC 3 DRUGS          ,86144071382,306,10/1/2016,871885,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251481,S/O MOLD MIC 4 DRUGS          ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251482,S/O MOLD MIC 4 DRUGS          ,86144071382,306,10/1/2016,871885,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251483,S/O MOLD MIC 5 DRUGS          ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251484,S/O MOLD MIC 5 DRUGS          ,86144071382,306,10/1/2016,871885,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251485,S/O MOLD MIC 6 DRUGS          ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251486,S/O MOLD MIC 6 DRUGS          ,86144071382,306,10/1/2016,871885,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251487,S/O CULT FUNGUS ID MOLD       ,86144071382,306,10/1/2016,87107,             ,       ,2/1/2017,72,
D,IX,BEACHWOOD,38251488,S/O MOLD MIC SINGLE DRUG      ,86144071382,306,10/1/2016,87188,             ,       ,2/1/2017,200,
D,IX,BEACHWOOD,38251489,S/O RESP MULTI PNL NP         ,86144071382,306,10/1/2016,87633,             ,       ,2/1/2017,1702,
D,IX,BEACHWOOD,38251490,S/O RESP MULTI PNL NP         ,86144071382,306,10/1/2016,87486,             ,       ,2/1/2017,143,
D,IX,BEACHWOOD,38251491,S/O RESP MULTI PNL NP         ,86144071382,306,10/1/2016,87581,             ,       ,2/1/2017,143,
D,IX,BEACHWOOD,38251492,S/O CULTURE TYPING OTHER      ,86144071382,306,10/1/2016,87158,             ,       ,2/1/2017,36,
D,IX,BEACHWOOD,38251493,S/O IF B PERTUSSIS AG         ,86144071382,306,10/1/2016,87265,             ,       ,2/1/2017,153,
D,IX,BEACHWOOD,38251494,S/O IF HERPES TYPE 2 AG       ,86144071382,306,10/1/2016,87273,             ,       ,2/1/2017,186,
D,IX,BEACHWOOD,38251495,S/O IF VARICLLA-ZOSTR AG      ,86144071382,306,10/1/2016,87290,             ,       ,2/1/2017,93,
D,IX,BEACHWOOD,38251496,S/O NOCARDIA PCR ID REFLX     ,86144071382,306,10/1/2016,87153,             ,       ,2/1/2017,213,
D,IX,BEACHWOOD,38251497,S/O RESP MULTIPLX N/P         ,86144071382,306,10/1/2016,87275,             ,       ,2/1/2017,141,
D,IX,BEACHWOOD,38251498,S/O RESP MULTIPLX N/P         ,86144071382,306,10/1/2016,87260,             ,       ,2/1/2017,69,
D,IX,BEACHWOOD,38251499,S/O RESP MULTIPLX N/P         ,86144071382,306,10/1/2016,87276,             ,       ,2/1/2017,141,
D,IX,BEACHWOOD,38251500,S/O RESP MULTIPLX N/P         ,86144071382,306,10/1/2016,87280,             ,       ,2/1/2017,69,
D,IX,BEACHWOOD,38251501,S/O GI PNL BIOFRE FLM ARR     ,86144071382,306,10/1/2016,87507,             ,       ,2/1/2017,825,
D,IX,BEACHWOOD,38251502,S/O NJH-AFB4 AFB ID           ,86144071382,306,10/1/2016,87153,             ,       ,2/1/2017,1066,
D,IX,BEACHWOOD,38251524,BASIC METABOLIC PANEL         ,86144071382,301,1/1/2017,80048,             ,       ,1/1/2018,29.94,
D,IX,BEACHWOOD,38251525,COMP METABOLIC PANEL          ,86144071382,301,1/1/2017,80053,             ,       ,1/1/2018,43.11,
D,IX,BEACHWOOD,38251527,RENAL PANEL                   ,86144071382,301,1/1/2017,80069,             ,       ,1/1/2018,35.46,
D,IX,BEACHWOOD,38251548,IRON SERUM                    ,86144071382,301,1/1/2017,83540,             ,       ,7/1/2017,25.2,
D,IX,BEACHWOOD,38251549,IRON BINDING CAPACITY         ,86144071382,301,1/1/2017,83550,             ,       ,7/1/2017,35.7,
D,IX,BEACHWOOD,38251557,INTACT PARATHYROID HORMON     ,86144071382,301,1/1/2017,83970,             ,       ,7/1/2017,168.51,
D,IX,BEACHWOOD,38251576,HGB                           ,86144071382,305,1/1/2017,85018,             ,       ,8/1/2018,3.23,
D,IX,BEACHWOOD,38251581,PROTHROMBIN TIME              ,86144071382,305,1/1/2017,85610,             ,       ,7/1/2017,16.05,
D,IX,BEACHWOOD,38251582,SED RATE                      ,86144071382,305,1/1/2017,85652,             ,       ,3/1/2018,11.1,
D,IX,BEACHWOOD,38251592,GRAM STAIN SMEAR              ,86144071382,306,1/1/2017,87205,             ,       ,7/1/2017,17.43,
D,IX,BEACHWOOD,38251593,CLOSTRIDIUM DIFF TOXIN AM     ,86144071382,306,1/1/2017,87493,             ,       ,1/1/2018,225,
D,IX,BEACHWOOD,38251594,URINALYSIS AND MICROSCOPI     ,86144071382,307,1/1/2017,81001,             ,       ,1/1/2018,12.43,
D,IX,BEACHWOOD,38251597,"INFLUENZA A, PCR              ",86144071382,306,1/1/2017,87502,             ,       ,1/1/2018,48.96,
D,IX,BEACHWOOD,38251600,COAGULATION SCREEN            ,86144071382,301,1/1/2017,85601,             ,       ,2/1/2017,50,
D,IX,BEACHWOOD,38251601,LEUKO REDUCED RED CELLS       ,86144071382,301,              ,      ,             ,       ,11/1/2017,493.59,
D,IX,BEACHWOOD,38251602,IMMUNIOFIXATION URINE         ,86144071382,301,              ,      ,             ,       ,2/1/2017,123.9,
D,IX,BEACHWOOD,38251603,ELECTROLYTE URINE SPOT        ,86144071382,301,              ,      ,             ,       ,2/1/2017,132.3,
D,IX,BEACHWOOD,38251604,GLUCOSE POCT                  ,86144071382,301,              ,      ,             ,       ,2/1/2017,16.02,
D,IX,BEACHWOOD,38251605,LACTATE DEHYDROGENASE         ,86144071382,301,              ,      ,             ,       ,2/1/2017,24.63,
D,IX,BEACHWOOD,38251606,TYPE SCREEN                   ,86144071382,301,              ,      ,             ,       ,2/1/2017,63.93,
D,IX,BEACHWOOD,38251607,DAT POLYSPECIFIC              ,86144071382,301,              ,      ,             ,       ,3/1/2017,22.47,
D,IX,BEACHWOOD,38251611,ANA TITER ENA PANEL           ,86144071382,301,              ,      ,             ,       ,2/1/2017,418.92,
D,IX,BEACHWOOD,38251612,METANEPHRINES PLASMA          ,86144071382,301,              ,      ,             ,       ,5/1/2017,135.96,
D,IX,BEACHWOOD,38251674,ZONISAMIDE/ZONRGRAN           ,86144071382,301,11/1/2017,80203,             ,       ,11/1/2017,226,
D,IX,BEACHWOOD,38251679,INFLUENZA A AG RAPID          ,86144071382,306,1/1/2018,87084,             ,       ,1/1/2018,50.01,
D,IX,BEACHWOOD,38251680,INFLUENZA B AG RAPID          ,86144071382,306,1/1/2018,87084,             ,       ,1/1/2018,49.92,
D,IX,BEACHWOOD,38280030,THYROGLOBULIN LEVEL           ,86144071382,301,1/1/2011,84432,             ,       ,2/1/2017,368,
D,IX,BEACHWOOD,38280040,FRUCTOSAMINE-GLYCATED PROTEIN ,86144071382,301,1/1/2011,82985,             ,       ,2/1/2017,296,
D,IX,BEACHWOOD,38280048,METABOLIC PANEL TOTAL CA      ,86144071382,301,1/1/2011,80048,             ,       ,2/1/2017,372,
D,IX,BEACHWOOD,38280053,COMPREHEN METABOLIC PANEL     ,86144071382,301,1/1/2011,80053,             ,       ,2/1/2017,847,
D,IX,BEACHWOOD,38280069,RENAL FUNCTION PANEL          ,86144071382,301,1/1/2011,80069,             ,       ,2/1/2017,337,
D,IX,BEACHWOOD,38286433,CLOTTING FACTOR VII           ,86144071382,305,1/1/2011,85230,             ,       ,2/1/2017,494,
D,IX,BEACHWOOD,38286437,APOLIPOPROTEIN                ,86144071382,301,1/1/2011,82172,             ,       ,2/1/2017,60,
D,IX,BEACHWOOD,38286443,BLASTOMYCES AB                ,86144071382,302,1/1/2011,86612,             ,       ,2/1/2017,95,
D,IX,BEACHWOOD,38286449,HISTOPLASMA AB                ,86144071382,302,1/1/2011,86698,             ,       ,2/1/2017,280,
D,IX,BEACHWOOD,38286601,ANTI 1-A2 (ISLET CELL AB)     ,86144071382,302,1/1/2011,86341,             ,       ,2/1/2017,76,
D,IX,BEACHWOOD,38288700,DRUG DEFIN QUAL/QUANT NOS 1-3 ,86144071382,301,1/1/2015,80375,             ,       ,2/1/2017,320,
D,IX,BEACHWOOD,38288702,DRUG DEFIN QUAL/QUANT NOS 7+  ,86144071382,301,1/1/2015,80377,             ,       ,2/1/2017,430,
D,IX,BEACHWOOD,38293920,HEPB CORE AB IGM (HBCIGM)     ,86144071382,302,1/1/2011,86705,             ,       ,2/1/2017,235,
D,IX,BEACHWOOD,38293921,PLATELET AGGREGATION EA AGENT ,86144071382,305,1/1/2011,85576,             ,       ,2/1/2017,135,
D,IX,BEACHWOOD,38293923,INTRINSIC FACTOR ANTIBODY     ,86144071382,302,1/1/2011,86340,             ,       ,2/1/2017,341,
D,IX,BEACHWOOD,38293928,GABAPENTIN                    ,86144071382,301,1/1/2014,80171,             ,       ,2/1/2017,176,
D,IX,BEACHWOOD,38293950,C DIFFICILE TOXIN A/B         ,86144071382,306,1/1/2011,87324,             ,       ,2/1/2017,131,
D,IX,BEACHWOOD,38293953,ESTRONE                       ,86144071382,301,1/1/2011,82679,             ,       ,2/1/2017,94,
D,IX,BEACHWOOD,38293960,COLLAGEN CROSS LINKS          ,86144071382,301,1/1/2011,82523,             ,       ,2/1/2017,75,
D,IX,BEACHWOOD,38299301,URINALYS QUAL/SEMIQNT XCPT IA ,86144071382,301,1/1/2011,81005,             ,       ,2/1/2017,149,
D,IX,BEACHWOOD,38299305,OXYGEN SATURATION CHECK       ,86144071382,301,1/1/2011,82805,             ,       ,4/1/2018,192.8,
D,IX,BEACHWOOD,38299306,LACTOFERRIN FECAL QUAL        ,86144071382,301,1/1/2011,83630,             ,       ,2/1/2017,172,
D,IX,BEACHWOOD,38299312,IMMUNOASSAY FOR TUMOR ANTIGEN ,86144071382,302,1/1/2011,86316,             ,       ,2/1/2017,86,
D,IX,BEACHWOOD,38299313,HERPES SIMPLEX NON-SPEC TYPE  ,86144071382,302,1/1/2011,86694,             ,       ,2/1/2017,321,
D,IX,BEACHWOOD,38299315,DTT SERUM TREATMENT           ,86144071382,302,1/1/2011,86977,             ,       ,2/1/2017,175,
D,IX,BEACHWOOD,38299316,B CELL TOTAL COUNT            ,86144071382,302,1/1/2011,86355,             ,       ,2/1/2017,149,
D,IX,BEACHWOOD,38299317,DTT CELL TREATMENT            ,86144071382,302,1/1/2011,86970,             ,       ,2/1/2017,248,
D,IX,BEACHWOOD,38299318,T CELL TOTAL COUNT            ,86144071382,302,1/1/2011,86359,             ,       ,2/1/2017,267,
D,IX,BEACHWOOD,38299327,CULTURE TISSUE ADDL STUDIES   ,86144071382,306,1/1/2011,87253,             ,       ,2/1/2017,103,
D,IX,BEACHWOOD,38299328,CULTURE FUNGUS SKIN           ,86144071382,306,1/1/2011,87101,             ,       ,2/1/2017,380,
D,IX,BEACHWOOD,38299329,ANTIGEN SCREENING             ,86144071382,306,1/1/2011,87299,             ,       ,2/1/2017,185,
D,IX,BEACHWOOD,38299331,SHIGA-LIKE TOXIN              ,86144071382,306,1/1/2011,87427,             ,       ,2/1/2017,148,
D,IX,BEACHWOOD,38299334,ANTIGEN RSV                   ,86144071382,306,1/1/2011,87420,             ,       ,2/1/2017,353,
D,IX,BEACHWOOD,38299338,WESTERN BLOT                  ,86144071382,301,1/1/2011,84181,             ,       ,2/1/2017,587,
D,IX,BEACHWOOD,38299341,"HERPES SIMP VIRUS,PCR,        ",86144071382,306,1/1/2011,87529,             ,       ,2/1/2017,689,
D,IX,BEACHWOOD,38299350,C DIFFICILE AMP PROBE         ,86144071382,306,1/1/2011,87493,             ,       ,2/1/2017,275,
D,IX,BEACHWOOD,38299352,ASSAY VITAMIN K               ,86144071382,301,1/1/2011,84597,             ,       ,2/1/2017,744,
D,IX,BEACHWOOD,38299353,ANTIPHOSPHOLIPID AB           ,86144071382,302,1/1/2011,86148,             ,       ,2/1/2017,41,
D,IX,BEACHWOOD,38299354,CYCLIC CITRULLINATD PEPTIDE AB,86144071382,302,1/1/2011,86200,             ,       ,2/1/2017,144,
D,IX,BEACHWOOD,38299356,OCCULT BLOOD 1-3 DETERM       ,86144071382,301,1/1/2011,82272,             ,       ,2/1/2017,32,
D,IX,BEACHWOOD,38299357,Q FEVER AB COXIELLA BURNETII  ,86144071382,302,1/1/2011,86638,             ,       ,2/1/2017,49,
D,IX,BEACHWOOD,38302575,WEST NILE VIRUS TITER         ,8.61441E+13,302,9/1/2016,86789,             ,       ,2/1/2017,263,
D,IX,BEACHWOOD,38303231,METHADONE SCREEN              ,86144071383,301,1/1/2015,80358,             ,       ,2/1/2017,206,
D,IX,BEACHWOOD,38305400,TRAMADOL SCREEN               ,86144071383,301,1/1/2015,80373,             ,       ,2/1/2017,74,
D,IX,BEACHWOOD,38504029,INSERT PICC LINE              ,86144071385,761,2/1/2013,36569,             ,       ,12/1/2017,1455,
D,IX,BEACHWOOD,39200210,EKG TRACING ONLY              ,86144071392,730,1/1/2012,93005,             ,       ,2/1/2017,541,
D,IX,BEACHWOOD,39200257,ECHO 2-D&M-MODE W/DOPPLER     ,86144071392,480,5/1/2013,93306,             ,       ,2/1/2017,3582,
D,IX,BEACHWOOD,39200259,ECHO 2-D&M-MODE W/IMAGE       ,86144071392,483,3/1/2014,93350,             ,       ,2/1/2017,1768,
D,IX,BEACHWOOD,72000090,COOMBS DIRECT                 ,86144071720,300,1/1/2011,86880,             ,       ,2/1/2017,140,
D,IX,BEACHWOOD,72000120,CROSSMATCH ANTIGLOBIN         ,86144071720,300,1/1/2011,86922,             ,       ,2/1/2017,245,
D,IX,BEACHWOOD,72000140,FFP THAWING PREP              ,86144071720,300,1/1/2011,86927,             ,       ,2/1/2017,211,
D,IX,BEACHWOOD,72000228,TRANS-REACTION INVESTIGAT     ,86144071720,305,1/1/2011,86078,             ,       ,2/1/2017,255,
D,IX,BEACHWOOD,72000280,RH PHENOTYPING                ,86144071720,300,1/1/2011,86906,             ,       ,2/1/2017,117,
D,IX,BEACHWOOD,72000300,ANTIGEN TYPE (RBC)            ,86144071720,300,1/1/2011,86905,             ,       ,2/1/2017,225,
D,IX,BEACHWOOD,72000310,RBC ELUTION                   ,86144071720,300,1/1/2011,86860,             ,       ,2/1/2017,282,
D,IX,BEACHWOOD,72000355,RBC PRETREAT DIFF RED CELL ABS,86144071720,300,1/1/2011,86978,             ,       ,2/1/2017,157,
D,IX,BEACHWOOD,72000535,ANTIBODY ID/ENZYMES           ,86144071720,300,1/1/2011,86971,             ,       ,2/1/2017,91,
D,IX,BEACHWOOD,72000540,ANTIGEN SCREENING (REAGENT)   ,86144071720,300,1/1/2011,86902,             ,       ,2/1/2017,105,
D,IX,BEACHWOOD,72000845,CROSSMATCH ELECTRONIC         ,86144071720,300,1/1/2011,86923,             ,       ,2/1/2017,682,
D,IX,BEACHWOOD,72000900,TRANSFUSION BLOOD/COMPONENT   ,86144071720,391,1/1/2011,36430,             ,       ,2/1/2017,993,
D,IX,BEACHWOOD,72000905,COOMBS INDIRECT TITER         ,86144071720,300,1/1/2011,86886,             ,       ,2/1/2017,211,
D,IX,BEACHWOOD,72000910,AUTOLOGOUS BLOOD COLLECTION   ,86144071720,300,1/1/2011,86890,             ,       ,2/1/2017,298,
D,IX,BEACHWOOD,73499890,SPINE THORACIC MIN 4 VIEWS    ,86144071734,320,1/1/2011,72074,             ,       ,2/1/2017,540,
D,IX,BEACHWOOD,73500050,EEG DIGITAL ANALYSIS          ,86144071735,740,1/1/2011,95957,             ,       ,2/1/2017,1106,
D,IX,BEACHWOOD,73500070,EEG COMA OR SLEEP ONLY        ,86144071735,740,1/1/2011,95822,             ,       ,2/1/2017,764,
D,IX,BEACHWOOD,73500080,EEG CEREBRAL DEATH EVAL       ,86144071735,740,1/1/2011,95824,             ,       ,2/1/2017,489,
D,IX,BEACHWOOD,73500090,AUDITORY EVOKED POTENTIAL     ,86144071735,471,1/1/2011,92585,             ,       ,2/1/2017,1035,
D,IX,BEACHWOOD,73500100,"EEG, AWAKE AND ASLEEP         ",86144071735,740,1/1/2011,95819,             ,       ,2/1/2017,1285,
D,IX,BEACHWOOD,73500110,"EEG, AWAKE AND DROWSY         ",86144071735,740,1/1/2011,95816,             ,       ,2/1/2017,1131,
D,IX,BEACHWOOD,73500180,EEG OVER 1 HR                 ,86144071735,740,1/1/2011,95813,             ,       ,2/1/2017,478,
D,IX,BEACHWOOD,73510001,EEG MONITORING 1 HR           ,86144071735,740,1/1/2011,95812,             ,       ,2/1/2017,397,
D,IX,BEACHWOOD,73510010,EEG EIZ EVAL ATTND 16 CHAN    ,86144071735,740,1/1/2011,95956,             ,       ,2/1/2017,2161,
D,IX,BEACHWOOD,73510011,EEG SEIZ EVAL UNATTN 16 CHAN  ,86144071735,740,1/1/2011,95953,             ,       ,2/1/2017,1625,
D,IX,BEACHWOOD,73510012,EEG LOCAL SEIZURE PRE SURG    ,86144071735,740,1/1/2011,95951,             ,       ,2/1/2017,4335,
D,IX,BEACHWOOD,73520000,PF TEE 2D COMPLETE            ,86144071735,983,10/1/2016,93312,             ,       ,2/1/2017,599,
D,IX,BEACHWOOD,73520001,ANLY NEUROSTM BRAIN 1STHR     ,86144071735,920,10/1/2016,95978,             ,       ,2/1/2017,657,
D,IX,BEACHWOOD,73520002,ANLY NEURSTM BRN EA ADD30     ,86144071735,920,10/1/2016,95979,             ,       ,2/1/2017,657,
D,IX,BEACHWOOD,73520003,BLINK REFLEX TEST             ,86144071735,920,10/1/2016,95933,             ,       ,2/1/2017,177,
D,IX,BEACHWOOD,73520004,C MOTOR EVOKED LOW EXTREM     ,86144071735,920,10/1/2016,95929,             ,       ,2/1/2017,858,
D,IX,BEACHWOOD,73520005,C MOTOR EVOKED UPP EXTREM     ,86144071735,920,10/1/2016,95928,             ,       ,2/1/2017,858,
D,IX,BEACHWOOD,73520006,CARDIOVAS STR TEST W RX       ,86144071735,482,10/1/2016,93017,             ,       ,2/1/2017,1590,
D,IX,BEACHWOOD,73520007,CARDIOVAS STR TEST WO RX      ,86144071735,482,10/1/2016,93017,             ,       ,2/1/2017,1590,
D,IX,BEACHWOOD,73520008,ECG 1-3 LEAD TRACING ONLY     ,86144071735,730,10/1/2016,93041,             ,       ,2/1/2017,216,
D,IX,BEACHWOOD,73520009,ECH CNG TRNSTHR COM WOCON     ,86144071735,483,              ,      ,             ,       ,2/1/2017,1550,
D,IX,BEACHWOOD,73520010,ECHO STR TEST COMP W ECG      ,86144071735,483,10/1/2016,93351,             ,       ,2/1/2017,1768,
