H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg
D,IU,AVON,92073756,SODIUM BICARB 8.4% ABBOJECT   ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.55
D,IU,AVON,92073830,MELATONIN 1MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92074319,METOCLOPRAMIDE 5MG/ML VL      ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92074479,PREMARIN 0.3MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92074482,PREMARIN 0.625MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92074619,ZONISAMIDE 100MG CAP          ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.9
D,IU,AVON,92074654,ALPHAGAN P 0.1% DROPS         ,86424088320,250,              ,      ,             ,       ,6/1/2017,213.7
D,IU,AVON,92074681,ARIXTRA 10 MG SYRINGE         ,86424088320,250,              ,      ,             ,       ,6/1/2017,167.95
D,IU,AVON,92074682,ARIXTRA 2.5MG SYR             ,86424088320,250,              ,      ,             ,       ,6/1/2017,165.9
D,IU,AVON,92074684,ARIXTRA 7.5MG SYR             ,86424088320,250,              ,      ,             ,       ,6/1/2017,312
D,IU,AVON,92074821,DESMOPRESSIN ACETATE 0.1 MG TB,86424088320,250,              ,      ,             ,       ,6/1/2017,11.45
D,IU,AVON,92074883,FENOFIBRATE 67MG CAP          ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92074980,LEVEMIR 100 UNITS/ML VL       ,86424088320,250,              ,      ,             ,       ,6/1/2017,381.15
D,IU,AVON,92074981,LEVEMIR FLEXPEN 100 UNITS/ML  ,86424088320,250,              ,      ,             ,       ,6/1/2017,128.45
D,IU,AVON,92075389,AZITHROMYCIN IV 500MG VL      ,86424088320,250,              ,      ,             ,       ,6/1/2017,120.65
D,IU,AVON,92075424,CALCITRIOL 0.25MCG CAP        ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92077402,FENOFIBRATE 54MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92077432,FLUCONAZOLE-DEXT 200MG/100ML  ,86424088320,250,              ,      ,             ,       ,6/1/2017,500.25
D,IU,AVON,92077668,METFORMIN HCL 850MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92077746,RAPAMUNE 1MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,30.15
D,IU,AVON,92077937,MOUTHKOTE SOL                 ,86424088320,250,              ,      ,             ,       ,6/1/2017,38.5
D,IU,AVON,92077985,EXTRA STRENGTH MUSCLE RUB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,16.65
D,IU,AVON,92078010,ARANESP 100MCG/0.5ML SYRINGE  ,86424088320,250,              ,      ,             ,       ,6/1/2017,858.5
D,IU,AVON,92078020,ARANESP 25MCG/0.42ML SYRINGE  ,86424088320,250,              ,      ,             ,       ,6/1/2017,487.75
D,IU,AVON,92078026,ARANESP 40MCG/0.4ML SYRINGE   ,86424088320,250,              ,      ,             ,       ,6/1/2017,863.2
D,IU,AVON,92078030,ARANESP 60MCG/0.3ML SYRINGE   ,86424088320,250,              ,      ,             ,       ,6/1/2017,1294.8
D,IU,AVON,92078098,VENLAFAXINE HCL 75MG TAB      ,86424088320,250,              ,      ,             ,       ,7/18/2017,6.57
D,IU,AVON,92078102,AZILECT 1MG TAB               ,86424088320,250,              ,      ,             ,       ,6/1/2017,28.6
D,IU,AVON,92078107,NICOTINE 21MG/24HR PATCH      ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92078108,NICOTINE 14MG/24HR PATCH      ,86424088320,250,              ,      ,             ,       ,6/1/2017,27.05
D,IU,AVON,92078173,JANUVIA 25MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,24.95
D,IU,AVON,92078174,JANUVIA 50MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,21.3
D,IU,AVON,92078175,JANUVIA 100MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,25.5
D,IU,AVON,92078212,VESICARE 10MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,16.1
D,IU,AVON,92078222,DIAZEPAM 5MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078284,MAGNESIUM SULF 4% IV SOL      ,86424088320,250,              ,      ,             ,       ,6/1/2017,26
D,IU,AVON,92078344,POTASSIUM CHLORIDE 10% LIQUI  ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078359,ITRACONAZOLE 100MG CAP        ,86424088320,250,              ,      ,             ,       ,6/1/2017,41.6
D,IU,AVON,92078360,ACYCLOVIR 200MG CAP           ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92078363,ATENOLOL 25MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92078365,FLUOXETINE HCL 10MG CAP       ,86424088320,250,              ,      ,             ,       ,8/1/2017,11.45
D,IU,AVON,92078366,FLUOXETINE HCL 20MG CAP       ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92078368,LEVOTHYROXINE 100MCG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078370,LEVOTHYROXINE 125MCG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078372,LEVOTHYROXINE 50MCG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078374,LEVOTHYROXINE 75MCG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078487,CHANTIX 1MG TAB               ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.3
D,IU,AVON,92078584,LYRICA 50MG CAP               ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.4
D,IU,AVON,92078601,TAMOXIFEN 10MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.3
D,IU,AVON,92078645,FLOVENT HFA 44MCG INHALER     ,86424088320,250,              ,      ,             ,       ,6/1/2017,275.1
D,IU,AVON,92078655,INVANZ 1GM A/V VL             ,86424088320,250,              ,      ,             ,       ,6/1/2017,222.55
D,IU,AVON,92078661,MINOXIDIL 10MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92078663,MINOXIDIL 2.5MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92078682,PROPRANOLOL 80MG CAP SA       ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92078762,TEKTURNA 150MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92078767,VENLAFAXINE HCL 25MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.8
D,IU,AVON,92078783,SPIRIVA 18MCG CP-HANDIHALER   ,86424088320,250,              ,      ,             ,       ,6/1/2017,133.65
D,IU,AVON,92078789,FLOVENT HFA 110MCG INHALER    ,86424088320,250,              ,      ,             ,       ,6/1/2017,386.9
D,IU,AVON,92078905,BROVANA 15MCG/2ML SOL         ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.3
D,IU,AVON,92078918,ASPERCREME 10% CREAM          ,86424088320,250,              ,      ,             ,       ,6/1/2017,26
D,IU,AVON,92079216,NIFEDIPINE ER 30MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92079289,SEROQUEL XR 200 MG TABLET     ,86424088320,250,              ,      ,             ,       ,6/1/2017,58.8
D,IU,AVON,92079365,FLOVENT HFA 220MCG INHALER    ,86424088320,250,              ,      ,             ,       ,6/1/2017,572
D,IU,AVON,92079794,EXELON 4.6MG/24HR PATCH       ,86424088320,250,              ,      ,             ,       ,6/1/2017,22.35
D,IU,AVON,92079796,EXELON 9.5MG/24HR PATCH       ,86424088320,250,              ,      ,             ,       ,6/1/2017,23.4
D,IU,AVON,92080032,KETOROLAC 30 MG/ML ISECURE    ,86424088320,250,              ,      ,             ,       ,6/1/2017,17.15
D,IU,AVON,92080328,ONDANSETRON ODT 4MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,89.95
D,IU,AVON,92080747,VENLAFAXINE HCL 100MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.3
D,IU,AVON,92080781,CARVEDILOL 12.5MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.8
D,IU,AVON,92080785,CARVEDILOL 6.25MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.8
D,IU,AVON,92080787,CARVEDILOL 3.125MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.8
D,IU,AVON,92081727,FENTANYL 100MCG/HR PATCH      ,86424088320,250,              ,      ,             ,       ,6/1/2017,256.9
D,IU,AVON,92081882,GABAPENTIN 100 MG CAPSULE     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92083204,NITROFURANTOIN-MACRO 100MG    ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.4
D,IU,AVON,92083270,ADULT DELSYM 30 MG/5 ML SUSP  ,86424088320,250,              ,      ,             ,       ,6/1/2017,31.7
D,IU,AVON,92084222,OCTREOTIDE ACET 50 MCG/ML AMP ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92084255,OXCARBAZEPINE 300MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.9
D,IU,AVON,92084614,AMITIZA 24MCG CAP             ,86424088320,250,              ,      ,             ,       ,6/1/2017,12.5
D,IU,AVON,92084934,MEPHYTON 5MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92085037,OXCARBAZEPINE 150MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92085234,PHENADOZ 25MG SUPPOS          ,86424088320,250,              ,      ,             ,       ,6/1/2017,18.7
D,IU,AVON,92085529,BYSTOLIC 5MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92085807,ETIDRONATE DISODIUM 200MG TAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.55
D,IU,AVON,92085848,GYNE-LOTRIMIN 3 DAY 2% CRM    ,86424088320,250,              ,      ,             ,       ,6/1/2017,61.35
D,IU,AVON,92085858,HYDRALAZINE 10MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92085963,LISINOPRIL 20MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92086147,RENVELA 800MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.75
D,IU,AVON,92086260,ISENTRESS 400MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,62.9
D,IU,AVON,92086539,CALCIDOL DROPS                ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92086818,DEMECLOCYCLINE 300MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,39.5
D,IU,AVON,92087200,FLUTICASONE 50MCG/ACT AER     ,86424088320,250,              ,      ,             ,       ,6/1/2017,295.35
D,IU,AVON,92087361,IPRATR-ALBUTEROL 0.5-3MG/3ML  ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92087407,LORATADINE 10MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92087543,PANTOPRAZOLE SOD 20MG TAB EC  ,86424088320,250,              ,      ,             ,       ,6/1/2017,13.5
D,IU,AVON,92087869,ALENDRONATE SODIUM 70MG TAB   ,86424088320,250,              ,      ,             ,       ,6/1/2017,79.55
D,IU,AVON,92088807,NEO-POLYMYXIN-HC EAR SUSP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,99.85
D,IU,AVON,92089002,SULFAMETHOXAZOLE-TMP DS TAB   ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92089111,AZILECT 0.5MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,30.15
D,IU,AVON,92089172,NORTRIPTYLINE HCL 25MG CAP    ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92089318,CIPROFLOXACIN 400MG/200ML     ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.9
D,IU,AVON,92089423,HYDRALAZINE 25MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92089517,MAGONATE 54MG/5ML LIQUID      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.1
D,IU,AVON,92089676,NABUMETONE 500MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92089701,NICOTROL CARTRIDGE INHALER    ,86424088320,250,              ,      ,             ,       ,6/1/2017,364
D,IU,AVON,92090265,FENTANYL 12MCG/HR PATCH       ,86424088320,250,              ,      ,             ,       ,6/1/2017,58.25
D,IU,AVON,92090324,APLISOL 5T UNITS/0.1ML VL     ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92090381,CEFEPIME HCL 1 GM VIAL        ,86424088320,250,              ,      ,             ,       ,6/1/2017,82.15
D,IU,AVON,92090691,MIDODRINE HCL 2.5MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92090739,NIMODIPINE 30MG CAP           ,86424088320,250,              ,      ,             ,       ,6/1/2017,37.45
D,IU,AVON,92090990,SILVER SULFADIAZINE 1% CRM    ,86424088320,250,              ,      ,             ,       ,6/1/2017,151.85
D,IU,AVON,92091205,AMITIZA 8MCG CAP              ,86424088320,250,              ,      ,             ,       ,6/1/2017,13.5
D,IU,AVON,92091285,CLINDAMYCIN HCL 150MG CAP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92091325,FELODIPINE ER 5MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92091549,PROMETHAZINE HCL 25 MG TABLET ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92091577,ROPINIROLE HCL 0.25 MG TABLET ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92092373,RESTASIS 0.05% EYE EMULSION   ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92092814,DIVALPROEX SOD 125 MG TAB EC  ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92092854,DRONABINOL 2.5MG CAP          ,86424088320,250,              ,      ,             ,       ,6/1/2017,925.1
D,IU,AVON,92093123,MORPHINE SULFATE 15MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92093426,VENLAFAXINE HCL 37.5MG TAB    ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.3
D,IU,AVON,92093430,VENTOLIN HFA 90MCG INHALER    ,86424088320,250,              ,      ,             ,       ,6/1/2017,163.8
D,IU,AVON,92093565,BENZONATATE 100MG CAP         ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92093592,CARBIDOPA-LEVO 25/100 TAB SA  ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92093680,DAPSONE 100MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92093751,FLORANEX GRANULES PACKET      ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92093844,HYDROXYCHLOROQUINE 200MG TAB  ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92093855,IBUPROFEN 400MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92093925,METHIMAZOLE 10MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92094464,FLUCONAZOLE 40 MG/ML SUSP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,628.7
D,IU,AVON,92094465,FLUDROCORTISONE 0.1MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92094690,PHENAZOPYRIDINE 100MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92094823,OXYBUTYNIN CL ER 5MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.55
D,IU,AVON,92094852,AMANTADINE 100 MG CAPSULE     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92094901,CALCIUM ACETATE 667MG CAP     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92094957,DANTROLENE SODIUM 25MG CAP    ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92094971,DORZOLAMIDE-TIMOLOL EYE DROPS ,86424088320,250,              ,      ,             ,       ,6/1/2017,217.9
D,IU,AVON,92095162,ONDANSETRON HCL 4MG/2ML VL    ,86424088320,250,              ,      ,             ,       ,6/1/2017,115.45
D,IU,AVON,92095290,THEOPHYLLINE 200MG TAB SA     ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92095291,THEOPHYLLINE 300MG TAB SA     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92095344,VITAMIN D 400 UNITS TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.25
D,IU,AVON,92095348,ERYTHROCIN 1 GM ADDVANT VIAL  ,86424088320,250,              ,      ,             ,       ,6/1/2017,33.3
