PROCEDURE,DESCRIPTION,DEPARTMENT,CHG CAT,STD AMOUNT,CPT,HCPC,A
33101091,LIFT HEEL D CAMBION .25IN SML,37174895331,270,19,,,Y
33101095,LIFT HEEL D CAMBION .25IN LG,37174895331,270,19,,,Y
33101097,HUMIDIFIER BUBBLE DRY HI 350CC,37174895331,270,10,,,Y
33101098,SUT GUT CHROMIC 0CT NDL 36IN,37174895331,270,11,,,Y
33101101,POUCH UROSTOMY W/CONVEX,37174895331,270,10,,,Y
33101108,CAST BOOT LG,37174895331,270,79,,,Y
33101109,CAST BOOT MD,37174895331,274,13,,,Y
33101110,POUCH KARAYA SEAL 1.5IN,37174895331,270,8,,,Y
33101118,CATH ALL PURPOSE 14FR,37174895331,270,8,,,Y
33101119,CATH MALECOT 32FR,37174895331,270,83,,,Y
33101126,BIVONA HYPERFLEX ADJUST TRACH,37174895331,270,342,,,Y
33101128,"TRAY, MAHUKKAR CATH",37174895331,270,320,,,Y
33101130,CATH FOGARTY EMBOLECTOMY 4F-80,37174895331,272,102,,,Y
33101133,FILLER WOUND POLYWIC SILV 3X3,37174895331,270,23,,,Y
33101136,CATH FOLEY 2WAY 14FR 5CC,37174895331,270,23,,,Y
33101138,CATH FOLEY 2WAY 18FR 5CC,37174895331,270,23,,,Y
33101139,CATH FOLEY 2WAY 20FR 5CC,37174895331,270,24,,,Y
33101140,CATH FOLEY 2WAY 22FR 5CC,37174895331,270,23,,,Y
33101154,KIT ROSIDAL LYMPHSET DBL LEG,37174895331,270,614,,,Y
33101158,CATH ALL PURPOSE 10FR,37174895331,270,8,,,Y
33101162,TUBE TRACH SHILEY PED 4.5X6.50,37174895331,270,116,,,Y
33101167,KIT CATH PLEURX PLEURAL W/4BTL,37174895331,270,2544,,,Y
33101169,NEEDLE GRIPPER NON Y 20GX.75IN,37174895331,270,23,,,Y
33101174,SUT CTD VIC PLUS UR-6 SZ0 VI,37174895331,270,8,,,Y
33101175,POWDER TOPICAL BIOSEAL CVC,37174895331,270,105,,,Y
33101180,SPLINT THUMB CMC CROSS-X LT LG,37174895331,270,82,,,Y
33101181,SPLINT THUMB CMC CROSS-X RT LG,37174895331,270,82,,,Y
33101188,CATH FOLEY 3WAY 24FR 5CC,37174895331,270,23,,,Y
33101195,BARR SKIN CERAPLUS 2.75IN FLNG,37174895331,270,8,,,Y
33101197,BARR SKIN DURAHES 2.25IN ACCRD,37174895331,270,8,,,Y
33101198,"POUCH UROS NATURA TRANS 2.25""",37174895331,270,8,,,Y
33101199,BOOT ANK CONTRACT FOAM SOLE SM,37174895331,270,144,,,Y
33101206,CATH ALL PURPOSE 16FR,37174895331,270,21,,,Y
33101208,ORTHOSIS FT ANK RT SIZE 3-6,37174895331,270,90,,,Y
33101209,TRAY CVC TRIPLE LUMEN CS15703,37174895331,272,88,,,Y
33101212,ORTHOSIS FT ANK RT SIZE 7-9,37174895331,270,90,,,Y
33101218,TRAY CVC DUAL LUMEN,37174895331,270,222,,,Y
33101238,CLIP RANEY 658505,37174895331,272,8,,,Y
33101239,ADAPTOR SUR-FIT NATURA LOW PRS,37174895331,270,8,,,Y
33101240,BARRIER SKIN FLEX WEAR PRE-SIZ,37174895331,270,8,,,Y
33101241,BRACE WRIST MINI RT MED,37174895331,270,32,,,Y
33101242,CATH EXT MAKE LF SLF-ADH MED,37174895331,270,8,,,Y
33101243,CATHETER EXT MALE SM 25MM,37174895331,270,8,,,Y
33101246,DRESSING MESALT 2X2 UNFOLD 4X4,37174895331,270,8,,,Y
33101247,GUIDEWIRE W/HOLDER .032X60 CM,37174895331,270,47,,,Y
33101248,KIT TRACH PERCUT W/CONN 7X15MM,37174895331,270,878,,,Y
33101249,KIT TRACH PERCUT W/CONN 8X15MM,37174895331,270,878,,,Y
33101250,KIT TRACH PERCUT W/CONN 9X15MM,37174895331,270,878,,,Y
33101251,KIT TRIPLE LUME POL CVC 12FRX6,37174895331,270,198,,,Y
33101252,NEEDLE SPINAL QUINCKE 25GX3IN,37174895331,270,8,,,Y
33101253,ORTH WRIST ALIGNRITE LNG RT LG,37174895331,270,46,,,Y
33101255,PORT ACCESS STER UNIVERSAL,37174895331,270,22,,,Y
33101256,POUCH DRAIN 64MM W/PANEL 2.5,37174895331,270,8,,,Y
33101257,POUCH DTRAIN ONE PIECE 64MM,37174895331,270,8,,,Y
33101259,PUCH OSTOMY 2 PC FLEXTEND FLN,37174895331,270,8,,,Y
33101260,POUCH OSTOMY 2 PC W/DRAIN FLN,37174895331,270,8,,,Y
33101261,POUCH OSTOMY DRAIN CTF 2.75 IN,37174895331,270,20,,,Y
33101262,POUCH WND DRAIN W/SKIN BARRIER,37174895331,270,20,,,Y
33101263,STUURE 0 60 PDS PL VIO MON TPI,37174895331,270,20,,,Y
33101264,SUTURE ETHILON 1 BLK MONO CTX,37174895331,270,8,,,Y
33101265,SYS OST CENT PT LOCK 2 PC 2.25,37174895331,270,8,,,Y
33101266,TRAY CATH POWER-TRIAL CVD TRI,37174895331,270,676,,,Y
33101267,TUBE TRACH AIR-LON 5 9M OD X7M,37174895331,270,102,,,Y
33101268,TUBE TRACH TAPERGUARD EVAC 6.0,37174895331,270,53,,,Y
33101269,TUBE TRACH TAPERGUARD EVAC 6.5,37174895331,270,53,,,Y
33101270,TUBE TRACH TAPERGUARD EVAC 7.0,37174895331,270,53,,,Y
33101271,TUBE TRACH TAPERGUARD EVAC 7.5,37174895331,270,53,,,Y
33101272,TUBE TRACH TAPERGUARD EVAC 8.0,37174895331,270,53,,,Y
33101273,TUBE TRACH TAPERGUARD EVAC 8.5,37174895331,270,53,,,Y
33101274,TUBE TRACH TAPERGUARD EVAC 9.0,37174895331,270,53,,,Y
33101275,ORTHOSIS FT ANK RT SIZE 8-10,37174895331,270,90,,,Y
33101277,CLIP ENDO CLIP APPLIER 1756-35,37174895331,272,287,,,Y
33101289,GLOVE COMPRESS FIT OPEN FNG MD,37174895331,270,66,,,Y
33101292,HEMOSTATIC MATRIX FLOSEAL 10ML,37174895331,270,1095,,,Y
33101299,"POUCH NATURA TRANS 1.75"" FLNG",37174895331,270,11,,,Y
33101303,"POUCH URO 2PC ULT-CL 2.75""FLNG",37174895331,270,8,,,Y
33101304,DRSG SILVERLON 4X4,37174895331,272,25,,,Y
33101318,TRAY SPINAL QUINCKE NDL22Gx3.5,37174895331,270,36,,,Y
33101319,"POUCH SURFIT MINI OPQ1.75""FLNG",37174895331,270,8,,,Y
33101349,DRSG DUODERM 8X8 1876-20,37174895331,272,18,,,Y
33101359,CAUTERY HOT TIP,37174895331,272,15,,,Y
33101369,ENDO CLIP APPLIER ER320,37174895331,272,1560,,,Y
33101375,ENDO SHEARS 174501,37174895331,272,624,,,Y
33101450,STAPLER RELOAD TR SERIES,37174895331,272,426,,,Y
33101451,STAPLER GIA MULTI 030811,37174895331,272,2010,,,Y
33101468,PCH DRN SENSUR MIO FLEX MAXI,37174895331,270,8,,,Y
33101534,STOCKING ANTI EM SM SHT,37174895331,270,8,,,Y
33101564,PCH DRN 1-PC CTF TRANS 10-54MM,37174895331,270,8,,,Y
33101602,BARRIER FLEX SENSUR MIO10-68MM,37174895331,270,8,,,Y
33101645,BRACE KNEE HINGE WRAPROUND 3XL,37174895331,270,97,,,Y
33101664,CATH HEMODIAL DF STD 16FR 50CM,37174895331,270,756,,,Y
33101666,BAG COLL FECAL MGMT FLXSL,37174895331,270,11,,,Y
33101671,TUBE TRACH VENT BIV 10 36 MM,37174895331,270,242,,,Y
33101673,SUPP WRIST W/PALMER CLIP REG 3,37174895331,270,96,,,Y
33101674,DRESSING XEROFORM 5X9,37174895331,270,8,,,Y
33101676,SUTURE 6-0 PROLENE TAPER BV-1,37174895331,270,41,,,Y
33101677,SUTURE 4-0 MONO REV CUT PS-1,37174895331,270,16,,,Y
33101678,KIT POS AIR PRESSURE EZPAP,37174895331,270,537,,,Y
33101682,"BARRIER SKN CNV TAPE2.25"" FLNG",37174895331,270,10,,,Y
33101684,TRAY FOLEY URINE METER 18FR,37174895331,270,50,,,Y
33101688,PCH URO SENSURA 1PC CTF MAXI,37174895331,270,9,,,Y
33101702,SUPPORT KNEE STRAP MUELLER MAX,37174895331,270,59,,,Y
33101707,ORTHOSIS ELBOW TERRYCOVER ADLT,37174895331,270,404,,,Y
33101708,PILLOW GEO-MATT (SGL PT USE),37174895331,270,67,,,Y
33101732,CATH DIAL TRIALYSIS 13FRX30CM,37174895331,270,495,,,Y
33101739,CATH EXT MALE INVIEW SML 25MM,37174895331,270,8,,,Y
33101759,TRAY CURITY PRECIS 400 UR 16FR,37174895331,270,51,,,Y
33101760,TRAY PL LUM 7FR W/INTLK CHLRP,37174895331,272,265,,,Y
33101761,TRAY CATH URETERAL,37174895331,270,8,,,Y
33101763,TUBE FEED MIC-KEY 5.0CM 18FR,37174895331,270,280,,,Y
33101764,BARRIER SKIN 29MM TAPE57MMFLNG,37174895331,270,8,,,Y
33101765,PCH DRN LOCKROLL FLTR57MMGLNG,37174895331,270,8,,,Y
33101767,BARR SKIN FLEXFLTFLNGTAPE35MM,37174895331,270,8,,,Y
33101769,STOCKING THIGH 20-30MMHG MED,37174895331,270,189,,,Y
33101770,STOCKING THIGH 30-40MMHG LARGE,37174895331,270,204,,,Y
33101771,STOCKING THIGH OPEN20-30MMHGLG,37174895331,270,189,,,Y
33101772,SOCK JOBST 20-30MMHG BLK-GRYXL,37174895331,270,211,,,Y
33101773,KIT MICINTRO COAX 45CMSS TIP4F,37174895331,270,75,,,Y
33101774,SKIN BARRIER FLAT W/FLNG2.25IN,37174895331,270,8,,,Y
33101778,SLING ARM UNIVERSAL,37174895331,270,25,,,Y
33101780,SUPPORT ELBOW KNIT W/GEL SMALL,37174895331,270,45,,,Y
33101782,SUPPORT ELBOW KNIT W/GEL MED,37174895331,270,45,,,Y
33101801,COLLAR ASPEN W/PADS,37174895331,270,315,,,Y
33101812,KIT SAFETY SHARPS PEG 24FR,37174895331,270,526,,,Y
33101817,SPLINT DORS CARPL TUNNEL LT LG,37174895331,270,143,,,Y
33101819,INSERTER SUPPOSITORY RYL GRIP,37174895331,270,177,,,Y
33101822,NEEDEL GRIP Y-SITE 20GX.625IN,37174895331,270,13,,,Y
33101824,TRAY FOL CATH-IC COMP BAG 14FR,37174895331,270,35,,,Y
33101825,SLEEVE GAUNTLET SML 15-20MMHG,37174895331,270,134,,,Y
33101837,KIT CATH SUCT GRAD-CHIM VLV5FR,37174895331,270,8,,,Y
33101840,BOOT FTHLD WAFL SPLT SEC MD,37174895331,270,276,,,Y
33101843,PROTECTOR HEELMEDIX,37174895331,270,129,,,Y
33101844,SLING ABDUCTION MED,37174895331,270,104,,,Y
33101846,FOOT PILLOW,37174895331,270,42,,,Y
33101853,CLIP LIG CARTR 6-CLIP BLUE MED,37174895331,270,15,,,Y
33101862,TRAY IRR PISTON SYR STER 60ML,37174895331,270,8,,,Y
33101863,ADAMPER MASK INTERFACE STANDRD,37174895331,270,55,,,Y
33101864,SPLINT THUMB CMC RSTR LEFT SML,37174895331,270,71,,,Y
33101865,SPLINT THUMB CMC RSTR RT SML,37174895331,270,71,,,Y
33101866,PILLOW CONTOUR TWIST BLUE,37174895331,270,53,,,Y
33101951,PURSESTRIN 65,37174895331,270,595,,,Y
33101988,SUPPORT ELBOW KNIT W/GEL LARGE,37174895331,270,45,,,Y
33101989,SUPPORT ELBOW KNIT W/GEL XL,37174895331,270,45,,,Y
33101990,BOOT PODUS WIDE-TRNSFR PAD XL,37174895331,270,245,,,Y
33101991,TRAY PORTACATH TITAN 6FR INTR,37174895331,270,1077,,,Y
33101992,COLLAR CERVICAL WIRE-FRAME SML,37174895331,270,243,,,Y
33101994,COLLAR CERVICAL WIRE-FRAME MED,37174895331,270,243,,,Y
33101995,BAG DRAIN URINE SAFEFLW 2000ML,37174895331,270,8,,,Y
33101996,"SUT CTDVIC ETHGD UNDBRD2-0 27""",37174895331,270,8,,,Y
33101998,BRACE HNG KNEE WRAP 4.8MM XSML,37174895331,270,208,,,Y
33101999,CUSHION SOFT FOAM GELPAD 18IN,37174895331,270,227,,,Y
33102002,BRACE KNEE REACTION WEB XL/XXL,37174895331,270,278,,,Y
33102007,SPLINT FINGER DIGIWRAP BLACK,37174895331,270,15,,,Y
33102009,ORTHOSIS ELBOW MULTI USE MED,37174895331,270,429,,,Y
33102015,BARRIER SENSURA EXT CTF10-48MM,37174895331,270,8,,,Y
33102016,PILLOW CONTOUR CLOUD,37174895331,270,64,,,Y
33102017,BANDAGE COMP COMPRILAN 6CMX5M,37174895331,270,17,,,Y
33102018,BRACE KNEE OA LT MED/RT LAT MD,37174895331,270,656,,,Y
33102019,WRAP FARROW FOOT LONG MEDIUM,37174895331,270,248,,,Y
33102020,WRAP FARROW LEG PIECE TALL SML,37174895331,270,410,,,Y
33102021,SPLINT WRIST CRPL NP RT MD/LG,37174895331,270,100,,,Y
33102022,SUPPORT BACK ULTRALIGN TLSO XL,37174895331,270,1053,,,Y
33102027,SUT VICRYLPLUS SH UND 2-0 27IN,37174895331,270,8,,,Y
33102028,"SUT MONOPLUS SHB VIOLT 3-0 27""",37174895331,270,9,,,Y
33102029,CATH URETHCOUDE OLIVE TIP 18FR,37174895331,270,8,,,Y
33102030,SPLINT SPICA THUMBRIGID RT MED,37174895331,270,52,,,Y
33102031,SYSTEM DRAIN ASEPT STRL 1000ML,37174895331,270,59,,,Y
33102032,BAG DRAIN 600NL W/20IN TUBING,37174895331,270,40,,,Y
33102038,"TRAY SPNL WHITACRE NDL25Gx3.5""",37174895331,270,39,,,Y
33102039,SUPPORT WRIST CARPALGRD LT SML,37174895331,270,51,,,Y
33102041,SUPPORT WRIST CARPALGRD RT LG,37174895331,270,51,,,Y
33102042,SUPPORT WRIST CARPALGRD LT LG,37174895331,270,51,,,Y
33102043,"BRACE KNEE MUELR SM/MD 12-16""",37174895331,270,63,,,Y
33102044,BAG DRN URIN 2000ML ANTIREFLX,37174895331,270,8,,,Y
33102046,KIT CATH PALINDROME 28CM IMPL,37174895331,270,1545,,,Y
33102047,KIT CATH PALINDROME 23CM IMPL,37174895331,270,1647,,,Y
33102048,"COLLAR CERVICAL COMFRT 20x2.5""",37174895331,270,59,,,Y
33102049,BRACE KNEE HINGED XXL,37174895331,270,264,,,Y
33102050,ORTHOSIS AIRHAND ROLL WO FINGR,37174895331,270,135,,,Y
33102066,SPLINT SPICA WRIST THUMB RT LG,37174895331,270,76,,,Y
33102075,PCH 2PC WIDE OUTLET DRN10-48ML,37174895331,270,8,,,Y
33102082,ORTHOSIS AIRHAND ROLL W FINGR,37174895331,270,152,,,Y
33102083,SUPPORT WRIST CARPALMATE,37174895331,270,50,,,Y
33102106,SPLINT KYDEX SML LT,37174895331,270,109,,,Y
33102122,REACHER LONG 32IN,37174895331,270,12,,,Y
33102123,DRSG HYALOMATRIX 5x5 PER SQ CM,37174895331,270,827,,Q4117,Y
33102137,BOOT AIR INFLATED W/PUMP,37174895331,270,112,,,Y
33102138,SUPPORT LUMBOSAC MED/LRG 8IN,37174895331,270,202,,,Y
33102139,BRACE KNEE HYPEREX RT SML,37174895331,270,270,,,Y
33102141,TRAY PNEUMOTH CUTRTY 1400 WAYN,37174895331,270,636,,,Y
33102142,TUBE TRACH H-FLEX MID-R 8.00MM,37174895331,270,540,,,Y
33102143,PROTECTOR PALM RIGHT PK/3,37174895331,270,13,,,Y
33102144,PROTECTOR PALM LEFT PK/3,37174895331,270,13,,,Y
33102145,WRAP FARROW CLASSIC LEG REG SM,37174895331,270,410,,,Y
33102146,WRAP FARROW CLASSIC FT REG SM,37174895331,270,248,,,Y
33102147,SPLINT PLANTAR FASCITIS DLX SM,37174895331,270,196,,,Y
33102148,SPLINT PLANTAR FASCITIS DLX MD,37174895331,270,196,,,Y
33102149,SPLINT PLANTAR FASCITIS DLX LG,37174895331,270,196,,,Y
33102150,TUBE TRACH BL LN ULT CUF 9.0MM,37174895331,270,171,,,Y
33102153,"BAG LEG FLIP ELAS 18""TUBE32OZ",37174895331,270,8,,,Y
33102154,SUT 2-0 27 PDS PLUSCP-1VILCP-1,37174895331,270,9,,,Y
33102155,SUT 2-0 27 PDS PLUSVP-2VILCP-2,37174895331,270,10,,,Y
33102156,PCH DRAIN SURFIT NAT OPAQ12IN,37174895331,270,8,,,Y
33102157,TRAY FOLEY SURESTEP IC DRN16FR,37174895331,270,48,,,Y
33102158,TRAY FOLEY SURESTEP LUBDRN16FR,37174895331,270,46,,,Y
33102159,PCH HIGH OUTPUT NATFILT2-1/4IN,37174895331,270,11,,,Y
33102162,BRACE KNEE HINGED EXTRA SMALL,37174895331,270,264,,,Y
33102163,BRACE KNEE HINGED SMALL,37174895331,270,264,,,Y
33102164,BRACE KNEE HINGED MEDIUM,37174895331,270,264,,,Y
33102165,BRACE KNEE HINGED LARGE,37174895331,270,264,,,Y
33102166,BRACE KNEE HINGED EXTRA LARGE,37174895331,270,264,,,Y
33102167,SPLINT HAND WRIST FNG ADLTNAVY,37174895331,270,192,,,Y
33102168,SPLINT FINGER COT FOAMLINED SM,37174895331,270,8,,,Y
33102169,SPLINT FINGER COT FOAMLINED MD,37174895331,270,8,,,Y
33102171,KIT CATH PLNDRMPRECRV19CMX36CM,37174895331,270,1691,,,Y
33102172,BRACE WRIST W/BOA LEFT SMALL,37174895331,270,226,,,Y
33102173,BRACE WRIST W/BOA LEFT MEDIUM,37174895331,270,226,,,Y
33102174,BRACE WRIST W/BOA LEFT LARGE,37174895331,270,226,,,Y
33102175,BRACE WRIST W/BOA RIGHT SMALL,37174895331,270,226,,,Y
33102178,BRACE WRIST W/BOA RIGHT MEDIUM,37174895331,270,226,,,Y
33102179,BRACE WRIST W/BOA RIGHT LARGE,37174895331,270,226,,,Y
33102181,SUPPORT POSTURE CORRECTOR MD,37174895331,270,71,,,Y
33102182,SUPPORT POSTURE CORRECTOR M/L,37174895331,270,71,,,Y
33102183,SUPPORT POSTURE CORRECTOR LG,37174895331,270,71,,,Y
33102184,ORTHSIS KNEE COMFY BLU AD,37174895331,270,410,,,Y
33102185,ORTHOSIS KNEE SOFT ROM COMP MD,37174895331,270,515,,,Y
33102187,BRACE KNEE REDDIE X-LARGE,37174895331,270,125,,,Y
33102190,SPLINT FINGER COT FOAMLINED LG,37174895331,270,8,,,Y
33102199,SUPPORT POSTURE CORRECTOR SML,37174895331,270,71,,,Y
33102242,CATH SWAN GANZ VEN WO HEP7.5FR,37174895331,270,112,,,Y
33102244,TRAY CATH PWRTRIALYSIS SLM20CM,37174895331,270,671,,,Y
33102245,KIT COBAN 2LAYER LITE COMP STD,37174895331,270,34,,,Y
33102246,BARRIER SENS NONCONVX 3/8-2.5,37174895331,270,8,,,Y
33102248,BARR NEWIMAGE GRN FLT FLNG,37174895331,270,8,,,Y
33102250,SYSTEM COMP COBAN 2 LAYER STD,37174895331,270,34,,,Y
33102253,SLING JOSLIN ER CHILD,37174895331,270,164,,,Y
33102256,SLING JOSLIN ER ADULT,37174895331,270,164,,,Y
33102262,SLING JOSLIN ER TRIPLE X,37174895331,270,164,,,Y
33102265,SKIN BARRIER W/FLANGE 2.25IN,37174895331,270,8,,,Y
33102266,"DRSG DERMNENT LYRWNDCNTCT6X72""",37174895331,270,10,,,Y
33102268,SUP KNEE MUEL ADJ LTX 12-21 BK,37174895331,270,39,,,Y
33102269,WRAP OPN KNEE STAB THERMSKN LG,37174895331,270,64,,,Y
33102278,CASTING SPLINT FIBERGLASS 3X12,37174895331,270,239,,,Y
33102279,CASTING SPLINT FIBERGLASS 4X15,37174895331,270,287,,,Y
33102310,SUT VIC 3-0 CTD VIL BR CR/CT1,37174895331,272,35,,,Y
33102312,KIT CENT VEN CATH 4 LUM 8.5FR,37174895331,272,310,,,Y
33102315,STAPLER SKIN  PRR35,37174895331,272,273,,,Y
33102326,STAPLR GIA 60-3.6 SGL USE RELD,37174895331,270,1047,,,Y
33102327,STAPLER EEA 28 111757,37174895331,272,3337,,,Y
33102328,STAPLER PLDS,37174895331,270,1205,,,Y
33102342,DRSG OASIS WND MATRIX FEN3X3.5,37174895331,270,342,,,Y
33102343,BLADE MAC DISP GREEN SIZE 4,37174895331,270,14,,,Y
33102344,BLADE MAC DISP GREEN SIZE 3,37174895331,270,14,,,Y
33102345,KIT SRGFLO MATRIXHEMO THROMBIN,37174895331,270,599,,,Y
33102346,SPLINT HAND/THMB ORTHO NAVY SM,37174895331,270,144,,,Y
33102352,SLEEVE ARM GERI SMALL,37174895331,270,33,,,Y
33102353,SLEEVE ARM GERI MEDIUM,37174895331,270,33,,,Y
33102354,SLEEVE ARM GERI LARGE,37174895331,270,33,,,Y
33102372,PCH DRN ESTEEM PLUS 1PIECE,37174895331,270,8,,,Y
33102373,SPLINT WRIST EPX REG LT SMALL,37174895331,270,59,,,Y
33102374,SPLINT WRIST EPX REG LT MEDIUM,37174895331,270,59,,,Y
33102382,SPLINT WRIST EPX REG LT LARGE,37174895331,270,59,,,Y
33102387,KIT DRSG NPWT BLACK FOAM LARGE,37174895331,270,102,,,Y
33102393,SPLINT WRIST EPX REG RT SMALL,37174895331,270,59,,,Y
33102395,SPLINT WRIST EPX REG RT MEDIUM,37174895331,270,59,,,Y
33102396,SPLINT WRIST EPX REG RT LARGE,37174895331,270,59,,,Y
33102397,SPLINT WRIST EPX REG LT XL,37174895331,270,59,,,Y
33102400,SPLINT WRIST EPX REG RT XL,37174895331,270,59,,,Y
33102401,BRACE KNEE WRAPARND REDDIE SML,37174895331,270,125,,,Y
33102406,BRACE KNEE WRAPARND REDDIE MED,37174895331,270,125,,,Y
33102407,BRACE KNEE WRAPARND REDDIE LG,37174895331,270,125,,,Y
33102410,BRACE KNEE WRAPARND REDDIE XL,37174895331,270,125,,,Y
33102412,BRACE KNEE WRAPARND REDDIE XXL,37174895331,270,125,,,Y
33102418,"KIT, BAXTER PRESSURE MONITORNG",37174895331,270,52,,,Y
33102426,BRACE KNEE WRAPARND REDDIE 3XL,37174895331,270,125,,,Y
33102434,WEDGE ORTHO SMALL,37174895331,270,52,,,Y
33102437,SUTURE ROUTINE,37174895331,272,55,,,Y
33102439,BOOT HEEL LIFT SUSP CULV FOAM,37174895331,270,81,,,Y
33102440,DRESSING COMP BAND LF 8CMX5M,37174895331,270,21,,,Y
33102441,DRESSING ELAS TUB CAL THIGH LF,37174895331,270,84,,,Y
33102442,DRESSING ELAS TUB ELBOW KNEE L,37174895331,270,71,,,Y
33102443,MOBILIZER KNEE SHORT LNGTH XL,37174895331,270,134,,,Y
33102444,SPLINT 3 PANEL KNEE UNIV 22IN,37174895331,270,56,,,Y
33102445,SUPPORT PAD AMPUTEE LG,37174895331,270,397,,,Y
33102450,PROTECT HEEL PROLX POSEY,37174895331,270,129,,,Y
33102453,PCH FLNG MIOCONVX TRANS1PC CTF,37174895331,270,9,,,Y
33102454,AIRWAY AIREASY GUEDEL 80MMGRN,37174895331,270,8,,,Y
33102455,AIRWAY AIREASY GUEDEL 90MMYLW,37174895331,270,8,,,Y
33102458,AIRWAY AIREASY GUEDEL 100MMRED,37174895331,270,8,,,Y
33102465,BARR SENSURMIOFLEX CNVX2PC70MM,37174895331,270,8,,,Y
33102466,PCH SENSUR MIOCNVX MAXI1PC CTF,37174895331,270,9,,,Y
33102469,CUSHION WHLCHR VISCOELAS16X2IN,37174895331,270,157,,,Y
33102470,CUSHION AIR LIFT 17X17IN BLUE,37174895331,270,115,,,Y
33102488,RING ADAMP BARRIER SLIM 2IN,37174895331,270,8,,,Y
33102490,KIT POSTOP UROSTOMY NATURA45ML,37174895331,270,12,,,Y
33102491,GLOVE COMPRESS OPENFGR XL REG,37174895331,270,66,,,Y
33102494,"PCH URO 2PC ULTRACLR 2.25""FLNG",37174895331,270,8,,,Y
33102503,PAD REPLACE UNIV XTW CERV COLR,37174895331,270,29,,,Y
33102504,SUPPORT CLAVICLE POSTURE,37174895331,270,45,,,Y
33102512,KIT DRSG NPWT BLACK FOAM LARGE,37174895331,270,102,,,Y
33102513,KIT DRSG NPWT BLACK FOAM MED,37174895331,270,98,,,Y
33102514,KIT DRSG NPWT BLACK FOAM MED,37174895331,270,98,,,Y
33102516,KIT DRSG NPWT BLACK FOAM SMALL,37174895331,270,93,,,Y
33102517,KIT DRSG NPWT BLACK FOAM SMALL,37174895331,270,93,,,Y
33102518,KIT DRSG NPWT BLACK FOAM XL,37174895331,270,283,,,Y
33102523,DRESSING NPWT WHITE FOAM,37174895331,270,73,,,Y
33102529,SPLINT CARPAL LIFT LEFT MED,37174895331,270,100,,,Y
33102530,WEDGE VALU-FORM 10X20/22,37174895331,270,365,,,Y
33102531,GLOVEFLEXION RIGHT XL,37174895331,270,47,,,Y
33102532,GLOVE FLEXION LEFT XL,37174895331,270,47,,,Y
33102533,SPLINT THUMB RIGHT LONG,37174895331,270,89,,,Y
33102534,SPLINT DRSL CARPAL TNL LT XSML,37174895331,270,143,,,Y
33102545,TRAY PNEUMOTHORAX 8FRX3.5IN,37174895331,270,297,,,Y
33102547,SPLINT DRSL CARPAL TNL LT SML,37174895331,270,143,,,Y
33102548,SPLINT DRSL CARPAL TNL LT MED,37174895331,270,143,,,Y
33102550,SPLINT DRSL CARPAL TNL LT XL,37174895331,270,143,,,Y
33102554,SPLINT DRSL CARPAL TNL RT XSML,37174895331,270,143,,,Y
33102555,SPLINT DRSL CARPAL TNL RT SML,37174895331,270,143,,,Y
33102557,SPLINT DRSL CARPAL TNL RT MED,37174895331,270,143,,,Y
33102560,TUBE TRACH DIC 7MM,37174895331,270,89,,,Y
33102563,TUBE TRACH PED SHILEY #1,37174895331,270,94,,,Y
33102565,TUBE TRACH SHILEY #2,37174895331,270,94,,,Y
33102566,TUBE TRACH PED SHILEY # 3,37174895331,270,94,,,Y
33102567,TUBE TRACH 4LPC,37174895331,272,130,,,Y
33102568,TUBE TRACH PED SHILEY #4,37174895331,270,94,,,Y
33102569,TUBE TRACH CUFF 9MM FLEXISET,37174895331,272,14,,,Y
33102570,TUBE TRACH CUFF 7MM FLEXISET,37174895331,272,14,,,Y
33102571,SPLINT DRSL CARPAL TNL RT LG,37174895331,270,143,,,Y
33102572,SPLINT DRSL CARPAL TNL RTXL,37174895331,270,143,,,Y
33102573,COLLAR CERV XTW ADULT SHORT,37174895331,270,83,,,Y
33102576,TUBE TRACH 6LPC,37174895331,272,130,,,Y
33102578,TUBE TRACH 8LPC,37174895331,272,133,,,Y
33102582,ORTHO COMFYAIR HAND AMBIDEX,37174895331,270,319,,,Y
33102583,TRAY MAHURKAR DL CRV125FRx13CM,37174895331,270,278,,,Y
33102586,CATH HEMODIALYSIS 55CM,37174895331,270,280,,,Y
33102591,TUBE LARYNGECTOMYUNCUFSHILY8.0,37174895331,270,129,,,Y
33102592,POUCH UROSTOMY 13/4,37174895331,270,8,,,Y
33102605,WAFER SUR-FIT 1 3/4,37174895331,270,12,,,Y
33102630,PAD VISTA T REPLACEMENT,37174895331,270,145,,,Y
33102631,TRAY CATH MAHURKER 12FR 20CM,37174895331,270,697,,,Y
33102637,PCH DRN PREM1PC CNVX BARR 51MM,37174895331,270,10,,,Y
33102638,PCH DRN PREM 1PC OSTOMY 64MM,37174895331,270,8,,,Y
33102640,POSITIONER BODY FOAM 10x8x28IN,37174895331,270,90,,,Y
33102641,TRAY PARA/THORACENTESIS SFR NV,37174895331,270,93,,,Y
33102642,STOCKING SUPP SMIKNEEHIGHBEIGE,37174895331,270,68,,,Y
33102644,POUCH OSTOMY ONE-PIECE 13-64MM,37174895331,270,8,,,Y
33102645,STRIPS BARRIER BRAVA Y-SHAPE,37174895331,270,8,,,Y
33102649,SKIN BARR FLT FLANGE 57MMX38MM,37174895331,270,8,,,Y
33102650,GLVOE EXER TRACTION LG/XL LEFT,37174895331,270,47,,,Y
