Service Area|Px Code|Generic Name|CPT(R)/HCPCS Code|NDC|Unit Price|Override Bill Code|Override Price
WS SERVICE AREA|25010066|sitaGLIPtin 50 mg tablet||00006011231|50.41||
WS SERVICE AREA|25010066|sitaGLIPtin 100 mg tablet||00006027701|25.20||
WS SERVICE AREA|25010066|metoclopramide 5 mg/5 mL oral solution||66689003101|47.52||
WS SERVICE AREA|25010066|phenylephrine 0.25 %-pramoxine 1 %-glycerin-wh.petrolatum rectal cream||00573286810|53.91||
WS SERVICE AREA|25010066|tetracycline 250 mg capsule||23155001701|55.44||
WS SERVICE AREA|25010066|tetrahydrozoline 0.05 % eye drops||24385007505|25.98||
WS SERVICE AREA|25010066|tetrahydrozoline 0.05 % eye drops||00536100294|12.14||
WS SERVICE AREA|25010066|codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid||00121177505|4.58||
WS SERVICE AREA|25010066|codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid||50383008707|4.96||
WS SERVICE AREA|25010066|paliperidone ER 3 mg tablet,extended release 24 hr||50458055010|259.94||
WS SERVICE AREA|25010066|paliperidone ER 6 mg tablet,extended release 24 hr||50458055110|129.97||
WS SERVICE AREA|25010066|paliperidone ER 6 mg tablet,extended release 24 hr||00378398093|107.58||
WS SERVICE AREA|25010066|paliperidone ER 9 mg tablet,extended release 24 hr||50458055201|129.97||
WS SERVICE AREA|25010066|paliperidone ER 9 mg tablet,extended release 24 hr||50458055210|129.97||
WS SERVICE AREA|25010066|theophylline 80 mg/15 mL oral elixir||49708064490|2,773.82||
WS SERVICE AREA|25010066|theophylline 80 mg/15 mL oral elixir||00000005154|163.05||
WS SERVICE AREA|25010066|mesalamine 1.2 gram tablet,delayed release||54092047612|65.90||
WS SERVICE AREA|25010066|therapeutic multivitamin tablet||00904053961|4.25||
WS SERVICE AREA|25010066|esomeprazole magnesium DR 40 mg granules delayed release for susp||00186404001|63.60||
WS SERVICE AREA|25010066|thiamine HCl (vitamin B1) 50 mg tablet||00536467801|4.25||
WS SERVICE AREA|25010066|calamine 8 %-zinc oxide 8 % lotion||87701040092|17.52||
WS SERVICE AREA|25010066|calamine 8 %-zinc oxide 8 % lotion||24385041396|17.52||
WS SERVICE AREA|25010066|thioridazine 10 mg tablet||51079056501|4.25||
WS SERVICE AREA|25010066|thioridazine 25 mg tablet||51079056601|4.25||
WS SERVICE AREA|25010066|thiothixene 1 mg capsule||00378100101|8.36||
WS SERVICE AREA|25010066|thiothixene 5 mg capsule||00378300501|4.25||
WS SERVICE AREA|25010066|thiothixene 5 mg capsule||51079058801|5.10||
WS SERVICE AREA|25010066|timolol 10 mg tablet||00378022101|5.99||
WS SERVICE AREA|25010066|tolnaftate 1 % topical cream||51672202002|61.25||
WS SERVICE AREA|25010066|tolnaftate 1 % topical powder||00536515026|23.76||
WS SERVICE AREA|25010066|B-complex with vitamin C tablet||00904026013|4.00||
WS SERVICE AREA|25010066|traZODone 50 mg tablet||60505265300|4.25||
WS SERVICE AREA|25010066|traZODone 50 mg tablet||00904655461|4.25||
WS SERVICE AREA|25010066|traZODone 50 mg tablet||50111043301|7.56||
WS SERVICE AREA|25010066|multivit,stress formula-zinc tablet||00904272752|4.00||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.025 % topical cream||45802006335|31.36||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % topical cream||45802006405|163.00||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % topical cream||45802006435|27.35||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.5 % topical cream||45802006535|71.17||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % lotion||00168033760|633.60||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % lotion||60432056160|298.64||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.025 % topical ointment||45802005435|43.08||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % topical ointment||45802005505|290.85||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % topical ointment||45802005535|39.18||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % topical ointment||45802005536|89.55||
WS SERVICE AREA|25010066|triamcinolone acetonide 0.1 % dental paste||51672126705|567.35||
WS SERVICE AREA|25010066|triamterene 75 mg-hydrochlorothiazide 50 mg tablet||51079043301|6.43||
WS SERVICE AREA|25010066|divalproex ER 500 mg tablet,extended release 24 hr||00074712611|20.73||
WS SERVICE AREA|25010066|budesonide-formoterol HFA 80 mcg-4.5 mcg/actuation aerosol inhaler||00186037228|1,360.71||
WS SERVICE AREA|25010066|trifluoperazine 2 mg tablet||00378240201|9.07||
WS SERVICE AREA|25010066|trifluoperazine 2 mg tablet||51079057301|14.08||
WS SERVICE AREA|25010066|trifluoperazine 5 mg tablet||51079057401|7.17||
WS SERVICE AREA|25010066|trihexyphenidyl 2 mg tablet||00143176401|4.25||
WS SERVICE AREA|25010066|trihexyphenidyl 5 mg tablet||16571016110|4.25||
WS SERVICE AREA|25010066|trihexyphenidyl 5 mg tablet||00591533701|4.25||
WS SERVICE AREA|25010066|trimethoprim 100 mg tablet||00591557101|4.82||
WS SERVICE AREA|25010066|colloidal oatmeal topical packet||08137003640|4.25||
WS SERVICE AREA|25010066|glycerin 99.5 % topical solution||00395103185|4.25||
WS SERVICE AREA|25010066|QUEtiapine ER 200 mg tablet,extended release 24 hr||00310028239|114.26||
WS SERVICE AREA|25010066|QUEtiapine ER 300 mg tablet,extended release 24 hr||00310028360|99.87||
WS SERVICE AREA|25010066|QUEtiapine ER 400 mg tablet,extended release 24 hr||00310028439|88.03||
WS SERVICE AREA|25010066|rotigotine 2 mg/24 hour transdermal 24 hour patch||50474080203|151.74||
WS SERVICE AREA|25010066|rotigotine 4 mg/24 hour transdermal 24 hour patch||50474080403|151.74||
WS SERVICE AREA|25010066|ambrisentan 5 mg tablet||61958080105|2,171.74||
WS SERVICE AREA|25010066|rivastigmine 4.6 mg/24 hour transdermal patch||00078050115|151.87||
WS SERVICE AREA|25010066|rivastigmine 9.5 mg/24 hour transdermal patch||00078050261|151.85||
WS SERVICE AREA|25010066|rivastigmine 9.5 mg/24 hour transdermal patch||00781730931|118.95||
WS SERVICE AREA|25010066|rivastigmine 9.5 mg/24 hour transdermal patch||00781730958|118.95||
WS SERVICE AREA|25010066|neomycin-bacitracin-poly-HC 3.5 mg-400-10,000 unit/g-1 % eye ointment||24208078555|457.96||
WS SERVICE AREA|25010066|verapamil 120 mg tablet||00904292461|4.25||
WS SERVICE AREA|25010066|verapamil 80 mg tablet||23155002601|4.25||
WS SERVICE AREA|25010066|verapamil 80 mg tablet||00904292061|4.25||
WS SERVICE AREA|25010066|verapamil ER (SR) 240 mg tablet,extended release||68462026005|5.42||
WS SERVICE AREA|25010066|verapamil ER (SR) 240 mg tablet,extended release||68084068201|5.02||
WS SERVICE AREA|25010066|verapamil ER (SR) 240 mg tablet,extended release||51079086901|8.92||
WS SERVICE AREA|25010066|bacitracin-polymyxin B 500 unit-10,000 unit/gram topical ointment||00168002135|32.97||
WS SERVICE AREA|25010066|bacitracin-polymyxin B 500 unit-10,000 unit/gram topical ointment||00501379805|20.19||
WS SERVICE AREA|25010066|bacitracin-polymyxin B 500 unit-10,000 unit/gram topical ointment||00810079888|21.59||
WS SERVICE AREA|25010066|bacitracin-polymyxin B 500 unit-10,000 unit/gram eye ointment||17478023835|141.35||
WS SERVICE AREA|25010066|baclofen 10 mg tablet||00904336561|4.25||
WS SERVICE AREA|25010066|baclofen 10 mg tablet||63739000710|4.25||
WS SERVICE AREA|25010066|vitamin A 10,000 unit capsule||00904208560|4.00||
WS SERVICE AREA|25010066|vitamin E 100 unit capsule||10135021801|4.00||
WS SERVICE AREA|25010066|vitamin E 1,000 unit capsule||00904027746|4.00||
WS SERVICE AREA|25010066|vitamin E 400 unit capsule||00904027472|4.00||
WS SERVICE AREA|25010066|phytonadione (vitamin K1) 100 mcg tablet||11845007791|4.25||
WS SERVICE AREA|25010066|warfarin 10 mg tablet||00056017401|11.26||
WS SERVICE AREA|25010066|warfarin 2 mg tablet||00056017001|15.14||
WS SERVICE AREA|25010066|warfarin 2.5 mg tablet||68084002711|4.47||
WS SERVICE AREA|25010066|warfarin 2.5 mg tablet||00056017601|15.63||
WS SERVICE AREA|25010066|warfarin 5 mg tablet||00056017201|8.14||
WS SERVICE AREA|25010066|warfarin 7.5 mg tablet||00056017301|21.71||
WS SERVICE AREA|25010066|diazePAM 5 mg-7.5 mg-10 mg rectal kit||00093613832|2,351.64||
WS SERVICE AREA|25010066|maraviroc 300 mg tablet||49702022418|88.64||
WS SERVICE AREA|25010066|carbidopa 50 mg-levodopa 200 mg-entacapone 200 mg tablet||00078052705|53.83||
WS SERVICE AREA|25010066|carbidopa 50 mg-levodopa 200 mg-entacapone 200 mg tablet||64679078702|26.41||
WS SERVICE AREA|25010066|raltegravir 400 mg tablet||00006022761|176.00||
WS SERVICE AREA|25010066|oseltamivir 30 mg capsule||00004080285|98.10||
WS SERVICE AREA|25010066|zinc oxide 20 % topical ointment||00168006231|14.19||
WS SERVICE AREA|25010066|zinc oxide 20 % topical ointment||00536570098|37.46||
WS SERVICE AREA|25010066|zinc sulfate 220 mg (50 mg) capsule||00245008011|4.00||
WS SERVICE AREA|25010066|zinc sulfate 220 mg (50 mg) capsule||37864099101|4.00||
WS SERVICE AREA|25010066|zinc sulfate 220 mg (50 mg) capsule||00904533260|4.00||
WS SERVICE AREA|25010066|cholecalciferol (vitamin D3) 50,000 unit capsule||75834002001|4.00||
WS SERVICE AREA|25010066|iron 66.6 mg-folic acid 1 mg-vit B complex-vit C-docusate 75 mg tablet||59528445601|4.25||
WS SERVICE AREA|25010066|sevelamer carbonate 800 mg tablet||58468013001|39.73||
WS SERVICE AREA|25010066|sevelamer carbonate 800 mg tablet||00115149427|29.05||
WS SERVICE AREA|25010066|sevelamer carbonate 800 mg tablet||55111078927|42.91||
WS SERVICE AREA|25010066|sevelamer carbonate 800 mg tablet||65162005827|42.91||
WS SERVICE AREA|25010066|butalbital-aspirin-caffeine 50 mg-325 mg-40 mg capsule||00591321901|11.97||
WS SERVICE AREA|25010066|nebivolol 5 mg tablet||00456140501|10.02||
WS SERVICE AREA|25010066|nebivolol 2.5 mg tablet||00456140230|30.69||
WS SERVICE AREA|25010066|nebivolol 10 mg tablet||00456141001|5.01||
WS SERVICE AREA|25010066|nebivolol 10 mg tablet||00456141030|7.67||
WS SERVICE AREA|25010066|acebutolol 200 mg capsule||65162066910|7.09||
WS SERVICE AREA|25010066|acetaminophen 80 mg rectal suppository||51672211402|6.62||
WS SERVICE AREA|25010066|butalbital-acetaminophen-caffeine 50 mg-325 mg-40 mg tablet||68084039611|13.74||
WS SERVICE AREA|25010066|butalbital-acetaminophen-caffeine 50 mg-325 mg-40 mg tablet||68084039665|13.74||
WS SERVICE AREA|25010066|acetaZOLAMIDE ER 500 mg capsule,extended release||68382026101|30.19||
WS SERVICE AREA|25010066|acyclovir 5 % topical ointment||00378870006|2,807.59||
WS SERVICE AREA|25010066|acyclovir 5 % topical ointment||16714066801|2,702.94||
WS SERVICE AREA|25010066|acyclovir 200 mg capsule||23155014601|6.84||
WS SERVICE AREA|25010066|acyclovir 200 mg capsule||68084010701|9.22||
WS SERVICE AREA|25010066|acyclovir 200 mg capsule||69076014601|6.84||
WS SERVICE AREA|25010066|acyclovir 200 mg capsule||00093894001|6.84||
WS SERVICE AREA|25010066|acyclovir 200 mg/5 mL oral suspension||00173095396|33.12||
WS SERVICE AREA|25010066|acyclovir 200 mg/5 mL oral suspension||50383081016|33.12||
WS SERVICE AREA|25010066|acyclovir 800 mg tablet||68084010901|16.02||
WS SERVICE AREA|25010066|acyclovir 800 mg tablet||00093894701|12.91||
WS SERVICE AREA|25010066|acyclovir 800 mg tablet||00093894705|12.33||
WS SERVICE AREA|25010066|aluminum-mag hydroxide-simethicone 400 mg-400 mg-40 mg/5 mL oral susp||00121176230|5.39||
WS SERVICE AREA|25010066|aluminum-mag hydroxide-simethicone 400 mg-400 mg-40 mg/5 mL oral susp||00536001583|4.00||
WS SERVICE AREA|25010066|aluminum-mag hydroxide-simethicone 400 mg-400 mg-40 mg/5 mL oral susp||49348030239|4.00||
WS SERVICE AREA|25010066|aluminum-mag hydroxide-simethicone 400 mg-400 mg-40 mg/5 mL oral susp||00904000514|4.00||
WS SERVICE AREA|25010066|aminocaproic acid 250 mg/mL (25 %) oral solution||61748004416|13,379.62||
WS SERVICE AREA|25010066|aminocaproic acid 500 mg tablet||61748004501|110.08||
WS SERVICE AREA|25010066|amiodarone 200 mg tablet||68084037111|4.25||
WS SERVICE AREA|25010066|amLODIPine 10 mg tablet||59762154001|4.25||
WS SERVICE AREA|25010066|amLODIPine 10 mg tablet||67877019990|4.25||
WS SERVICE AREA|25010066|amLODIPine 2.5 mg tablet||59762152001|12.18||
WS SERVICE AREA|25010066|amLODIPine 2.5 mg tablet||68084025801|4.25||
WS SERVICE AREA|25010066|amLODIPine 2.5 mg tablet||50268008315|6.01||
WS SERVICE AREA|25010066|amLODIPine 5 mg tablet||59762153006|6.09||
WS SERVICE AREA|25010066|amLODIPine 5 mg tablet||50268008415|12.24||
WS SERVICE AREA|25010066|amoxicillin 250 mg-potassium clavulanate 62.5 mg/5 mL oral suspension||60432006500|608.26||
WS SERVICE AREA|25010066|amoxicillin 250 mg-potassium clavulanate 62.5 mg/5 mL oral suspension||43598000451|4,305.84||
WS SERVICE AREA|25010066|zileuton 600 mg tablet||10122090112|264.63||
WS SERVICE AREA|25010066|desvenlafaxine succinate ER 50 mg tablet,extended release 24 hr||00008121101|89.57||
WS SERVICE AREA|25010066|desvenlafaxine succinate ER 100 mg tablet,extended release 24 hr||00008122201|44.78||
WS SERVICE AREA|25010066|apraclonidine 0.5 % eye drops||17478071610|637.40||
WS SERVICE AREA|25010066|lubiprostone 8 mcg capsule||64764008060|43.54||
WS SERVICE AREA|25010066|alvimopan 12 mg capsule||67919002010|1,107.88||
WS SERVICE AREA|25010066|darunavir ethanolate 600 mg tablet||59676056201|185.46||
WS SERVICE AREA|25010066|bromocriptine 2.5 mg tablet||00574010601|26.44||
WS SERVICE AREA|25010066|bumetanide 1 mg tablet||42799012001|9.40||
WS SERVICE AREA|25010066|bumetanide 1 mg tablet||51079089201|4.25||
WS SERVICE AREA|25010066|buPROPion HCl 75 mg tablet||60505015801|4.25||
WS SERVICE AREA|25010066|buPROPion HCl 75 mg tablet||00781105301|4.25||
WS SERVICE AREA|25010066|buPROPion HCl 75 mg tablet||51079094301|7.26||
WS SERVICE AREA|25010066|busPIRone 10 mg tablet||51079098601|4.73||
WS SERVICE AREA|25010066|busPIRone 5 mg tablet||51079098501|5.43||
WS SERVICE AREA|25010066|busPIRone 5 mg tablet||00093005301|5.43||
WS SERVICE AREA|25010066|calcitriol 0.25 mcg capsule||63304023901|11.02||
WS SERVICE AREA|25010066|calcium carbonate 200 mg calcium (500 mg) chewable tablet||00904641292|4.00||
WS SERVICE AREA|25010066|calcium carbonate 200 mg calcium (500 mg) chewable tablet||66553000401|4.00||
WS SERVICE AREA|25010066|captopril 12.5 mg tablet||00781805201|4.46||
WS SERVICE AREA|25010066|captopril 12.5 mg tablet||51079086301|6.04||
WS SERVICE AREA|25010066|captopril 25 mg tablet||00378301201|4.25||
WS SERVICE AREA|25010066|captopril 50 mg tablet||64679090401|4.25||
WS SERVICE AREA|25010066|carbidopa 10 mg-levodopa 100 mg tablet||00228253810|4.25||
WS SERVICE AREA|25010066|carbidopa 25 mg-levodopa 100 mg tablet||00228253910|4.25||
WS SERVICE AREA|25010066|carbidopa 25 mg-levodopa 100 mg tablet||68084009311|4.25||
WS SERVICE AREA|25010066|carbidopa 25 mg-levodopa 250 mg tablet||68084009411|6.67||
WS SERVICE AREA|25010066|carbidopa ER 50 mg-levodopa 200 mg tablet,extended release||68084028211|11.14||
WS SERVICE AREA|25010066|carbidopa 18.75 mg-levodopa 75 mg-entacapone 200 mg tablet||47335000288|21.76||
WS SERVICE AREA|25010066|carbidopa 31.25 mg-levodopa 125 mg-entacapone 200 mg tablet||64679078502|26.41||
WS SERVICE AREA|25010066|carbidopa 31.25 mg-levodopa 125 mg-entacapone 200 mg tablet||64679078504|26.41||
WS SERVICE AREA|25010066|cefaclor 250 mg capsule||00143998501|11.63||
WS SERVICE AREA|25010066|cefaclor 250 mg capsule||61442017130|18.21||
WS SERVICE AREA|25010066|cefadroxil 500 mg capsule||68180018008|26.19||
WS SERVICE AREA|25010066|cefadroxil 250 mg/5 mL oral suspension||68180018102|428.03||
WS SERVICE AREA|25010066|cefuroxime axetil 250 mg tablet||68180030260|30.97||
WS SERVICE AREA|25010066|cefuroxime axetil 500 mg tablet||68180030360|28.22||
WS SERVICE AREA|25010066|cephalexin 250 mg capsule||68180012101|4.89||
WS SERVICE AREA|25010066|cephalexin 250 mg capsule||67877022001|6.15||
WS SERVICE AREA|25010066|cephalexin 500 mg capsule||68180012201|4.84||
WS SERVICE AREA|25010066|cephalexin 250 mg/5 mL oral suspension||68180012401|202.75||
WS SERVICE AREA|25010066|cephalexin 250 mg/5 mL oral suspension||00093417773|202.75||
WS SERVICE AREA|25010066|cetirizine 10 mg tablet||45802091939|4.00||
WS SERVICE AREA|25010066|chlorambucil 2 mg tablet||76388063550|142.72||
WS SERVICE AREA|25010066|chlorothiazide 250 mg/5 mL oral suspension||65649031112|485.53||
WS SERVICE AREA|25010066|chlorothiazide 250 mg/5 mL oral suspension||00000005278|122.92||
WS SERVICE AREA|25010066|QUEtiapine ER 50 mg tablet,extended release 24 hr||00310028039|57.81||
WS SERVICE AREA|25010066|QUEtiapine ER 50 mg tablet,extended release 24 hr||00310828060|5.99||
WS SERVICE AREA|25010066|ferrous sulfate 15 mg iron (75 mg)/mL oral drops||50383062750|49.23||
WS SERVICE AREA|25010066|ferrous sulfate 15 mg iron (75 mg)/mL oral drops||00536071080|28.88||
WS SERVICE AREA|25010066|ferrous sulfate 15 mg iron (75 mg)/mL oral drops||39328005750|48.13||
WS SERVICE AREA|25010066|clarithromycin 250 mg tablet||00781196160|42.35||
WS SERVICE AREA|25010066|clarithromycin 500 mg tablet||00781196260|21.17||
WS SERVICE AREA|25010066|QUEtiapine ER 150 mg tablet,extended release 24 hr||00310028139|103.81||
WS SERVICE AREA|25010066|QUEtiapine ER 150 mg tablet,extended release 24 hr||49884080602|112.11||
WS SERVICE AREA|25010066|clobetasol 0.05 % topical cream||51672125801|902.77||
WS SERVICE AREA|25010066|clobetasol 0.05 % topical ointment||50383026815|1,094.33||
WS SERVICE AREA|25010066|clobetasol 0.05 % topical ointment||51672125901|1,094.33||
WS SERVICE AREA|25010066|clobetasol 0.05 % scalp solution||51672129302|726.18||
WS SERVICE AREA|25010066|clobetasol 0.05 % scalp solution||60432013325|726.18||
WS SERVICE AREA|25010066|clomiPRAMINE 25 mg capsule||51672401106|79.14||
WS SERVICE AREA|25010066|clonazePAM 0.5 mg tablet||63739026310|4.25||
WS SERVICE AREA|25010066|clonazePAM 0.5 mg tablet||16714075201|4.25||
WS SERVICE AREA|25010066|clonazePAM 1 mg tablet||00904610261|4.25||
WS SERVICE AREA|25010066|clonazePAM 1 mg tablet||16714075001|4.25||
WS SERVICE AREA|25010066|clonazePAM 1 mg tablet||51079088201|4.25||
WS SERVICE AREA|25010066|clotrimazole 10 mg troche||00574010770|11.32||
WS SERVICE AREA|25010066|clotrimazole 10 mg troche||00574010777|10.06||
WS SERVICE AREA|25010066|cloZAPine 100 mg tablet||00093777219|12.07||
WS SERVICE AREA|25010066|cloZAPine 100 mg tablet||00093777293|12.07||
WS SERVICE AREA|25010066|cloZAPine 100 mg tablet||00078012705|49.15||
WS SERVICE AREA|25010066|cloZAPine 25 mg tablet||00093435993|9.31||
WS SERVICE AREA|25010066|cloZAPine 25 mg tablet||00093435919|9.31||
WS SERVICE AREA|25010066|cholecalciferol (vitamin D3) 400 unit/mL oral drops||00904627350|4.00||
WS SERVICE AREA|25010066|lamoTRIgine 100 mg disintegrating tablet||00173077602|83.87||
WS SERVICE AREA|25010066|lamoTRIgine 200 mg disintegrating tablet||00173077702|50.04||
WS SERVICE AREA|25010066|lacosamide 50 mg tablet||00131247735|60.62||
WS SERVICE AREA|25010066|lacosamide 50 mg tablet||00131247760|66.69||
WS SERVICE AREA|25010066|lacosamide 100 mg tablet||00131247835|94.78||
WS SERVICE AREA|25010066|lacosamide 100 mg tablet||00131247860|104.26||
WS SERVICE AREA|25010066|lacosamide 200 mg tablet||00131248035|50.20||
WS SERVICE AREA|25010066|silodosin 8 mg capsule||52544015230|58.50||
WS SERVICE AREA|25010066|cyclopentolate-phenylephrine 0.2 %-1 % eye drops||00065035902|195.92||
WS SERVICE AREA|25010066|cyclopentolate-phenylephrine 0.2 %-1 % eye drops||00065035905|344.04||
