SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
Pharmaceuticals,ECULIZUMAB 300 MG/30 ML INTRAVENOUS SOLUTION ,"$26,235.45 ",30 mL,
Pharmaceuticals,EDETATE CALCIUM DISODIUM 200 MG/ML INJECTION SOLUTION ,"$16,186.15 ",5 mL,
Pharmaceuticals,EDOXABAN 30 MG TABLET ,$34.93 ,1 each,
Pharmaceuticals,EDROPHONIUM CHLORIDE 10 MG/ML INJECTION SOLUTION ,$142.60 ,15 mL,
Pharmaceuticals,EFAVIRENZ 200 MG CAPSULE ,$37.35 ,1 each,
Pharmaceuticals,EFAVIRENZ 600 MG TABLET ,$102.85 ,1 each,
Pharmaceuticals,EFAVIRENZ 600 MG-EMTRICITABINE 200 MG-TENOFOVIR DISOPROX 300 MG TABLET ,$277.45 ,1 each,
Pharmaceuticals,ELECTROLYTE-A INTRAVENOUS SOLUTION ,$71.35 ,1000 mL,
Pharmaceuticals,ELOTUZUMAB 300 MG INTRAVENOUS SOLUTION ,"$7,528.10 ",1 each,
Pharmaceuticals,ELVITEG 150 MG-COB 150 MG-EMTRICIT 200 MG-TENOFO ALAFENAM 10 MG TABLET ,$299.65 ,1 each,
Pharmaceuticals,ELVITEG 150 MG-COB 150 MG-EMTRICIT 200 MG-TENOFO DISOPRO 300 MG TABLET ,$314.10 ,1 each,
Pharmaceuticals,EMOLLIENT TOPICAL CREAM ,$11.80 ,1 g,
Pharmaceuticals,"EMPTY CONTAINER, PLASTIC BAG 250 ML ",$12.20 ,1 each,
Pharmaceuticals,EMTRICITABINE 10 MG/ML ORAL SOLUTION ,$364.40 ,170 mL,
Pharmaceuticals,EMTRICITABINE 200 MG CAPSULE ,$58.35 ,1 each,
Pharmaceuticals,EMTRICITABINE 200 MG-RILPIVIRINE 25 MG-TENOFOVIR ALAFENAM 25 MG TABLET ,$273.10 ,1 each,
Pharmaceuticals,EMTRICITABINE 200 MG-RILPIVIRINE 25 MG-TENOFOVIR DISPROX 300 MG TABLET ,$273.10 ,1 each,
Pharmaceuticals,EMTRICITABINE 200 MG-TENOFOVIR ALAFENAMIDE FUMARATE 25 MG TABLET ,$172.45 ,1 each,
Pharmaceuticals,EMTRICITABINE 200 MG-TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET ,$172.45 ,1 each,
Pharmaceuticals,ENALAPRILAT 1.25 MG/ML INTRAVENOUS SOLUTION ,$52.18 ,2 mL,
Pharmaceuticals,ENOXAPARIN 100 MG/ML SUBCUTANEOUS SYRINGE ,$88.83 ,1 mL,
Pharmaceuticals,ENOXAPARIN 120 MG/0.8 ML SUBCUTANEOUS SYRINGE ,$184.70 ,0.8 mL,
Pharmaceuticals,ENOXAPARIN 150 MG/ML SUBCUTANEOUS SYRINGE ,$237.95 ,1 mL,
Pharmaceuticals,ENOXAPARIN 30 MG/0.3 ML SUBCUTANEOUS SYRINGE ,$48.20 ,0.3 mL,
Pharmaceuticals,ENOXAPARIN 40 MG/0.4 ML SUBCUTANEOUS SYRINGE ,$52.67 ,0.4 mL,
Pharmaceuticals,ENOXAPARIN 60 MG/0.6 ML SUBCUTANEOUS SYRINGE ,$129.40 ,0.6 mL,
Pharmaceuticals,ENOXAPARIN 80 MG/0.8 ML SUBCUTANEOUS SYRINGE ,$134.95 ,0.8 mL,
Pharmaceuticals,ENTACAPONE 200 MG TABLET ,$17.03 ,1 each,
Pharmaceuticals,ENTECAVIR 0.05 MG/ML ORAL SOLUTION ,"$2,891.50 ",210 mL,
Pharmaceuticals,ENTECAVIR 0.5 MG TABLET ,$45.92 ,1 each,
Pharmaceuticals,EPHEDRINE (PF) 25 MG/5 ML (5 MG/ML) IN 0.9% SODIUM CHLORIDE IV SYRINGE ,$201.15 ,5 mL,
Pharmaceuticals,EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION ,$145.25 ,1 mL,
Pharmaceuticals,EPHEDRINE SULFATE 50 MG/ML INTRAVENOUS SOLUTION ,$134.20 ,1 mL,
Pharmaceuticals,EPINEPHRINE 0.1 MG/ML INJECTION SYRINGE ,$56.13 ,10 mL,
Pharmaceuticals,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR ","$1,485.85 ",1 each,
Pharmaceuticals,EPINEPHRINE 1 MG/ML (1 ML) INJECTION SOLUTION ,$39.68 ,1 mL,
Pharmaceuticals,EPINEPHRINE 1 MG/ML ANAPHYLAXIS KIT ,$75.00 ,1 each,
Pharmaceuticals,EPINEPHRINE 1 MG/ML INJECTION SOLUTION ,$621.70 ,30 mL,
Pharmaceuticals,EPINEPHRINE 1 MG/ML NASAL SOLUTION ,$770.50 ,30 mL,
Pharmaceuticals,EPINEPHRINE HCL (PF) 1 MG/ML (1 ML) INJECTION SOLUTION ,$75.10 ,1 mL,
Pharmaceuticals,EPINEPHRINE IRRIGATION 3 MG IN LR 3000 ML (CMP PMX) ,$113.90 ,3000 mL,
Pharmaceuticals,EPIRUBICIN 50 MG/25 ML INTRAVENOUS SOLUTION ,$244.10 ,25 mL,
Pharmaceuticals,EPLERENONE 25 MG TABLET ,$13.15 ,1 each,
Pharmaceuticals,"EPOETIN ALFA 10,000 UNIT/ML INJECTION SOLUTION ",$702.80 ,1 mL,
Pharmaceuticals,"EPOETIN ALFA 2,000 UNIT/ML INJECTION SOLUTION ",$278.55 ,1 mL,
Pharmaceuticals,"EPOETIN ALFA 20,000 UNIT/ML INJECTION SOLUTION ","$1,372.65 ",1 mL,
Pharmaceuticals,"EPOETIN ALFA 3,000 UNIT/ML INJECTION SOLUTION ",$401.40 ,1 mL,
Pharmaceuticals,"EPOETIN ALFA 4,000 UNIT/ML INJECTION SOLUTION ",$524.20 ,1 mL,
Pharmaceuticals,"EPOETIN ALFA 40,000 UNIT/ML INJECTION SOLUTION ","$2,712.40 ",1 mL,
Pharmaceuticals,EPOPROSTENOL (ARGININE) 0.5 MG INTRAVENOUS SOLUTION ,$174.55 ,1 each,
Pharmaceuticals,EPOPROSTENOL (GLYCINE) 0.5 MG INTRAVENOUS SOLUTION ,$150.65 ,1 each,
Pharmaceuticals,"ERGOCALCIFEROL (VITAMIN D2) 50,000 UNIT CAPSULE ",$6.70 ,1 each,
Pharmaceuticals,"ERGOCALCIFEROL (VITAMIN D2) 8,000 UNIT/ML ORAL DROPS ",$120.75 ,60 mL,
Pharmaceuticals,ERIBULIN 1 MG/2 ML (0.5 MG/ML) INTRAVENOUS SOLUTION ,"$4,556.60 ", 2 mL ,
Pharmaceuticals,ERTAPENEM 1 GRAM SOLUTION FOR INJECTION ,$528.47 ,1 each,
Pharmaceuticals,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT ,$32.78 ,1 g,
Pharmaceuticals,ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT ,$47.48 ,3.5 g,
Pharmaceuticals,ERYTHROMYCIN ETHYLSUCCINATE 200 MG/5 ML ORAL POWDER FOR SUSPENSION ,$713.95 ,100 mL,
Pharmaceuticals,ERYTHROMYCIN ETHYLSUCCINATE 400 MG TABLET ,$41.20 ,1 each,
Pharmaceuticals,ERYTHROMYCIN ETHYLSUCCINATE 400 MG/5 ML ORAL POWDER FOR SUSPENSION ,"$1,296.75 ",100 mL,
Pharmaceuticals,ERYTHROMYCIN LACTOBIONATE 500 MG INTRAVENOUS SOLUTION ,$374.65 ,1 each,
Pharmaceuticals,ESCITALOPRAM 10 MG TABLET ,$5.20 ,1 each,
Pharmaceuticals,ESCITALOPRAM 5 MG TABLET ,$4.90 ,1 each,
Pharmaceuticals,ESCITALOPRAM 5 MG/5 ML ORAL SOLUTION ,$343.75 ,240 mL,
Pharmaceuticals,ESLICARBAZEPINE 200 MG TABLET ,$96.30 ,1 each,
Pharmaceuticals,ESLICARBAZEPINE 400 MG TABLET ,$96.30 ,1 each,
Pharmaceuticals,ESLICARBAZEPINE 600 MG TABLET ,$96.30 ,1 each,
Pharmaceuticals,ESLICARBAZEPINE 800 MG TABLET ,$96.30 ,1 each,
Pharmaceuticals,ESMOLOL 100 MG/10 ML (10 MG/ML) INTRAVENOUS SOLUTION ,$73.08 ,10 mL,
Pharmaceuticals,"ESMOLOL 2,500 MG/250 ML (10 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV ","$1,198.45 ",250 mL,
Pharmaceuticals,ESTERIFIED ESTROGENS-METHYLTESTOSTERONE 0.625 MG-1.25 MG TABLET ,$12.98 ,1 each,
Pharmaceuticals,ESTERIFIED ESTROGENS-METHYLTESTOSTERONE 1.25 MG-2.5 MG TABLET ,$12.45 ,1 each,
Pharmaceuticals,ESTRADIOL 0.01% (0.1 MG/GRAM) VAGINAL CREAM ,"$1,003.45 ",42.5 g,
Pharmaceuticals,ESTRADIOL 0.0375 MG/24 HR SEMIWEEKLY TRANSDERMAL PATCH ,$43.25 ,1 each,
Pharmaceuticals,ESTRADIOL 0.05 MG/24 HR SEMIWEEKLY TRANSDERMAL PATCH ,$41.10 ,1 each,
Pharmaceuticals,ESTRADIOL 0.1 MG/24 HR SEMIWEEKLY TRANSDERMAL PATCH ,$38.88 ,1 each,
Pharmaceuticals,ESTRADIOL 0.5 MG TABLET ,$5.35 ,1 each,
Pharmaceuticals,ESTRADIOL 1 MG TABLET ,$5.30 ,1 each,
Pharmaceuticals,ESTRADIOL 2 MG TABLET ,$5.45 ,1 each,
Pharmaceuticals,ESTRADIOL CYPIONATE 5 MG/ML INTRAMUSCULAR OIL ,$539.55 ,5 mL,
Pharmaceuticals,ESTRADIOL VALERATE 20 MG/ML INTRAMUSCULAR OIL ,$762.43 ,5 mL,
Pharmaceuticals,ESTRADIOL VALERATE 40 MG/ML INTRAMUSCULAR OIL ,$33.20 ,5 mL,
Pharmaceuticals,ETHACRYNATE SODIUM 50 MG INTRAVENOUS SOLUTION ,"$17,623.20 ",1 each,
Pharmaceuticals,ETHACRYNIC ACID 25 MG TABLET ,$78.05 ,1 each,
Pharmaceuticals,ETHAMBUTOL 100 MG TABLET ,$5.55 ,1 each,
Pharmaceuticals,ETHAMBUTOL 400 MG TABLET ,$8.15 ,1 each,
Pharmaceuticals,ETHANOL (ETHYL ALCOHOL) 98 % INJECTION SOLUTION ,$556.70 ,5 mL,
Pharmaceuticals,ETHANOLAMINE OLEATE 5 % INTRAVENOUS SOLUTION ,"$2,094.70 ",2 mL,
Pharmaceuticals,ETHIODIZED OIL 48 % INJECTION SOLUTION ,"$3,824.50 ",10 mL,
Pharmaceuticals,ETHOSUXIMIDE 250 MG CAPSULE ,$7.20 ,1 each,
Pharmaceuticals,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION ,$55.81 ,10 mL,
Pharmaceuticals,ETOMIDATE 2 MG/ML INTRAVENOUS SOLUTION ,$58.93 ,20 mL,
Pharmaceuticals,ETONOGESTREL 68 MG SUBDERMAL IMPLANT ,"$2,073.90 ",1 each,
Pharmaceuticals,ETOPOSIDE 20 MG/ML INTRAVENOUS SOLUTION ,$114.18 ,5 mL,
Pharmaceuticals,ETOPOSIDE 20 MG/ML INTRAVENOUS SOLUTION ,$291.35 ,50 mL,
Pharmaceuticals,ETOPOSIDE 20 MG/ML INTRAVENOUS SOLUTION ,$331.40 ,25 mL,
Pharmaceuticals,ETRAVIRINE 100 MG TABLET ,$36.40 ,1 each,
Pharmaceuticals,EXEMESTANE 25 MG TABLET ,$16.60 ,1 each,
Pharmaceuticals,EZETIMIBE 10 MG TABLET ,$33.53 ,1 each,
Pharmaceuticals,"FACTOR IX CPLX(PCC)NO.4, 3FACTOR 1,000 (+/-) UNIT INTRAVENOUS SOLUTION ","$5,939.75 ",1 each,
Pharmaceuticals,FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION ,$36.85 ,2 mL,
Pharmaceuticals,FAMOTIDINE 20 MG TABLET ,$0.10 ,1 each,
Pharmaceuticals,FAT EMULSION 20 % INTRAVENOUS ,$103.88 ,250 mL,
Pharmaceuticals,FAT EMULSION 20 % INTRAVENOUS ,$116.60 ,500 mL,
Pharmaceuticals,FAT EMULSION-SOYBEAN OIL-MCT-OLIVE OIL-FISH OIL 20 % INTRAVENOUS ,$128.70 ,250 mL,
Pharmaceuticals,FAT EMULSION-SOYBEAN OIL-MCT-OLIVE OIL-FISH OIL 20 % INTRAVENOUS ,$153.90 ,500 mL,
Pharmaceuticals,FEBUXOSTAT 40 MG TABLET ,$36.40 ,1 each,
Pharmaceuticals,FELBAMATE 400 MG TABLET ,$9.95 ,1 each,
Pharmaceuticals,FENOFIBRATE 160 MG TABLET ,$9.69 ,1 each,
Pharmaceuticals,FENOFIBRATE 54 MG TABLET ,$6.86 ,1 each,
Pharmaceuticals,FENTANYL (PF) 10 MCG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS ,$190.50 ,250 mL,
Pharmaceuticals,FENTANYL (PF) 100 MCG/2 ML (50 MCG/ML) INTRAVENOUS SYRINGE ,$58.83 ,2 mL,
Pharmaceuticals,FENTANYL (PF) 2 MCG/ML-BUPIVACAINE 0.1 %-NACL INJECTION SOLUTION ,$305.38 ,250 mL,
Pharmaceuticals,FENTANYL (PF) 300 MCG/30 ML (10 MCG/ML) IN 0.9 % NACL IV PCA SYRINGE ,$35.00 ,30 mL,
Pharmaceuticals,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION ,$36.58 ,5 mL,
Pharmaceuticals,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION ,$36.92 ,2 mL,
Pharmaceuticals,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION ,$47.32 ,20 mL,
Pharmaceuticals,FENTANYL (PF) 50 MCG/ML INJECTION SOLUTION ,$106.13 ,50 mL,
Pharmaceuticals,FENTANYL 10 MCG/ML NASAL SYRINGE (NEONATE) ,$34.50 ,1 mL,
Pharmaceuticals,FENTANYL 10 MCG/ML PCA HIGH RISK ,$35.00 ,30 mL,
Pharmaceuticals,FENTANYL 10 MCG/ML PCA OPIOID NAIVE ,$35.00 ,30 mL,
Pharmaceuticals,FENTANYL 10 MCG/ML PCA OPIOID TOLERANT ,$35.00 ,30 mL,
Pharmaceuticals,FENTANYL 100 MCG/HR TRANSDERMAL PATCH ,$70.93 ,1 each,
Pharmaceuticals,FENTANYL 12 MCG/HR TRANSDERMAL PATCH ,$60.87 ,1 each,
Pharmaceuticals,FENTANYL 200 MCG LOZENGE ON A HANDLE ,$36.95 ,1 each,
Pharmaceuticals,FENTANYL 25 MCG/HR TRANSDERMAL PATCH ,$25.07 ,1 each,
Pharmaceuticals,FENTANYL 400 MCG LOZENGE ON A HANDLE ,$21.05 ,1 each,
Pharmaceuticals,FENTANYL 50 MCG/HR TRANSDERMAL PATCH ,$39.94 ,1 each,
Pharmaceuticals,FENTANYL 75 MCG/HR TRANSDERMAL PATCH ,$46.08 ,1 each,
Pharmaceuticals,FERRIC CARBOXYMALTOSE 50 MG IRON/ML INTRAVENOUS SOLUTION ,"$4,057.70 ", 15 mL ,
Pharmaceuticals,FERRIC SUBSULFATE (BULK) 20 TO 22 GRAM/100 ML SOLUTION ,$100.80 ,500 mL,
Pharmaceuticals,FERROUS GLUCONATE 324 MG (37.5 MG IRON) TABLET ,$0.05 ,1 each,
Pharmaceuticals,FERROUS SULFATE 300 MG (60 MG IRON)/5 ML ORAL LIQUID ,$9.00 ,5 mL,
Pharmaceuticals,FERROUS SULFATE 325 MG (65 MG IRON) TABLET ,$0.05 ,1 each,
Pharmaceuticals,FIDAXOMICIN 200 MG TABLET ,$275.65 ,1 each,
Pharmaceuticals,FILGRASTIM 300 MCG/ML INJECTION SOLUTION ,"$1,549.80 ",1 mL,
Pharmaceuticals,FILGRASTIM-SNDZ 300 MCG/0.5 ML INJECTION SYRINGE ,$829.46 ,0.5 mL,
Pharmaceuticals,FILGRASTIM-SNDZ 480 MCG/0.8 ML INJECTION SYRINGE ,"$1,300.73 ",0.8 mL,
Pharmaceuticals,FINASTERIDE 5 MG TABLET ,$6.23 ,1 each,
Pharmaceuticals,FLECAINIDE 100 MG TABLET ,$6.50 ,1 each,
Pharmaceuticals,FLECAINIDE 150 MG TABLET ,$6.15 ,1 each,
Pharmaceuticals,FLECAINIDE 50 MG TABLET ,$6.35 ,1 each,
Pharmaceuticals,FLEXIBLE COLLODION (BULK) LIQUID ,$12.05 ,15 mL,
Pharmaceuticals,FLEXIBLE COLLODION (BULK) LIQUID ,$88.05 ,120 mL,
Pharmaceuticals,"FLORBETAPIR F18, DIAG, PER STUDY DOSE, UP TO 10 MILLICURIES","$9,450.00 ",1 dose,
Pharmaceuticals,FLU VACC 2018-19(65YR UP)-MF59C(PF) 45 MCG(15 MCGX3)/0.5 ML IM SYRINGE ,$221.90 ,0.5 mL,
Pharmaceuticals,FLU VACCINE QS 2018-19(6 MOS UP)(PF)60 MCG(15 MCGX4)/0.5 ML IM SYRINGE ,$114.05 ,0.5 mL,
Pharmaceuticals,FLUCONAZOLE 10 MG/ML ORAL SUSPENSION ,$54.25 ,35 mL,
Pharmaceuticals,FLUCONAZOLE 100 MG TABLET ,$9.05 ,1 each,
Pharmaceuticals,FLUCONAZOLE 100 MG/50 ML IN SOD. CHLORIDE (ISO) IVPB (CMP) ,$73.45 ,50 mL,
Pharmaceuticals,FLUCONAZOLE 200 MG TABLET ,$9.90 ,1 each,
Pharmaceuticals,FLUCONAZOLE 200 MG/100 ML IN SOD. CHLORIDE (ISO) INTRAVENOUS PIGGYBACK ,$82.07 ,100 mL,
Pharmaceuticals,FLUCONAZOLE 300 MG/150 ML IN SODIUM CHLORIDE IVPB ,$77.00 ,150 mL,
Pharmaceuticals,FLUCONAZOLE 400 MG/200 ML IN SOD. CHLORIDE(ISO) INTRAVENOUS PIGGYBACK ,$84.59 ,200 mL,
Pharmaceuticals,FLUCONAZOLE 50 MG TABLET ,$6.96 ,1 each,
Pharmaceuticals,FLUCONAZOLE 600 MG/300 ML (NS) IVPB ,$83.90 ,300 mL,
Pharmaceuticals,FLUCONAZOLE 800 MG/400 ML (NS) IVPB ,$92.30 ,400 mL,
Pharmaceuticals,FLUCYTOSINE 250 MG CAPSULE ,$195.55 ,1 each,
Pharmaceuticals,FLUCYTOSINE 50 MG/ML ORAL SUSPENSION (CMP) ,"$2,919.35 ",60 mL,
Pharmaceuticals,FLUCYTOSINE 500 MG CAPSULE ,$378.42 ,1 each,
Pharmaceuticals,FLUDARABINE 50 MG INTRAVENOUS SOLUTION ,$523.10 ,1 each,
Pharmaceuticals,FLUDARABINE 50 MG/2 ML INTRAVENOUS SOLUTION ,$302.75 ,2 mL,
Pharmaceuticals,FLUDROCORTISONE 0.1 MG TABLET ,$6.05 ,1 each,
Pharmaceuticals,FLUMAZENIL 0.1 MG/ML INTRAVENOUS SOLUTION ,$46.15 ,5 mL,
Pharmaceuticals,FLUOCINONIDE 0.05 % TOPICAL CREAM ,$75.08 ,15 g,
Pharmaceuticals,FLUOCINONIDE 0.05 % TOPICAL CREAM ,$166.26 ,30 g,
Pharmaceuticals,FLUOCINONIDE 0.05 % TOPICAL OINTMENT ,$79.10 ,15 g,
Pharmaceuticals,FLUOCINONIDE 0.05 % TOPICAL SOLUTION ,$135.50 ,20 mL,
Pharmaceuticals,FLUOCINONIDE 0.05 % TOPICAL SOLUTION ,$333.45 ,60 mL,
Pharmaceuticals,FLUORESCEIN 0.25 %-PROPARACAINE 0.5 % EYE DROPS ,$156.40 ,5 mL,
Pharmaceuticals,FLUORESCEIN 1 MG EYE STRIPS ,$5.05 ,1 each,
Pharmaceuticals,FLUORESCEIN 500 MG/5 ML (10 %) INTRAVENOUS SOLUTION ,$194.45 ,5 mL,
Pharmaceuticals,"FLUORODEOXYGLUCOSE F-18 FDG,  DIAG,STUDY, UP TO 45 MILLICURIES",$375.00 ,1 dose,
Pharmaceuticals,FLUOROURACIL 5 % TOPICAL CREAM ,$285.00 ,40 g,
Pharmaceuticals,FLUOROURACIL 5 GRAM/100 ML INTRAVENOUS SOLUTION ,$294.50 , 100 mL ,
Pharmaceuticals,FLUOROURACIL 500 MG/10 ML INTRAVENOUS SOLUTION ,$90.10 ,10 mL,
Pharmaceuticals,FLUOXETINE 10 MG CAPSULE ,$4.80 ,1 each,
Pharmaceuticals,FLUOXETINE 20 MG CAPSULE ,$4.90 ,1 each,
Pharmaceuticals,FLUOXETINE 20 MG/5 ML (4 MG/ML) ORAL SOLUTION ,$12.20 ,5 mL,
Pharmaceuticals,FLUOXETINE 20 MG/5 ML (4 MG/ML) ORAL SOLUTION ,$14.80 ,120 mL,
Pharmaceuticals,FLUPHENAZINE 1 MG TABLET ,$7.82 ,1 each,
Pharmaceuticals,FLUPHENAZINE 10 MG TABLET ,$6.60 ,1 each,
Pharmaceuticals,FLUPHENAZINE 2.5 MG TABLET ,$6.05 ,1 each,
Pharmaceuticals,FLUPHENAZINE 2.5 MG/ML INJECTION SOLUTION ,$471.15 ,10 mL,
Pharmaceuticals,FLUPHENAZINE 5 MG TABLET ,$16.30 ,1 each,
Pharmaceuticals,FLUPHENAZINE DECANOATE 25 MG/ML INJECTION SOLUTION ,$780.35 ,5 mL,
Pharmaceuticals,FLURBIPROFEN 0.03 % EYE DROPS ,$23.35 ,2.5 mL,
Pharmaceuticals,FLUTAMIDE 125 MG CAPSULE ,$6.65 ,1 each,
Pharmaceuticals,FLUTICASONE 110 MCG/ACTUATION HFA AEROSOL INHALER ,$657.60 ,120 puff,
Pharmaceuticals,FLUTICASONE 220 MCG/ACTUATION HFA AEROSOL INHALER ,"$1,019.35 ",120 puff,
Pharmaceuticals,FLUTICASONE 44 MCG/ACTUATION HFA AEROSOL INHALER ,$492.60 ,120 puff,
Pharmaceuticals,"FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION ",$22.23 ,16 g,
Pharmaceuticals,FLUTICASONE FUROATE 100 MCG/ACTUATION BLISTER POWDER FOR INHALATION ,$27.55 ,1 each,
Pharmaceuticals,FLUTICASONE-SALMETEROL 115 MCG-21 MCG/ACTUATION HFA AEROSOL INHALER ,$5.75 ,120 puff,
Pharmaceuticals,FLUTICASONE-SALMETEROL 230 MCG-21 MCG/ACTUATION HFA AEROSOL INHALER ,"$1,170.45 ",120 puff,
Pharmaceuticals,FLUTICASONE-SALMETEROL 45 MCG-21 MCG/ACTUATION HFA AEROSOL INHALER ,$5.00 ,120 puff,
Pharmaceuticals,FLUVOXAMINE 50 MG TABLET ,$6.08 ,1 each,
Pharmaceuticals,FMT LOWER DELIVERY (OPENIBIOME) MICROBIOTA PREP ,"$2,040.75 ",250 mL,
Pharmaceuticals,FOLIC ACID 1 MG TABLET ,$4.89 ,1 each,
Pharmaceuticals,FOLIC ACID 5 MG/ML INJECTION SOLUTION ,$139.28 ,10 mL,
Pharmaceuticals,FOLIC ACID-VIT B6-VIT B12 TABLET  ,$6.95 ,1 each,
Pharmaceuticals,FOMEPIZOLE 1 GRAM/ML INTRAVENOUS SOLUTION ,"$3,675.10 ",1.5 mL,
Pharmaceuticals,FONDAPARINUX 10 MG/0.8 ML SUBCUTANEOUS SOLUTION SYRINGE ,$266.74 ,0.8 mL,
Pharmaceuticals,FONDAPARINUX 2.5 MG/0.5 ML SUBCUTANEOUS SOLUTION SYRINGE ,$102.88 ,0.5 mL,
Pharmaceuticals,FONDAPARINUX 7.5 MG/0.6 ML SUBCUTANEOUS SOLUTION SYRINGE ,$217.97 ,0.6 mL,
Pharmaceuticals,FORMALIN 4% IRRIGATION IN STERILE WATER  ,$456.80 ,500 mL,
Pharmaceuticals,FORMOTEROL FUMARATE 20 MCG/2 ML SOLUTION FOR NEBULIZATION ,$18.05 ,2 mL,
Pharmaceuticals,FOSAPREPITANT 150 MG INTRAVENOUS SOLUTION ,"$1,600.22 ",1 each,
Pharmaceuticals,FOSFOMYCIN TROMETHAMINE 3 GRAM ORAL PACKET ,$146.28 ,1 each,
Pharmaceuticals,FOSPHENYTOIN 100 MG PE/2 ML INJECTION SOLUTION ,$60.40 ,2 mL,
Pharmaceuticals,FOSPHENYTOIN 500 MG PE/10 ML INJECTION SOLUTION ,$112.65 ,10 mL,
Pharmaceuticals,FULVESTRANT 250 MG/5 ML INTRAMUSCULAR SYRINGE ,"$3,911.25 ",5 mL,
Pharmaceuticals,FUROSEMIDE 10 MG/ML INJECTION SOLUTION ,$41.85 ,10 mL,
Pharmaceuticals,FUROSEMIDE 10 MG/ML INJECTION SOLUTION ,$48.14 ,2 mL,
Pharmaceuticals,FUROSEMIDE 10 MG/ML INJECTION SOLUTION ,$49.55 ,4 mL,
Pharmaceuticals,FUROSEMIDE 20 MG TABLET ,$4.80 ,1 each,
Pharmaceuticals,FUROSEMIDE 40 MG TABLET ,$4.83 ,1 each,
Pharmaceuticals,FUROSEMIDE 40 MG/5 ML (8 MG/ML) ORAL SOLUTION ,$7.67 ,5 mL,
Pharmaceuticals,FUROSEMIDE 40 MG/5 ML (8 MG/ML) ORAL SOLUTION ,$119.25 ,500 mL,
Pharmaceuticals,FUROSEMIDE 80 MG TABLET ,$4.90 ,1 each,
Pharmaceuticals,GABAPENTIN 100 MG CAPSULE ,$4.92 ,1 each,
Pharmaceuticals,GABAPENTIN 250 MG/5 ML ORAL SOLUTION ,$475.40 ,470 mL,
Pharmaceuticals,GABAPENTIN 300 MG CAPSULE ,$4.95 ,1 each,
Pharmaceuticals,GABAPENTIN 300 MG/6 ML (6 ML) ORAL SOLUTION ,$9.18 ,6 mL,
Pharmaceuticals,GABAPENTIN 400 MG CAPSULE ,$4.98 ,1 each,
Pharmaceuticals,GADOBENATE DIMEGLUMINE 529 MG/ML(0.1 MMOL/0.2 ML) INTRAVENOUS SOLUTION,$37.30 ,5 ml,
Pharmaceuticals,GADOBUTROL (1 MMOL/ML) INTRAVENOUS SOLUTION SORD,$448.55 ,30 ml,
Pharmaceuticals,GADOBUTROL 1 MMOL/ML (604.72 MG/ML) INTRAVENOUS SOLUTION,$448.55 ,30 ml,
Pharmaceuticals,GADOBUTROL 2 MMOL/2 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,$82.90 ,2 ml,
Pharmaceuticals,GADODIAMIDE 10 MMOL/20 ML (287 MG/ML) INTRAVENOUS SOLUTION,$107.30 ,30 ml,
Pharmaceuticals,GADOFOSVESET TRISODIUM 2.5 MMOL/10 ML (0.25 MMOL/ML) INTRAVENOUS SOLN,$633.45 ,10 ml,
Pharmaceuticals,GADOTERATE MEGLUMINE 0.5 MMOL/ML (376.9 MG/ML) INTRAVENOUS SOLUTION,$48.20 ,10 ml,
Pharmaceuticals,GADOXETATE 2.5 MMOL/10 ML (181.43 MG/ML) INTRAVENOUS SOLUTION,$665.20 ,10 ml,
Pharmaceuticals,GALANTAMINE 4 MG TABLET ,$11.13 ,1 each,
Pharmaceuticals,GALANTAMINE 8 MG TABLET ,$10.57 ,1 each,
Pharmaceuticals,"GALLIUM GA-67 CITRATE, DIAGNOSTIC, PER MILLICURIE",$25.50 ,1 millicurie,
Pharmaceuticals,GANCICLOVIR 0.15 % EYE GEL ,"$1,000.30 ",5 g,
Pharmaceuticals,GANCICLOVIR SODIUM 500 MG INTRAVENOUS SOLUTION ,$426.18 ,1 each,
Pharmaceuticals,GELATIN ABSORBABLE 50 TOPICAL SPONGE ,$44.60 ,1 each,
Pharmaceuticals,GEMCITABINE 1 GRAM/26.3 ML (38 MG/ML) INTRAVENOUS SOLUTION ,$148.30 ,1 each,
Pharmaceuticals,GEMCITABINE 200 MG INTRAVENOUS SOLUTION ,$115.23 ,1 each,
Pharmaceuticals,GEMFIBROZIL 600 MG TABLET ,$5.15 ,1 each,
Pharmaceuticals,GENTAMICIN 0.1 % TOPICAL CREAM ,$109.10 ,15 g,
