SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
Pharmaceuticals,Levetiracetam ER  500 MG TABLET,$24.24,1 EA,
Pharmaceuticals,LevETIRAcetam Oral Soln 500MG/5ML SOLUTION,$48.15,5 ML,
Pharmaceuticals,LevETIRAcetam Vial 500MG/5ML SOLUTION,$45.42,5 ML,
Pharmaceuticals,Levobunolol Ophth Soln 0.25% DROP,$26.27,5 ML,
Pharmaceuticals,Levobunolol Ophth Soln 0.5% DROP,$109.78,5 ML,
Pharmaceuticals,LEVOCARNITINE (WITH SUGAR) 1000MG/10ML SOLUTION,$182.46,118 ML,
Pharmaceuticals,LevOCARNitine 200MG/ML SOLUTION,$156.58,5 ML,
Pharmaceuticals,Levocetirizine 5 MG TABLET,$18.63,1 EA,
Pharmaceuticals,levoFLOXacin 250 MG TABLET,$76.41,1 EA,
Pharmaceuticals,levoFLOXacin 500 MG TABLET,$85.82,1 EA,
Pharmaceuticals,levoFLOXacin Premix 250 MG/50 ML IV,$26.27,50 ML,
Pharmaceuticals,levoFLOXacin Premix 500 MG/100 ML IV,$38.37,100 ML,
Pharmaceuticals,levoFLOXacin Premix 750 MG/150 ML IV,$38.57,150 ML,
Pharmaceuticals,Levomefolate-B2-B6-B12 6-5-50-1 MG TABLET,$30.22,1 EA,
Pharmaceuticals,Levonorgestrel IUD 20 MCG/24 HR IUD,"$2,639.64",1 EA,
Pharmaceuticals,Levothyroxine 100 MCG TABLET,$4.42,1 EA,
Pharmaceuticals,Levothyroxine 112 MCG TABLET,$5.11,1 EA,
Pharmaceuticals,Levothyroxine 125 MCG TABLET,$5.18,1 EA,
Pharmaceuticals,Levothyroxine 25 MCG TABLET,$3.44,1 EA,
Pharmaceuticals,Levothyroxine 50 MCG TABLET,$3.90,1 EA,
Pharmaceuticals,Levothyroxine 75 MCG TABLET,$8.27,1 EA,
Pharmaceuticals,Levothyroxine 88 MCG TABLET,$4.39,1 EA,
Pharmaceuticals,Levothyroxine Vial 100 MCG IV,$383.90,5 ML,
Pharmaceuticals,Lidocaine 1% SYR *PEDS* 50MG/5ML SYRINGE,$48.94,5 ML,
Pharmaceuticals,Lidocaine 1% Vial 100MG/10ML SOLUTION,$13.84,10 ML,
Pharmaceuticals,Lidocaine 1% Vial 200MG/20ML SOLUTION,$10.00,20 ML,
Pharmaceuticals,Lidocaine 1% Vial 500MG/50ML SOLUTION,$18.26,50 ML,
Pharmaceuticals,LIDOCAINE 2% (PF) 40MG/2ML SOLUTION,$16.68,2 ML,
Pharmaceuticals,Lidocaine 2% Jelly 2% GEL,$40.17,5 ML,
Pharmaceuticals,Lidocaine 2% Jelly 2% GEL,$75.68,30 ML,
Pharmaceuticals,Lidocaine 2% Syringe (PF) 200 MG/10 ML SYRINGE,$24.94,10 ML,
Pharmaceuticals,Lidocaine 2% Urojet 20ml 20ML TOPICAL,$47.69,20 ML,
Pharmaceuticals,Lidocaine 2% Urojet Gel 10ML TOPICAL,$39.60,10 ML,
Pharmaceuticals,Lidocaine 2% Vial 1000MG/50ML SOLUTION,$24.09,50 ML,
Pharmaceuticals,Lidocaine 2% Vial 20 MG/ML SOLUTION,$19.62,10 ML,
Pharmaceuticals,Lidocaine 2% Vial 400MG/20ML SOLUTION,$13.68,20 ML,
Pharmaceuticals,Lidocaine 2% Vial 40MG/2ML SOLUTION,$17.00,2 ML,
Pharmaceuticals,Lidocaine 2% Viscous Soln 2% SOLUTION,$6.21,15 ML,
Pharmaceuticals,Lidocaine 2% Viscous Soln 2% SOLUTION,$59.93,100 ML,
Pharmaceuticals,Lidocaine 4% Topical Soln 4% SOLUTION,$71.64,50 ML,
Pharmaceuticals,Lidocaine 5% Oint 5% OINTMENT,$726.00,35.44 GM,
Pharmaceuticals,Lidocaine and Prilocaine Cream  CREAM,$201.37,30 GM,
Pharmaceuticals,Lidocaine and Prilocaine Cream 2.5-2.5 % CREAM,$158.39,5 GM,
Pharmaceuticals,Lidocaine Patch 5% PATCH,$48.21,1 EA,
Pharmaceuticals,Lidocaine Syringe 100MG/5ML SYRINGE,$20.17,5 ML,
Pharmaceuticals,Lidocaine-D5W Premix 2000MG/500ML IV,$36.05,500 ML,
Pharmaceuticals,Lidocaine-Dextrose 5-7.5% Amp 100MG/2ML SOLUTION,$49.67,2 ML,
Pharmaceuticals,"Lidocaine-Epi 0.5% Vial 0.5 %-1:200,000 SOLUTION",$37.75,50 ML,
Pharmaceuticals,"Lidocaine-Epi 1% MDVial 1 %-1:100,000 SOLUTION",$24.53,30 ML,
Pharmaceuticals,"Lidocaine-Epi 1% MDVial 1 %-1:100,000 SOLUTION",$31.42,30 ML,
Pharmaceuticals,"Lidocaine-Epi 2% Vial 2 %-1:100,000 SOLUTION",$26.52,30 ML,
Pharmaceuticals,"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 SOLUTION",$19.57,50 ML,
Pharmaceuticals,"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 SOLUTION",$48.72,50 ML,
Pharmaceuticals,"LIDOCAINE-EPINEPHRINE 2 %-1:100,000 SOLUTION",$24.85,50 ML,
Pharmaceuticals,"LIDOCAINE-EPINEPHRINE 2 %-1:100,000 SOLUTION",$27.50,50 ML,
Pharmaceuticals,Lidocaine-Epi-Tetracaine TOP Soln 3ML SOLUTION,$403.93,3 ML,
Pharmaceuticals,Lidocaine-MPF 0.5% Vial 250MG/50ML SOLUTION,$68.60,50 ML,
Pharmaceuticals,Lidocaine-MPF 1% Polyamp 100MG/10ML SOLUTION,$31.93,10 ML,
Pharmaceuticals,Lidocaine-MPF 1% Vial 20MG/2ML SOLUTION,$14.09,2 ML,
Pharmaceuticals,Lidocaine-MPF 1% Vial 300MG/30ML SOLUTION,$19.18,30 ML,
Pharmaceuticals,Lidocaine-MPF 1% Vial 50MG/5ML SOLUTION,$22.18,5 ML,
Pharmaceuticals,Lidocaine-MPF 2% Polyamp 200MG/10ML SOLUTION,$37.29,10 ML,
Pharmaceuticals,Lidocaine-MPF 2% Vial *PEDIATRIC 20 MG/ML SOLUTION,$14.28,5 ML,
Pharmaceuticals,Lidocaine-MPF 2% Vial 100MG/5ML SOLUTION,$17.88,5 ML,
Pharmaceuticals,Lidocaine-MPF 4% Ampul 40 MG/ML SOLUTION,$26.78,5 ML,
Pharmaceuticals,"Lidocaine-MPF-Epi 1% Vial 1 %-1:200,000 SOLUTION",$56.07,30 ML,
Pharmaceuticals,"Lidocaine-MPF-Epi 2% Vial 2 %-1:200,000 SOLUTION",$48.67,10 ML,
Pharmaceuticals,"Lidocaine-MPF-Epi 2% Vial 2 %-1:200,000 SOLUTION",$85.62,10 ML,
Pharmaceuticals,LIDOCAINE-TRANSPARENT DRESSING 4% KIT,$15.58,5 GM,
Pharmaceuticals,Linezolid 600 MG TABLET,$556.50,1 EA,
Pharmaceuticals,Linezolid Premix 600MG/300ML IV,$295.50,300 ML,
Pharmaceuticals,Liothyronine 25 MCG TABLET,$16.47,1 EA,
Pharmaceuticals,Liothyronine 5 MCG TABLET,$13.23,1 EA,
Pharmaceuticals,Liothyronine 50 MCG TABLET,$25.16,1 EA,
Pharmaceuticals,"Lipase-Protease-Amylase 12,000 12,000-38,000 -60,000 UNIT CAPSULE",$19.15,1 EA,
Pharmaceuticals,"Lipase-Protease-Amylase 24,000 24,000-76,000 -120,000 UNIT CAPSULE",$35.87,1 EA,
Pharmaceuticals,"Lipase-Protease-Amylase 5,000 5,000-17,000 -27,000 UNIT CAPSULE",$6.80,1 EA,
Pharmaceuticals,"Lipase-Protease-Amylase 6,000 6,000-19,000 -30,000 UNIT CAPSULE",$10.11,1 EA,
Pharmaceuticals,"Lipase-Protease-Amylase 8,000-28,750- 30,250 UNIT CAPSULE",$15.06,1 EA,
Pharmaceuticals,Lisinopril 2.5 MG TABLET,$5.38,1 EA,
Pharmaceuticals,Lisinopril 20 MG TABLET,$5.81,1 EA,
Pharmaceuticals,Lisinopril 5 MG TABLET,$6.86,1 EA,
Pharmaceuticals,Lithium Carbonate 150 MG CAPSULE,$2.50,1 EA,
Pharmaceuticals,Lithium Carbonate 300 MG TABLET,$2.50,1 EA,
Pharmaceuticals,LITHIUM CARBONATE 450 MG TABLET,$5.95,1 EA,
Pharmaceuticals,Lithium Citrate  8 MEQ/5 ML SOLUTION,$545.40,500 ML,
Pharmaceuticals,Lithium Citrate  8 MEQ/5 ML SOLUTION,$545.40,500 ML,
Pharmaceuticals,Lomustine  10 MG CAPSULE,$303.46,1 EA,
Pharmaceuticals,Loperamide 2 MG CAPSULE,$6.91,1 EA,
Pharmaceuticals,Loperamide Soln 1 MG/7.5 ML LIQUID,$2.01,7.5 ML,
Pharmaceuticals,Loperamide Soln 1MG/5ML LIQUID,$28.84,118 ML,
Pharmaceuticals,Lopinavir-Ritonavir 200-50 MG TABLET,$46.50,1 EA,
Pharmaceuticals,Loratadine 10 MG TABLET,$5.48,1 EA,
Pharmaceuticals,Loratadine 5 MG/5 ML SOLUTION,$46.30,120 ML,
Pharmaceuticals,Loratadine-Pseudoephedrine 5-120 MG TABLET,$6.68,1 EA,
Pharmaceuticals,LORazepam (Ativan)  CPJ 2 MG/ML SYRINGE,$17.44,1 ML,
Pharmaceuticals,LORazepam 0.5 MG TABLET,$3.00,1 EA,
Pharmaceuticals,LORAZEPAM 1 MG TABLET,$3.00,1 EA,
Pharmaceuticals,LORazepam Intensol Oral Soln 2MG/ML CONCENTRATED,$10.62,1 ML,
Pharmaceuticals,LORazepam Vial 20MG/10ML SOLUTION,$46.09,10 ML,
Pharmaceuticals,LORazepam Vial 2MG/ML SOLUTION,$15.00,1 ML,
Pharmaceuticals,Losartan 25 MG TABLET,$9.26,1 EA,
Pharmaceuticals,Losartan-HCTZ 50-12.5 MG TABLET,$13.15,1 EA,
Pharmaceuticals,Lovastatin 20 MG TABLET,$13.63,1 EA,
Pharmaceuticals,Lubiprostone 24 MCG CAPSULE,$38.22,1 EA,
Pharmaceuticals,LURASIDONE 20 MG TABLET,$192.81,1 EA,
Pharmaceuticals,Lurasidone 40 MG TABLET,$192.81,1 EA,
Pharmaceuticals,Maalox in Aquaphor Ointment  OINTMENT,$22.07,120 GM,
Pharmaceuticals,Mafenide Acetate  85 MG/G CREAM,$286.12,1 EA,
Pharmaceuticals,Magic Mouthwash 30 ML SUSPENSION,$6.30,30 ML,
Pharmaceuticals,Magnesium Citrate Soln 296 ML SOLUTION,$13.05,296 ML,
Pharmaceuticals,Magnesium Hydroxide 30ml dose 30ML SUSPENSION,$19.62,473 ML,
Pharmaceuticals,Magnesium Hydroxide Concentrate UD 10ML SUSPENSION,$6.93,10 ML,
Pharmaceuticals,Magnesium Oxide 400 MG TABLET,$2.50,1 EA,
Pharmaceuticals,Magnesium Sulfate 50% Vial 10GRAM/20ML SOLUTION,$44.44,20 ML,
Pharmaceuticals,Magnesium Sulfate 50% Vial 1GRAM/2ML SOLUTION,$10.93,2 ML,
Pharmaceuticals,Magnesium Sulfate 50% Vial 25GRAM/50ML SOLUTION,$100.79,50 ML,
Pharmaceuticals,Magnesium Sulfate 50% Vial 5GRAM/10ML SOLUTION,$11.96,10 ML,
Pharmaceuticals,Magnesium Sulfate Premix 1GRAM/100ML IV,$45.73,100 ML,
Pharmaceuticals,Magnesium Sulfate Premix 2 GRAM/50 ML IV,$87.40,50 ML,
Pharmaceuticals,Magnesium Sulfate Premix 20 GRAM/500 ML IV,$34.61,500 ML,
Pharmaceuticals,Magnesium Sulfate Premix 4 GRAM/100 ML IV,$44.70,100 ML,
Pharmaceuticals,Magnesium Sulfate Premix 40GRAM/1000ML IV,$51.29,1000 ML,
Pharmaceuticals,Mannitol 20 % Premix 20% IV,$103.78,500 ML,
Pharmaceuticals,Mannitol 25% Vial 12.5GRAM/50ML SOLUTION,$14.33,50 ML,
Pharmaceuticals,"Measles-Mumps-Rubella Vaccine 1,000-12,500 TCID50/0.5 ML IV",$324.67,0.5 ML,
Pharmaceuticals,Mechlorethamine  10 MG IV,$899.39,1 EA,
Pharmaceuticals,Meclizine 12.5 MG TABLET,$5.51,1 EA,
Pharmaceuticals,Medium Chain Triglycerides  7.7 KCAL/ML OIL,$266.74,946 ML,
Pharmaceuticals,MedroxyPROGESTERone 10 MG TABLET,$3.87,1 EA,
Pharmaceuticals,MedroxyPROGESTERone 2.5 MG TABLET,$2.50,1 EA,
Pharmaceuticals,MedroxyPROGESTERone Ac Vial 150MG/ML SUSPENSION,$212.76,1 ML,
Pharmaceuticals,Megestrol 40 MG TABLET,$6.02,1 EA,
Pharmaceuticals,Megestrol Ac Susp 400MG/10ML SUSPENSION,$436.17,240 ML,
Pharmaceuticals,Megestrol ES Susp 625MG/5ML SUSPENSION,"$2,655.47",150 ML,
Pharmaceuticals,Melatonin 3 MG TABLET,$0.39,1 EA,
Pharmaceuticals,Melatonin 5 MG TABLET,$0.12,1 EA,
Pharmaceuticals,Meloxicam 7.5 MG TABLET,$16.88,1 EA,
Pharmaceuticals,Memantine 10 MG TABLET,$31.43,1 EA,
Pharmaceuticals,MEMANTINE 5 MG TABLET,$6.30,1 EA,
Pharmaceuticals,Memantine XR 7 MG CAPSULE,$69.30,1 EA,
Pharmaceuticals,"MENINGOCOCCAL B VACC,4-CMP(PF) 50-50-50-25 MCG/0.5 ML SYRINGE",$581.76,1 EA,
Pharmaceuticals,Meningococcal Vaccine (Menomune) 50 MCG IV,$445.11,0.5 ML,
Pharmaceuticals,Meningococcal Vaccine 4MCG/0.5ML SOLUTION,$420.14,0.5 ML,
Pharmaceuticals,Meperidine 50 MG TABLET,$16.46,1 EA,
Pharmaceuticals,Meperidine CPJ 50 MG/ML SYRINGE,$38.01,1 ML,
Pharmaceuticals,Mepivacaine 2% SOLUTION,$10.00,50 ML,
Pharmaceuticals,MerCaptopurine 50 MG TABLET,$50.00,1 EA,
Pharmaceuticals,Meropenem 1000 MG IV,$137.78,25 EA,
Pharmaceuticals,Meropenem 500 MG IV,$37.08,10 EA,
Pharmaceuticals,MEROPENEM-VABORBACTAM 2GM/20ML IV,$599.94,20 ML,
Pharmaceuticals,MESALAMINE 1.2 GM TABLET,$51.00,1 EA,
Pharmaceuticals,Mesalamine 400 MG TABLET,$19.41,1 EA,
Pharmaceuticals,Mesalamine CR 250 MG CAPSULE,$19.86,1 EA,
Pharmaceuticals,Mesalamine DR 400 MG CAPSULE,$23.17,1 EA,
Pharmaceuticals,Mesalamine Enema 4 GM/60 ML ENEMA,$110.94,60 ML,
Pharmaceuticals,"Mesalamine Supp 1,000 MG SUPPOSITORY",$167.21,1 EA,
Pharmaceuticals,Mesna 100 MG/ML SOLUTION,$156.02,10 ML,
Pharmaceuticals,Metaxalone 800 MG TABLET,$30.85,1 EA,
Pharmaceuticals,MetFORMIN 500 MG TABLET,$5.52,1 EA,
Pharmaceuticals,MetFORMIN 850 MG TABLET,$6.92,1 EA,
Pharmaceuticals,MetFORMIN XR 500 MG TABLET,$8.31,1 EA,
Pharmaceuticals,Methacholine Chloride  100 MG IV,$316.78,20 ML,
Pharmaceuticals,Methadone 10 MG TABLET,$4.13,1 EA,
Pharmaceuticals,Methenamine Mandelate 500 MG TABLET,$6.98,1 EA,
Pharmaceuticals,METHEN-M.BLUE-S.PHOS-PHSAL-HYO  81.6-10.8-40.8 MG TABLET,$3.54,1 EA,
Pharmaceuticals,Methimazole 10 MG TABLET,$6.04,1 EA,
Pharmaceuticals,Methocarbamol 500 MG TABLET,$3.36,1 EA,
Pharmaceuticals,Methocarbamol SDV 1 GRAM/ML SOLUTION,$312.44,10 ML,
Pharmaceuticals,Methohexital  500 MG IV,$313.31,50 ML,
Pharmaceuticals,MethoTREXATE 2.5 MG TABLET,$19.42,1 EA,
Pharmaceuticals,MethoTREXATE Vial 50MG/2ML SOLUTION,$158.82,10 ML,
Pharmaceuticals,Methyl Salicylate-Menthol   OINTMENT,$10.18,28 GM,
Pharmaceuticals,Methyldopa 250 MG TABLET,$2.89,1 EA,
Pharmaceuticals,Methyldopate MDV 250MG/5ML SOLUTION,$197.00,5 ML,
Pharmaceuticals,Methylene Blue AMP 1% SOLUTION,$53.35,10 ML,
Pharmaceuticals,Methylene Blue SDV 1% SOLUTION,$75.95,1 ML,
Pharmaceuticals,Methylene Blue SDV 1% SOLUTION,$610.12,10 ML,
Pharmaceuticals,METHYLENE BLUE(ANTIDOTE) 0.5% 5 MG/ML 0.5% SOLUTION,$677.90,10 ML,
Pharmaceuticals,METHYLENE BLUE(ANTIDOTE) 0.5% 5 MG/ML 0.5% SOLUTION,$677.90,10 ML,
Pharmaceuticals,Methylergonovine 0.2 MG TABLET,$294.32,1 EA,
Pharmaceuticals,Methylergonovine Vial 0.2 MG/ML SOLUTION,$121.67,1 ML,
Pharmaceuticals,Methylnaltrexone Syringe 12 MG/0.6 ML SYRINGE,$396.32,0.6 ML,
Pharmaceuticals,Methylnaltrexone Vial 12MG/0.6ML SOLUTION,$396.32,0.6 ML,
Pharmaceuticals,Methylphenidate 5 MG TABLET,$9.99,1 EA,
Pharmaceuticals,MethylPREDNISolone  Sod Succ Inj 125MG/2ML IV,$57.75,2 ML,
Pharmaceuticals,MethylPREDNISolone (Solu Medrol) Sod Succ   Inj 40 MG/ML IV,$40.69,1 ML,
Pharmaceuticals,MethylPREDNISolone 4 MG TABLET,$8.22,1 EA,
Pharmaceuticals,METHYLPREDNISOLONE 4 MG TABLET,$12.38,1 EA,
Pharmaceuticals,MethylPREDNISolone Acetate (DEPO) 40 MG/ML SUSPENSION,$63.02,1 ML,
Pharmaceuticals,MethylPREDNISolone Acetate (DEPO) 80 MG/ML SUSPENSION,$10.00,1 ML,
Pharmaceuticals,"MethylPREDNISolone Sod Succ Inj 1,000 MG/16ML IV",$216.74,16 ML,
Pharmaceuticals,MethylPREDNISolone Sod Succ Inj 1000MG/8ML IV,$293.88,8 ML,
Pharmaceuticals,MethylPREDNISolone Sod Succ Inj 500MG/8ML IV,$119.62,8 ML,
Pharmaceuticals,Metoclopramide 10 MG TABLET,$2.50,1 EA,
Pharmaceuticals,Metoclopramide 10MG/10ML SOLUTION,$12.82,10 ML,
Pharmaceuticals,Metoclopramide Oral Soln 5MG/5ML SOLUTION,$139.48,473 ML,
Pharmaceuticals,Metoclopramide Vial 10MG/2ML SOLUTION,$10.00,2 ML,
Pharmaceuticals,Metolazone 2.5 MG TABLET,$17.90,1 EA,
Pharmaceuticals,Metoprolol TARtrate 25 MG TABLET,$2.50,1 EA,
Pharmaceuticals,Metoprolol TARtrate 50 MG TABLET,$4.37,1 EA,
Pharmaceuticals,Metoprolol Vial 5MG/5ML SOLUTION,$10.35,5 ML,
Pharmaceuticals,Metoprolol XL SUCC 100 MG TABLET,$8.40,1 EA,
Pharmaceuticals,Metoprolol XL SUCCinate 25 MG TABLET,$6.41,1 EA,
Pharmaceuticals,Metoprolol XL SUCCinate 50 MG TABLET,$6.41,1 EA,
Pharmaceuticals,MetroNIDAZOLE 250 MG TABLET,$5.27,1 EA,
Pharmaceuticals,MetroNIDAZOLE Lotion 0.75% LOTION,"$2,087.69",59 ML,
Pharmaceuticals,MetroNIDAZOLE Oral Suspension 750MG/15ML SUSPENSION,$13.46,15 ML,
Pharmaceuticals,MetroNIDAZOLE Premix 500MG/100ML IV,$30.04,100 ML,
Pharmaceuticals,MetroNIDAZOLE Topical Gel 0.75% GEL,$772.90,45 GM,
Pharmaceuticals,MetroNIDAZOLE Topical Gel 1% GEL,"$1,093.21",60 GM,
Pharmaceuticals,MetroNIDAZOLE Vag Gel 0.75% GEL,$463.07,70 GM,
Pharmaceuticals,Miconazole 3 Vag Supp  200 MG SUPPOSITORY,$79.56,1 EA,
Pharmaceuticals,Miconazole 7 Vag Supp 100 MG SUPPOSITORY,$9.50,1 EA,
Pharmaceuticals,Miconazole Cream 2% CREAM,$37.08,30 GM,
Pharmaceuticals,MIDAZOLAM 50MG/100ML PREMIX 50MG/100ML SOLUTION,$82.86,100 ML,
Pharmaceuticals,MIDAZolam Syrup UD 10MG/5ML SYRUP,$37.75,5 ML,
Pharmaceuticals,MIDAZolam Vial (Anesthesia/Cath) 2MG/2ML SOLUTION,$15.00,2 ML,
Pharmaceuticals,MIDAZolam Vial 10MG/2ML SOLUTION,$15.00,2 ML,
Pharmaceuticals,MIDAZolam Vial 50MG/10ML SOLUTION,$41.82,10 ML,
Pharmaceuticals,Midodrine 10 MG TABLET,$26.36,1 EA,
Pharmaceuticals,Midodrine 5 MG TABLET,$11.80,1 EA,
Pharmaceuticals,Milnacipran 12.5 MG TABLET,$35.93,1 EA,
Pharmaceuticals,MILRINONE 20MG/100ML PREMIX 20 MG/100 ML IV,$86.03,100 ML,
Pharmaceuticals,Milrinone SDV 20MG/20ML SOLUTION,$373.51,20 ML,
Pharmaceuticals,Mineral Oil Heavy (ORAL) 30ml dose 30ML OIL,$7.63,30 ML,
Pharmaceuticals,Mineral Oil Light (TOPICAL) 25ML OIL,$19.68,25 ML,
Pharmaceuticals,Minocycline 100 MG CAPSULE,$7.59,1 EA,
Pharmaceuticals,Minocycline Vial 100 MG IV,$589.52,10 EA,
Pharmaceuticals,Minoxidil 10 MG TABLET,$7.43,1 EA,
Pharmaceuticals,Minoxidil 2.5 MG TABLET,$9.75,1 EA,
Pharmaceuticals,Mirtazapine 15 MG TABLET,$6.01,1 EA,
Pharmaceuticals,Mirtazapine 30 MG TABLET,$15.24,1 EA,
Pharmaceuticals,Mirtazapine ODT  15 MG TABLET,$14.15,1 EA,
Pharmaceuticals,Misoprostol 100 MCG TABLET,$9.40,1 EA,
Pharmaceuticals,Misoprostol 200 MCG TABLET,$6.90,1 EA,
Pharmaceuticals,Misoprostol 25mcg Dose 25MCG TABLET,$3.23,1 EA,
Pharmaceuticals,mitoMYcin 20 MG/10 ML IV,"$1,712.92",10 ML,
Pharmaceuticals,MitoMYcin Vial 20MG/40ML IV,"$1,712.92",40 ML,
Pharmaceuticals,Mitoxantrone 2 MG/ML CONCENTRATED,$734.54,10 ML,
Pharmaceuticals,Modafinil 100 MG TABLET,$103.92,1 EA,
Pharmaceuticals,MOEXIPRIL 15 MG TABLET,$8.37,1 EA,
Pharmaceuticals,MOEXIPRIL 7.5 MG TABLET,$7.99,1 EA,
Pharmaceuticals,MOMETASONE 50 MCG/ACTUATION SPRAY,$730.16,17 GM,
Pharmaceuticals,MOMETASONE-FORMOTEROL 100-5 MCG/ACTUATION INHALER ,$612.04,8.8 GM,
Pharmaceuticals,MOMETASONE-FORMOTEROL 200-5 MCG/ACTUATION INHALER ,$612.04,8.8 GM,
Pharmaceuticals,Montelukast 10 MG TABLET,$28.36,1 EA,
Pharmaceuticals,Montelukast Chew 4 MG CHEW,$36.31,1 EA,
Pharmaceuticals,Montelukast Chew 5 MG CHEW,$36.31,1 EA,
Pharmaceuticals,Morphine  (Morphine Sulfate)  PF 4MG SYRINGE,$15.00,1 ML,
Pharmaceuticals,Morphine  (Morphine Sulfate) 2 MG/ML SYRINGE,$17.22,1 ML,
Pharmaceuticals,Morphine (Morphine Sulfate)  PF 10 MG/ 1 ML SYRINGE,$15.00,1 ML,
Pharmaceuticals,Morphine (PF) 0.5 MG/ML SOLUTION,$118.75,10 ML,
Pharmaceuticals,Morphine (PF) 1 MG/ML SOLUTION,$22.10,10 ML,
Pharmaceuticals,MORPHINE CONCENTRATE (ORAL) 10MG/0.5ML SYRINGE,$13.68,0.5 ML,
Pharmaceuticals,Morphine ER 15 MG TABLET,$10.76,1 EA,
Pharmaceuticals,Morphine ER 30 MG TABLET,$35.69,1 EA,
Pharmaceuticals,Morphine ER Cap 120 MG CAPSULE,$99.57,1 EA,
Pharmaceuticals,Morphine IR 15 MG TABLET,$7.16,1 EA,
Pharmaceuticals,Morphine PCA -NOT (PF) 30 MG/30 ML PCAS,$65.38,30 ML,
Pharmaceuticals,MORPHINE PF  250 MG/10ML SOLUTION,$43.57,10 ML,
Pharmaceuticals,Morphine Vial 5MG/ML SOLUTION,$15.00,1 ML,
Pharmaceuticals,Moxifloxacin Ophth 0.5% DROP,$597.24,3 ML,
Pharmaceuticals,Multi-Electrolyte Concentrate Vial 35-20-5-4.5-35 MEQ/20 ML SOLUTION,$20.44,20 ML,
Pharmaceuticals,MULTIHANCE INJECTION 529mg/mL,$11.00,,
Pharmaceuticals,Multivitamin w/Minerals(Centrum) Liquid  LIQUID,$31.83,237 ML,
Pharmaceuticals,MULTIV-MIN-FA-LYCOPENE-LUTEIN 1.25-2.5-7 MG TABLET,$5.95,1 EA,
Pharmaceuticals,Mupirocin Cream 2% CREAM,$742.83,15 GM,
Pharmaceuticals,Mupirocin NASAL Oint 2% OINTMENT,$92.98,1 GM,
Pharmaceuticals,Mupirocin Oint 2% OINTMENT,$51.08,22 GM,
Pharmaceuticals,MVI Adult with Vit K INJ 10ML SOLUTION,$191.33,10 ML,
Pharmaceuticals,"MVI, PEDIATRIC with VIT K  80 MG-400 UNIT- 200 MCG/5 ML SOLUTION",$86.12,5 ML,
Pharmaceuticals,MV-MIN-FOLIC ACID-LUTEIN 400-250 MCG CHEW CHEW,$2.50,1 EA,
Pharmaceuticals,"N.MENINGITIDIS B,LIPID FHBP RC 120 MCG/0.5 ML SYRINGE",$483.10,0.5 ML,
Pharmaceuticals,Nabumetone 500 MG TABLET,$7.45,1 EA,
Pharmaceuticals,NADOLOL 40 MG TABLET,$37.22,1 EA,
Pharmaceuticals,Nafcillin Vial 1 GRAM IV,$59.93,10 EA,
Pharmaceuticals,Nafcillin Vial 2 GRAM IV,$111.58,10 EA,
Pharmaceuticals,Nalbuphine Amp 10MG/ML SOLUTION,$23.49,1 ML,
Pharmaceuticals,Nalbuphine Amp 20MG/ML SOLUTION,$38.52,1 ML,
Pharmaceuticals,Nalbuphine Syringe 200MG/10ML SOLUTION,$246.72,10 ML,
Pharmaceuticals,NALOXEGOL 12.5 MG TABLET,$62.66,1 EA,
Pharmaceuticals,NALOXEGOL 25 MG TABLET,$62.66,1 EA,
Pharmaceuticals,NalOXONE MDV 0.4MG/ML SOLUTION,$431.74,10 ML,
Pharmaceuticals,NalOXONE Syg 2MG/2ML SYRINGE,$156.02,2 ML,
Pharmaceuticals,NalOXONE Vial *PEDIATRIC 0.4 MG/ML SOLUTION,$84.94,1 ML,
Pharmaceuticals,NalOXONE Vial 0.4MG/ML SOLUTION,$107.69,1 ML,
Pharmaceuticals,Naphazoline-Pheniramine Ophth 0.025-0.3 % DROP,$13.30,10 ML,
Pharmaceuticals,Naproxen 250 MG TABLET,$6.13,1 EA,
Pharmaceuticals,Natalizumab 300 MG/15 ML SOLUTION,"$17,946.72",15 ML,
Pharmaceuticals,Nateglinide 120 MG TABLET,$11.89,1 EA,
Pharmaceuticals,Nateglinide 60 MG TABLET,$11.23,1 EA,
Pharmaceuticals,Nebivolol 10 MG TABLET,$26.95,1 EA,
Pharmaceuticals,Nebivolol 2.5 MG TABLET,$26.95,1 EA,
Pharmaceuticals,Neo-Bac-Poly   PACKET,$2.50,1 EA,
Pharmaceuticals,Neo-Bac-Poly Oint 28 GRAM OINTMENT,$36.36,28.35 GM,
Pharmaceuticals,Neo-Bac-Poly Ophth Oint 3.5 GRAM OINTMENT,$217.69,3.5 GM,
Pharmaceuticals,"Neo-Bac-Poly-HC Ophth Oint 3.5-400-10,000 MG-UNIT/G-1% OINTMENT",$256.30,3.5 GM,
Pharmaceuticals,Neomycin 500 MG TABLET,$9.36,1 EA,
Pharmaceuticals,Neomycin-Polymixin Irrigant 40MG/ML SOLUTION,$59.56,1 ML,
Pharmaceuticals,Neo-Poly-Dex Ophth Susp 0.1% DROPS,$90.16,5 ML,
Pharmaceuticals,Neo-Poly-Gramic Ophth Soln  DROP,$244.04,10 ML,
