OHIOHEALTH SHELBY HOSPITAL CHARGE LIST,,,,
SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
Supply,GRAFT LEG ILIAC AAA13X74MM14FR ZSLE-13-74-ZT G55232,"$9,819.00",,
Supply,GRAFT LEG ILIAC AAA13X90MM14FR  ZSLE-13-90-ZT G55233,"$9,819.00",,
Supply,Graft Leg Iliac TFLE.18.88,"$8,926.00",,
Supply,Graft Leg Iliac TFLE.20.71,"$8,926.00",,
Supply,Graft Leg Iliac TFLE.20.88,"$8,926.00",,
Supply,GRAFT LEG ILIAC TFLE-14-56  ZT G48455,"$9,534.00",,
Supply,Graft Leg Iliac Tfle-24-88,"$8,667.00",,
Supply,Graft Leg Iliac Zenith TFLE-14-54 G12453,"$8,592.00",,
Supply,GRAFT LEG ILIAC ZSLE-11-56-ZT G55225,"$9,819.00",,
Supply,GRAFT LEG ILIAC ZSLE-13-56-ZT G55231,"$9,819.00",,
Supply,GRAFT LEG ILIAC ZSLE-16-56-ZT G55237,"$9,819.00",,
Supply,GRAFT LEG ILIAC ZSLE-20-56-ZT G55241,"$9,819.00",,
Supply,GRAFT LEG ILIAC ZSLE-24-56-ZT G55245,"$9,819.00",,
Supply,Graft Main Body PXT 281216,"$27,975.00",,
Supply,Graft Marker Radiomark 1001-831,$42.00,,
Supply,GRAFT OPTIFORM DISC 15CC 5X75,"$6,183.00",,
Supply,GRAFT OPTIFORM DISC 2.1CC 5X30,"$1,179.00",,
Supply,GRAFT PATELLA BTB 10MM 430007,"$10,125.00",,
Supply,GRAFT PROXIMAL 20FR 34X107MM G32545 ZFEN-P-2-34-107-R,"$33,000.00",,
Supply,Graft Putty Bone Actifuse ABX 10ml 506005078052,"$5,250.00",,
Supply,Graft Putty Bone Actifuse ABX 5ml 506005078051,"$3,075.00",,
Supply,Graft Putty Bone Actifuse ABX 5ml 506005078070,"$6,825.00",,
Supply,GRAFT PUTTY BONE DBX 1CC,$503.00,,
Supply,GRAFT PUTTY BONE DBX 2.5CC,"$1,123.00",,
Supply,GRAFT PUTTY BONE DBX 5CC,"$2,069.00",,
Supply,GRAFT REPLIFORM MATRIX,"$2,272.00",,
Supply,GRAFT TEF FELT,$57.00,,
Supply,GRAFT TEF FELT 007834,$486.00,,
Supply,GRAFT TEF FELT 007837,$366.00,,
Supply,GRAFT VASC 08MMX50CM POFPATEN HT084050A,"$5,322.00",,
Supply,GRAFT VASC PROPATEN 4-7MM H470045A,"$3,699.00",,
Supply,GRAFT VASC PROPATEN POPLITEAL 6MMX50CM HT064050A,"$5,322.00",,
Supply,GRAFT VASCUGARD VG0108N,$456.00,,
Supply,GRAFT VASCUGUARD 1CMX6CM VG-0106N,$408.00,,
Supply,GRAFT VASCULAR 6MMX6CMX6MM 0650HYB0610A,"$8,340.00",,
Supply,GRAFT VASCULAR ACUSEAL 4-7MMX45CM ECH470045A,"$4,497.00",,
Supply,GRAFT VASCULAR PROPATEN POPLITEAL 6MMX80CM HT066080A,"$8,181.00",,
Supply,GRAFT VASCULAR PROPATEN POPLITEAL 8MMX40CM HT083040A,"$4,263.00",,
Supply,GRAFT VASCULAR PROPATEN POPLITEAL 8MMX80CM HT087080A,"$8,427.00",,
Supply,GRAFT VECTRA VASC ACC 10002505,"$3,053.00",,
Supply,GRAFT VECTRA VASCULAR ACCESS,"$3,053.00",,
Supply,GRAFT XENMATRIXAB 10X10 1151010,"$7,725.00",,
Supply,GRAFT XENMATRIXAB 10X15 1151015,"$8,595.00",,
Supply,GRAFT XENMATRIXAB 15X20CM 1151520,"$23,625.00",,
Supply,GRAFT XENMATRIXAB 6X6 1150606,"$2,790.00",,
Supply,GRAFT ZEN MATRIX 10X15CM 1161015,"$11,250.00",,
Supply,GRAFT ZEN MATRIX 15X20CM 1161520,"$22,500.00",,
Supply,GRAFT ZEN MATRIX 19X28CM 1161928,"$38,460.00",,
Supply,GRAFT ZEN MATRIX 19X35CM 1161935,"$48,075.00",,
Supply,GRAFT ZENITH AAA ILIAC LEG TFLE-10-71-ZT G48444,"$9,534.00",,
Supply,GRAFT ZENITH AAA ILIAC LEG TFLE-16-90-ZT (G48463),"$9,534.00",,
Supply,GRAFT ZENITH AAA ILIAC LEG TFLE-20-73-ZT (G48470),"$9,534.00",,
Supply,GRAFT ZENITH AAA MAIN BODY TFFB-3296-ZT G48428,"$26,919.00",,
Supply,GRAFTFORE ASSEMBLY TI AR-2258,"$2,022.00",,
Supply,GRANULES CHRONOS MEDIUM,$996.00,,
Supply,GRAPING DEVICE TALON 00711175,$390.00,,
Supply,GRASPER 8MM LONG BIPOLAR ENDOWRIST DAVINCI XI REPOS/10 470400,"$8,700.00",,
Supply,GRASPER CAPTURA  3 PRONG 15MM G30360,$563.00,,
Supply,GRASPER CAPTURA 3 PRONG 2.8FR 15MM G30361,$563.00,,
Supply,GRASPER CAPTURA 3 PRONG 2.8FR 5MM G30375,$647.00,,
Supply,Grasper Insert 38 CM C4120,$180.00,,
Supply,GROSHONG CATHETER LEG REPAIR KIT DUAL,$446.00,,
Supply,GROSHONG CATHETER REPAIR KIT DUAL 9.5FR,$455.00,,
Supply,GROSHONG CATHETER REPAIR KIT SINGLE 8FR,$358.00,,
Supply,GROSHONG CATHETER REPAIR KIT WHITE CONNECTOR - DUAL,$44.00,,
Supply,Guardus Overtube Esophageal Length 00711146,$505.00,,
Supply,GUIDE 5FR EBU 3.0 LAUNCHER LA5EBU30,$117.00,,
Supply,GUIDE 6FR EBU 3.0 LAUNCHER LA6EBU30,$117.00,,
Supply,GUIDE 6FR EBU 3.5 LAUNCHER LA6EBU35,$117.00,,
Supply,Guide Attain 6218A,"$1,500.00",,
Supply,GUIDE ATTAIN A-45S6218A-45S,$459.00,,
Supply,Guide Ball Tip 3.0MMX600MM 71665026,$390.00,,
Supply,GUIDE CATH 7F RCB,$111.00,,
Supply,GUIDE OSTEOTOMY ACCU-CUT 2MM 19507,$338.00,,
Supply,GUIDE PIN,$36.00,,
Supply,GUIDE PIN 2MM 05-0017,$81.00,,
Supply,Guide Pin 3.2MM 71674029,$355.00,,
Supply,Guide Pin 3.2mm 8290-32-009,$139.00,,
Supply,GUIDE PIN 3.2X230MM 110016,$15.00,,
Supply,GUIDE PIN CALIBRATED 3.2X230MM 71110056,$103.00,,
Supply,GUIDE PIN SET SUT PASS WIRE AR-1978S,$442.00,,
Supply,Guide Pin Thread 3.2MMX455MM 7168700,$151.00,,
Supply,GUIDE PIN TSRH SPINAL SYSTEM,$24.00,,
Supply,GUIDE PROBE DISPOSABLE 8G G08LF,$19.00,,
Supply,Guide Rod Balltip 7163162,$445.00,,
Supply,GUIDE ROD TROCAR TIP 2.5X230MM 03.019.026,$52.00,,
Supply,GUIDE SHEALTH 5FRX70CM FLEXOR ANSEL G56225,$210.00,,
Supply,"GUIDE SIZING CONTINUOUS COMPRESSION	SG-1",$180.00,,
Supply,GUIDE STENT LEMAITRE,$153.00,,
Supply,GUIDE SUTURE GFS-10A,$149.00,,
Supply,GUIDE WIRE .035 80-1524,$39.00,,
Supply,Guide Wire .054X7 WS-1407ST,$36.00,,
Supply,Guide Wire 1.6MM 14425.6,$59.00,,
Supply,GUIDE WIRE 16X150MM AGK16150,$76.00,,
Supply,GUIDE WIRE 2.5 X 230 THRD,$110.00,,
Supply,Guide Wire 2.5x300mm 03.120.026,$156.00,,
Supply,Guide Wire 3.2X290MM 03.010.115,$210.00,,
Supply,Guide Wire 3.2X400MM 357.399,$215.00,,
Supply,Guide Wire Ball Tipped 1806.0080S,$398.00,,
Supply,GUIDE WIRE PROWATER 14935-01,$213.00,,
Supply,Guide Wire Smooth Tip 3x800mm 1806-0090S,$391.00,,
Supply,Guide Wire St .062 x 9 Ws-1609St,$39.00,,
Supply,Guide Wire ST 2.0MMX9 WS-2009ST,$54.00,,
Supply,Guide Wire TI STT .035 WT-0906STT,$108.00,,
Supply,Guide Wire Ti Stt .062 x 5.75 Wt-16006Stt,$108.00,,
Supply,GUIDE WIRE TIP THREADED 3.2MM 71631690,$214.00,,
Supply,"Guideliner	5573","$1,140.00",,
Supply,GUIDEPIN FEMORAL 3/32 909540,$276.00,,
Supply,GUIDEWIRE,$33.00,,
Supply,GUIDEWIRE .014 190CM HI-TORQUE ADVANCED LITE STRAIGHT 1044586,$213.00,,
Supply,GUIDEWIRE .014 X 300CM MARVEL      39301-3002,$240.00,,
Supply,GUIDEWIRE .014IN 95CM STR ENROUTE SR-014-GW,$525.00,,
Supply,GUIDEWIRE .018IN 40CM NITINOL PLATINUM TIP MAK001N,$68.00,,
Supply,GUIDEWIRE .018X85CM,$30.00,,
Supply,Guidewire .035 260cm Guide X-Stiff THSF-35-260-AES-ST,$60.00,,
Supply,GUIDEWIRE .035 LT,$42.00,,
Supply,GUIDEWIRE .038X80CM G00552,$30.00,,
Supply,GUIDEWIRE .045 1.14MM AR-8737-04,$45.00,,
Supply,GUIDEWIRE .045 THREADED  AR-8737-05,$60.00,,
Supply,GUIDEWIRE .045IN DBL ENDED TROCAR AR-8737-41KD,$90.00,,
Supply,GUIDEWIRE .045IN TROCAR TIP AR-8737-41,$66.00,,
Supply,GUIDEWIRE .054 1.37MM AR-8737-01,$45.00,,
Supply,GUIDEWIRE .054 THREADED AR-8737-02,$60.00,,
Supply,"Guidewire .054"" X 6"" WS.1406ST",$36.00,,
Supply,GUIDEWIRE .062 AR-8941K,$45.00,,
Supply,"Guidewire 0.8x100mm 	292.619",$34.00,,
Supply,GUIDEWIRE 0.9 K-100-09S VILEX,$31.00,,
Supply,GUIDEWIRE 0.91MM SS 80MM LENGTH      451-1136,$49.00,,
Supply,GUIDEWIRE 035 MOVABLE CORE G01678,$55.00,,
Supply,Guidewire 03X1000MM 1806.0085S,$416.00,,
Supply,"GUIDEWIRE 062X6""  WS-1607ST",$36.00,,
Supply,GUIDEWIRE 1.1MMX150MM  W/O THREAD 292.623,$64.00,,
Supply,GUIDEWIRE 1.1MMX150MM THREADED 292.622,$68.00,,
Supply,GUIDEWIRE 1.25X150MM THREADED,$68.00,,
Supply,GUIDEWIRE 1.4 X 150MM UNTHRD FIXOS      705233,$299.00,,
Supply,GUIDEWIRE 1.4X150MM ASNIS III 702459,$167.00,,
Supply,GUIDEWIRE 1.6MMX150MM THRD,$77.00,,
Supply,GUIDEWIRE 1MM 44112000,$60.00,,
Supply,GUIDEWIRE 2 X 150MM THRD ASNIS III 702460,$167.00,,
Supply,GUIDEWIRE 2 X 150MM UNTHRD FIXOS      705234,$163.00,,
Supply,Guidewire 2.0 240mm 03.010.025,$76.00,,
Supply,Guidewire 2.0X230 Non-Colored Thrd Spade Point 292.652,$90.00,,
Supply,Guidewire 2.0X230MM 292.656,$87.00,,
Supply,GUIDEWIRE 2.4MMX200MM AR-8967K,$45.00,,
Supply,GUIDEWIRE 2.5X285MM TROCAR,$25.00,,
Supply,GUIDEWIRE 2.8X300MM THRD,$104.00,,
Supply,GUIDEWIRE 2.OX230MM THRD,$92.00,,
Supply,"GUIDEWIRE 24"" UNTHREADED",$145.00,,
Supply,GUIDEWIRE 3.2 X 230MM THRD FIXOS 705236,$178.00,,
Supply,GUIDEWIRE 3.2 X 230MM UNTHRD FIXOS      705235,$162.00,,
Supply,"GUIDEWIRE 3.2 X 300MM CALIBRATION QUICK RELEASE ASNIS III	702627",$130.00,,
Supply,GUIDEWIRE 3.2X300MM CAL,$266.00,,
Supply,GUIDEWIRE 300CM V-18,$237.00,,
Supply,GUIDEWIRE 3MM J X 210CM DIAG NO HEP INQWIRE IQ35F210J3,$31.00,,
Supply,Guidewire ACL Hamstring 014859,$119.00,,
Supply,GUIDEWIRE AMPL .035,$75.00,,
Supply,GUIDEWIRE AMPL .035X145CM,$66.00,,
Supply,GUIDEWIRE AMPL .035X260CM STR W/HEPARIN G03373,$49.00,,
Supply,GUIDEWIRE AMPL 46-509,$133.00,,
Supply,GUIDEWIRE AMPL 46-524,$79.00,,
Supply,GUIDEWIRE AMPL 46-525,$122.00,,
Supply,GUIDEWIRE AMPL CRV .035X260CM G03460,$53.00,,
Supply,GUIDEWIRE AMPL ES .035X300CM G04001,$87.00,,
Supply,GUIDEWIRE AMPLATZ BENTSON .035 640-104,$79.00,,
Supply,GUIDEWIRE AMPLATZ SS 75CM 46-563,$79.00,,
Supply,GUIDEWIRE AMPLATZ SUPER STIFF 46-517,$80.00,,
Supply,GUIDEWIRE ANGLED .035 150CM,$87.00,,
Supply,GUIDEWIRE ATTAIN HYBRID GWR419478,$459.00,,
Supply,Guidewire Attain Hybrid GWR419688,$459.00,,
Supply,GUIDEWIRE BENTSON .035INX45CM,$44.00,,
Supply,GUIDEWIRE BENTSON .035X180CM TSFB-35-180,$44.00,,
Supply,GUIDEWIRE BENTSON .035X260CM G01063,$51.00,,
Supply,Guidewire Bentson 018 180cm G04194,$39.00,,
Supply,GUIDEWIRE BIO SCREW 1.1MM,$63.00,,
Supply,Guidewire Blunt 145mm 2867-05-220,$525.00,,
Supply,GUIDEWIRE COMMAND 190CM 2078174,$450.00,,
Supply,GUIDEWIRE CPS DUO 0.012 DS2M006,$210.00,,
Supply,"GUIDEWIRE CRV STIFF 32""X180CM THSCF-32-180-3-AES",$53.00,,
Supply,GUIDEWIRE DRILL TIP 1.6X200MM 02.113.001,$85.00,,
Supply,Guidewire Drill Tip 2.5x300MM 338.002,$161.00,,
Supply,GUIDEWIRE DUOFLEX SPRING,$30.00,,
Supply,Guidewire Emerald .035 150CM Strght 502-560,$17.00,,
Supply,GUIDEWIRE ENDOSCOPIC .038 BARRX GW-002B,$405.00,,
Supply,GUIDEWIRE FIXED 025,$38.00,,
Supply,GUIDEWIRE FIXED 3J,$38.00,,
Supply,"GUIDEWIRE FLOPPY 0.14""X180CM H74912160011",$195.00,,
Supply,GUIDEWIRE HEADLINER 90 DEGREE GM1622,$870.00,,
Supply,GUIDEWIRE HERB WHIP 1MMX15CM,$59.00,,
Supply,GUIDEWIRE HIGH TORQUE IRON MAN 1001309,$213.00,,
Supply,GUIDEWIRE HI-TORQ WIGGLE 22359M-W2,$213.00,,
Supply,GUIDEWIRE HI-TORQUE PILOT 50,$213.00,,
Supply,GUIDEWIRE HYDRO STIFF.035 150C,$81.00,,
Supply,Guidewire Hydrosteer 180cm Angled Regular Tip 405069,$81.00,,
Supply,Guidewire InQwire Non-Heparin Coated 3mmJ-tip 150cm IQ35F150J3,$20.00,,
Supply,GUIDEWIRE J TIP 300CM BMW,$213.00,,
Supply,GUIDEWIRE K 292.71,$38.00,,
Supply,GUIDEWIRE LT EXCHANGE,$34.00,,
Supply,GUIDEWIRE MAGIC TORQUE,$152.00,,
Supply,GUIDEWIRE MAGICTORQUE .035 260 46-592,$152.00,,
Supply,GUIDEWIRE MIRAGE,"$1,371.00",,
Supply,GUIDEWIRE MIRAGE,"$1,371.00",,
Supply,GUIDEWIRE NITINOL ANG,$131.00,,
Supply,GUIDEWIRE NITINOL STRAIGHT,$130.00,,
Supply,GUIDEWIRE NONTHREAD 1.25X150MM 900.721,$64.00,,
Supply,GUIDEWIRE PATHFINDER EXCHANGE,$945.00,,
Supply,GUIDEWIRE PLATINUM PLUS 46-604,$233.00,,
Supply,Guidewire PT2 H7493893104,$195.00,,
Supply,GUIDEWIRE ROSEN 1.5 180CM,$31.00,,
Supply,GUIDEWIRE SHORT .035,$32.00,,
Supply,"GUIDEWIRE SPRING 13 1/8""",$33.00,,
Supply,GUIDEWIRE STABILIZER 527-914,$177.00,,
Supply,GUIDEWIRE STIFF .035X150CM 630-222B,$165.00,,
Supply,GUIDEWIRE SYNCHRO 35X200CM,"$1,728.00",,
Supply,GUIDEWIRE THREADED 1.2X100MM AR-8005K,$66.00,,
Supply,Guidewire Tiger .035 150CM C405087,$210.00,,
Supply,GUIDEWIRE TRANSEND .010,"$1,512.00",,
Supply,GUIDEWIRE TRANSEND .010,"$1,512.00",,
Supply,GUIDEWIRE TRANSEND .014 M00148050 46-885,"$1,425.00",,
Supply,GUIDEWIRE TROCAR .045 AR-5025K,$21.00,,
Supply,GUIDEWIRE TSCF.035X260CMX3MM,$54.00,,
Supply,Guidewire TSCMG.35.260.7.LES G45353,$315.00,,
Supply,GUIDEWIRE TSF.035X260CM,$38.00,,
Supply,Guidewire Vilex 1.1MM K100-11S,$97.00,,
Supply,GUIDEWIRE W/FLUTES 28MM 292.81,$231.00,,
Supply,GUIDEWIRE WHISPER .014X190CM,$213.00,,
Supply,GUIDEWIRE WHISPER .014X300CM,$213.00,,
Supply,GUIDEWIRE WHOLEY HI TORQUE 035,$252.00,,
Supply,"Guidewire, CTO 300cm G50793",$398.00,,
Supply,GUIDING SHEATH FLEXOR ANSEL STR 6FR X 22MM G56221,$210.00,,
Supply,GUIDING SHEATH INTRODUCER 6FR PINNACLE DESTINATION RENAL 45CM 5464501,$314.00,,
Supply,GUIDING SHEATH INTRODUCER PINNACLE DESTINATION RDC 45CM RSR13,$314.00,,
Supply,GUIDING SHEATH INTRODUCER PINNACLE DESTINATION STR 65CM RSP01,$348.00,,
Supply,HAND FINGER ORTHOSIS W/JOINTS - CUSTOM DYNAMIC,$468.00,,
Supply,HAND FINGER ORTHOSIS W/O JOINTS - CUSTOM STATIC,$393.00,,
Supply,HAND FINGER ORTHOSIS W/O JOINTS - PREFABRICATED,$140.00,,
Supply,HAND ORTHOSIS W/O JOINTS - CUSTOM STATIC,$393.00,,
Supply,HANDLE LARYNGOSCOPE FIBEROPTIC DISP W/MACINTOSH SZ3 BLADE 329-040-333U,$34.00,,
Supply,HANDLE LARYNGOSCOPE FIBEROPTIC DISP W/MACINTOSH SZ4 BLADE 329-040-334U,$34.00,,
Supply,HANDLE LARYNGOSCOPE FIBEROPTIC DISP W/MILLER SZ3 BLADE 329-040-343U,$34.00,,
Supply,HANDLE LARYNGOSCOPE FIBEROPTIC DISP W/MILLER SZ4 BLADE 329-040-344U,$34.00,,
Supply,HANDLE MEDIUM/STANDARD DISPOSABLE INTUBATION-2015,$23.00,,
Supply,HANDLE PEDIATRIC/STANDARD DISP INTUBATION-2016,$23.00,,
Supply,HANDPIECE 18CM LIGASURE IMPACT W/NONSTICK COAT LF4418,"$1,462.00",,
Supply,"HANDPIECE 5MM X 35CM PISTOL GRIP THUNDERBEAT DISP	TB-0535FC","$1,530.00",,
Supply,Handpiece Interpulse W/Tip 210-114,$116.00,,
Supply,Handpiece Versajet Exact 15-14MM 50635,"$1,485.00",,
Supply,Handpiece Vetsajet 45-8MM 50637,"$2,025.00",,
Supply,HANDPIECE W/ HIGH FLOW TIP INTERPULSE 0210-114-000,$95.00,,
Supply,HANDSET VERSAJET II EXACT 45DG 66800041,"$1,497.00",,
Supply,HARMONIC FOCUS LONG SHEAR HAR17F,"$1,581.00",,
Supply,"HEAD 12/14 32MM +9.0 HIP DELTA CERAMIC	136532730","$4,950.00",,
Supply,HEAD 22MM LT ARH SLIDE-LOC      5001-0222L-S,"$7,251.00",,
Supply,HEAD 22MM RT ARH SLIDE-LOC 5001-0222R-S,"$7,251.00",,
Supply,HEAD 26 X 13.5MM RADIAL COCR STD HT STERL 09.402-026S,"$5,084.00",,
Supply,HEAD 26MM RADIAL RT TR ANGLED TR-H260R-S,"$7,551.00",,
Supply,HEAD 32MM COCR MOD +3MM NECK NO SKIRT 09.402.020S,"$5,084.00",,
Supply,HEAD 32MM/+2.5 C-TAPER BIOLOX DELTA 18-3225,"$1,986.00",,
Supply,"HEAD ELEVATOR FOAM 4"" 1927S",$18.00,,
Supply,HEAD ELEVATOR FOAM 7IN 1937DZ,$24.00,,
Supply,HEAD TOP LOAD POLYAXIAL TI 04.632.001,$963.00,,
Supply,HEADREST NPI-100 NPI-100-HR,$60.00,,
Supply,HEADREST NPI-200 SMARTGUARD SG-200,$75.00,,
Supply,"HEADREST PILLOW 7"" 1937",$25.00,,
Supply,HEALING CAP COCHLEAR 30MM 92138,$40.00,,
Supply,HEALING CUP COCHLEAR 20MM 92137,$40.00,,
Supply,HEALOS 10CC,"$3,744.00",,
Supply,HEALOS 2-8CC 2761-60-016,"$4,992.00",,
Supply,HEALOS 5CC 2761-60-005,"$1,872.00",,
Supply,heart pros valve mech 19AHPJ-505,"$9,600.00",,
Supply,HEART VA1LVE PERICEVAL SUTURELESS       PVS21,"$23,985.00",,
Supply,HEATED HUMDIFICATION CHAMBER      MR290,$31.00,,
Supply,HEATED VENTILATOR CIRCUIT      RT210,$79.00,,
Supply,HEEL PAD REMOVABLE FOR SPUR,$92.00,,
Supply,HEMOCLIP MED LIGATING 10PK 523300,$17.00,,
Supply,"HEMOCONCENTRATOR DHF0.6 36"" 020-120-801",$180.00,,
Supply,Hemoconcentrator DHF0.6W/36IN 20120801,$180.00,,
Supply,HEMOSTAT 0.5 X 2IN SURGICEL JJ1955,$50.00,,
Supply,HEMOSTAT 2 X 14IN SURGICEL JJ1951,$170.00,,
Supply,HEMOSTAT 8 X 6.25CM X 10MM SURGIFOAM GELATIN SPONGE 1973,$41.00,,
Supply,HEMOSTAT ABSORB 1 GRAM SM0005-USA,$269.00,,
Supply,HEMOSTAT ABSORB 3 GRAM SM0002-USA,$534.00,,
Supply,HEMOSTAT ABSORB 5 GRAM SM0007-USA,$702.00,,
Supply,HEMOVAC 100ML FUL PERF FLAT 00-2565-000-10,$218.00,,
Supply,HEMOVAC 400ML EVAC COMP KIT,$54.00,,
Supply,Hemovac 400ML Three Spring Kit 0043630,$24.00,,
Supply,HIP BIOLOX FEM HEAD 36MM +1.5 1365-36-710,"$4,950.00",,
Supply,HIP HEAD FEMORAL 32MM +1,"$1,350.00",,
Supply,HIP HEAD FEMORAL 32MM +13,"$1,350.00",,
Supply,HIP HEAD FEMORAL 32MM +17,"$1,200.00",,
Supply,HIP HEAD FEMORAL 32MM +5,"$1,350.00",,
Supply,HIP HEAD FEMORAL 32MM +9,"$1,350.00",,
Supply,HIP LINER MARATH ACTB 28MMX50,"$3,580.00",,
Supply,HIP MODULAR ENDO HEAD 43MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 44MM 6942-5-044,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 45MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 46MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 47MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 48MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 49MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 50MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 51MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 52MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 53MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 54MM,"$1,320.00",,
Supply,HIP MODULAR ENDO HEAD 55MM,"$1,320.00",,
Supply,Hip Pors Insert X3 10DEG 36MM 623.10.36G,"$1,653.00",,
Supply,Hip Pros 10 Deg X3 Insert 28MM 623-10-28D,"$1,653.00",,
Supply,Hip Pros 10 Deg X3 Insert 28mm 623-10-28F,"$1,653.00",,
Supply,Hip Pros 10 Deg X3 Insert 28mm 623-10-28G,"$1,653.00",,
Supply,Hip Pros 10 Deg X3 Insert 28mm 623-10-28l,"$1,653.00",,
Supply,Hip Pros 10 Deg X3 Insert 28mm 623-20-28H,"$1,653.00",,
Supply,HIP PROS 12/14 FEMORAL HEAD 71343604,"$2,550.00",,
Supply,HIP PROS 2.0MM CABLE 350806,$871.00,,
Supply,Hip Pros 28mm Cocr Mod Hd +12mm Nk 163666,"$1,601.00",,
Supply,Hip Pros 28mm Cocr Mod Hd +3mm Nk 163663,"$1,601.00",,
Supply,Hip Pros 28mm Cocr Mod Hd +6mm no skirt 163638,"$1,601.00",,
Supply,Hip Pros 28mm Cocr Mod Hd +9mm Nk 163665,"$1,601.00",,
Supply,Hip Pros 28mm Cocr Mod Hd -6mm Nk 163660,"$1,601.00",,
Supply,Hip Pros 28mm Cocr Mod Hd-3mm Nk 163661,"$1,601.00",,
Supply,Hip Pros 28mm Cocr Mod Std Nk 163662,"$1,601.00",,
Supply,Hip Pros 32 mm Cocr Mod Hd +3mm Nk 163670,"$1,601.00",,
Supply,Hip Pros 32 mm Cocr Mod Hd +9mm Nk 163672,"$1,601.00",,
Supply,Hip Pros 32mm CoCcr Mod Hd Std Nk 163669,"$1,601.00",,
Supply,Hip Pros 32mm Cocr Mod Hd - 6mm Nk 163667,"$1,601.00",,
Supply,Hip Pros 32mm Cocr Mod Hd +12mm Nk 163673,"$1,601.00",,
Supply,Hip Pros 32mm Cocr Mod Hd +6mm No Skirt 163674,"$1,601.00",,
Supply,Hip Pros 32mm Cocr Mod Hd -3 mm Nk 163668,"$1,601.00",,
Supply,Hip Pros 36 Cocr Mod Hd +9mm 11-363665,"$1,601.00",,
Supply,Hip Pros 36 mm Cocr Mod Hd 6mm 11-363660,"$1,601.00",,
Supply,Hip Pros 36mm Cocr Mod Hd + 6mm 11-363664,"$1,601.00",,
Supply,Hip Pros 36mm Cocr Mod Hd +12mm 11-363666,"$1,601.00",,
Supply,Hip Pros 36mm Cocr Mod Hd +3mm 11-363663,"$1,601.00",,
Supply,Hip Pros 36mm Cocr Mod Hd -3mm 11-363661,"$1,601.00",,
Supply,Hip Pros 36mm Cocr Mod Hd Std,"$1,601.00",,
Supply,HIP PROS ACE AUGMENT 58X15 00-4894-058-15,"$8,229.00",,
Supply,HIP PROS ACET LINER 40X58MM OD,"$2,400.00",,
Supply,HIP PROS ACET SHELL 56MM 71331856,"$3,000.00",,
Supply,HIP PROS ACETAB LINER 40MM SZ25 EP-108425,"$6,098.00",,
Supply,HIP PROS ACETAB SHELL 50MM SZ 23 16-104150,"$3,638.00",,
Supply,HIP PROS ACETABULAR LINER 36MM 1220-36-562,"$4,583.00",,
Supply,Hip Pros Acetbular Shell 56MM,"$2,646.00",,
Supply,Hip Pros Acromxl Rlc 10 Deg 28mm Sz 22 XL-105812,"$1,892.00",,
Supply,Hip Pros Acromxl Rlc 10 Deg 28mm Sz 24 XL-105814,"$1,892.00",,
Supply,Hip Pros Acromxl Rlc 10 Deg 28mm Sz 25 XL-105815,"$1,892.00",,
Supply,Hip Pros Acromxl Rlc 10 Deg 28mm Sz 26 XL-105816,"$1,892.00",,
Supply,Hip Pros Acromxl Rlc 10 Deg 28mm Sz 27 XL-105817,"$1,892.00",,
Supply,Hip Pros Acromxl Rlc 10 Deg 28mm Sz 33 XL-105813,"$1,892.00",,
Supply,HIP PROS ACTB 28MM 10 DEG P5,"$2,103.00",,
Supply,HIP PROS ACTB 6352-5-073,"$2,682.00",,
Supply,HIP PROS ACTB CUP 1217-01-052,"$2,400.00",,
Supply,Hip Pros Actb Cup 1217-01-056,"$2,400.00",,
Supply,Hip Pros Actb Cup 1217-01-058,"$2,400.00",,
Supply,Hip Pros Actb Cup 1217-01-060,"$2,400.00",,
Supply,Hip Pros Actb Cup 1217-01-062,"$2,400.00",,
Supply,Hip Pros Actb Cup 1217-01-064,"$2,400.00",,
Supply,Hip Pros Actb Cup 1217-01-066,"$2,400.00",,
Supply,Hip Pros Actb Cup 1219-28-148,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-150,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-152,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-154,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-156,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-158,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-160,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-162,"$1,125.00",,
Supply,Hip Pros Actb Cup 1219-28-164,"$1,200.00",,
